SID,RepTime,Trial,ImgCat,Resp,Corr,RT,ImgName
13,1,9,2,2,1,585.65,unfamfemale32.jpg
13,1,10,2,2,1,426.44,unfamfemale04.jpg
13,1,11,2,2,1,531.26,unfamfemale21.jpg
13,1,12,1,1,1,548,unfammale21.jpg
13,1,13,2,2,1,492.8,unfamfemale08.jpg
13,1,14,1,1,1,541.61,unfammale14.jpg
13,1,15,1,1,1,510.39,unfammale19.jpg
13,1,16,1,1,1,575.17,unfammale25.jpg
13,1,17,2,2,1,407.95,unfamfemale40.jpg
13,1,18,2,2,1,424.74,capture015 copy.jpg
13,1,19,2,2,1,417.5,unfamfemale01.jpg
13,1,20,1,1,1,466.24,unfammale08.jpg
13,1,21,2,2,1,387.02,capture005 copy.jpg
13,1,22,1,1,1,555.86,unfammale23.jpg
13,1,23,1,1,1,484.65,unfammale02.jpg
13,1,24,1,1,1,365.43,capture010 copy.jpg
13,2,1,1,1,1,482.14,capture010 copy.jpg
13,2,2,1,1,1,458.92,unfammale19.jpg
13,2,3,2,2,1,371.7,unfamfemale40.jpg
13,2,4,1,1,1,388.49,unfammale39.jpg
13,2,5,1,1,1,445.24,unfammale08.jpg
13,2,6,2,2,1,406.05,unfamfemale32.jpg
13,2,7,1,1,1,398.82,unfammale21.jpg
13,2,8,1,1,1,423.62,unfammale05.jpg
13,2,9,1,1,1,448.33,unfammale38.jpg
13,2,10,2,2,1,369.13,capture005 copy.jpg
13,2,11,1,1,1,417.97,unfammale18.jpg
13,2,12,2,2,1,394.75,capture015 copy.jpg
13,2,13,2,2,1,395.51,unfamfemale17.jpg
13,2,14,2,2,1,404.31,unfamfemale37.jpg
13,2,15,1,1,1,373.03,unfammale25.jpg
13,2,16,2,2,1,325.86,unfamfemale04.jpg
13,2,17,1,1,1,414.63,unfammale02.jpg
13,2,18,2,2,1,375.39,unfamfemale08.jpg
13,2,19,2,2,1,376.17,unfamfemale01.jpg
13,2,20,2,2,1,304.95,capture021 copy.jpg
13,2,21,1,1,1,473.78,unfammale23.jpg
13,2,22,2,2,1,434.57,unfamfemale21.jpg
13,2,23,1,1,1,443.34,unfammale14.jpg
13,2,24,2,2,1,444.1,unfamfemale10.jpg
13,3,1,2,2,1,400.58,unfamfemale32.jpg
13,3,2,1,1,1,321.34,capture010 copy.jpg
13,3,3,2,2,1,290.13,capture005 copy.jpg
13,3,4,2,2,1,474.85,unfamfemale37.jpg
13,3,5,2,2,1,419.64,unfamfemale40.jpg
13,3,6,1,1,1,372.44,unfammale14.jpg
13,3,7,2,2,1,589.23,capture015 copy.jpg
13,3,8,1,1,1,390.04,unfammale05.jpg
13,3,9,1,1,1,558.77,unfammale18.jpg
13,3,10,1,1,1,391.61,unfammale08.jpg
13,3,11,1,1,1,328.33,unfammale38.jpg
13,3,12,2,2,1,329.13,unfamfemale01.jpg
13,3,13,2,2,1,369.89,unfamfemale21.jpg
13,3,14,2,2,1,370.74,unfamfemale10.jpg
13,3,15,1,1,1,435.51,unfammale25.jpg
13,3,16,1,1,1,412.24,unfammale23.jpg
13,3,17,2,2,1,381.03,unfamfemale08.jpg
13,3,18,2,2,1,469.86,unfamfemale04.jpg
13,3,19,2,2,1,422.58,unfamfemale17.jpg
13,3,20,1,1,1,455.39,unfammale19.jpg
13,3,21,1,1,1,424.2,unfammale02.jpg
13,3,22,2,2,1,360.93,capture021 copy.jpg
13,3,23,1,1,1,545.71,unfammale21.jpg
13,3,24,1,1,1,370.5,unfammale39.jpg
13,4,1,1,1,1,518.96,unfammale25.jpg
13,4,2,1,1,1,463.72,unfammale38.jpg
13,4,3,2,2,1,472.51,unfamfemale32.jpg
13,4,4,2,2,1,401.26,capture015 copy.jpg
13,4,5,2,2,1,418.08,unfamfemale10.jpg
13,4,6,1,1,1,354.85,unfammale05.jpg
13,4,7,1,1,1,403.58,unfammale23.jpg
13,4,8,2,2,1,348.4,unfamfemale04.jpg
13,4,9,2,2,1,437.18,unfamfemale08.jpg
13,4,10,2,2,1,501.96,unfamfemale17.jpg
13,4,11,2,2,1,398.75,capture021 copy.jpg
13,4,12,2,2,1,479.51,capture005 copy.jpg
13,4,13,2,2,1,464.28,unfamfemale40.jpg
13,4,14,1,1,1,369.12,unfammale14.jpg
13,4,15,1,1,1,433.89,unfammale21.jpg
13,4,16,1,1,1,394.69,unfammale02.jpg
13,4,17,1,1,1,395.46,capture010 copy.jpg
13,4,18,2,2,1,396.21,unfamfemale01.jpg
13,4,19,2,2,1,365.03,unfamfemale21.jpg
13,4,20,2,2,1,413.82,unfamfemale37.jpg
13,4,21,1,1,1,390.58,unfammale18.jpg
13,4,22,1,1,1,471.36,unfammale19.jpg
13,4,23,1,1,1,400.17,unfammale08.jpg
13,4,24,1,1,1,336.89,unfammale39.jpg
13,5,1,1,1,1,378.69,unfammale19.jpg
13,5,2,1,1,1,379.46,unfammale21.jpg
13,5,3,1,1,1,268.23,unfammale23.jpg
13,5,4,1,1,1,389.03,unfammale39.jpg
13,5,5,2,2,1,429.76,unfamfemale01.jpg
13,5,6,2,2,1,374.59,capture005 copy.jpg
13,5,7,2,2,1,391.38,unfamfemale08.jpg
13,5,8,2,2,1,440.1,unfamfemale21.jpg
13,5,9,1,1,1,400.89,unfammale08.jpg
13,5,10,1,1,1,313.67,unfammale02.jpg
13,5,11,1,1,1,306.48,unfammale18.jpg
13,5,12,1,1,1,547.23,unfammale38.jpg
13,5,13,2,2,1,380.07,unfamfemale04.jpg
13,5,14,2,2,1,348.83,capture021 copy.jpg
13,5,15,1,1,1,389.64,unfammale25.jpg
13,5,16,2,2,1,550.39,unfamfemale10.jpg
13,5,17,2,2,1,375.2,unfamfemale37.jpg
13,5,18,1,1,1,343.97,unfammale05.jpg
13,5,19,1,1,1,360.77,unfammale14.jpg
13,5,20,2,2,1,393.49,unfamfemale17.jpg
13,5,21,2,2,1,418.34,unfamfemale32.jpg
13,5,22,1,1,1,379.1,capture010 copy.jpg
13,5,23,2,2,1,411.89,unfamfemale40.jpg
13,5,24,2,2,1,428.62,capture015 copy.jpg
13,6,1,2,2,1,392.43,unfamfemale08.jpg
13,6,2,1,1,1,481.24,unfammale08.jpg
13,6,3,2,2,1,474.03,unfamfemale04.jpg
13,6,4,2,2,1,490.81,unfamfemale37.jpg
13,6,5,1,1,1,515.6,unfammale02.jpg
13,6,6,1,1,1,396.39,unfammale21.jpg
13,6,7,2,2,1,453.13,capture021 copy.jpg
13,6,8,2,2,1,485.88,unfamfemale21.jpg
13,6,9,2,2,1,478.68,unfamfemale40.jpg
13,6,10,1,1,1,431.51,unfammale14.jpg
13,6,11,2,2,1,408.27,unfamfemale17.jpg
13,6,12,1,1,1,433.06,unfammale39.jpg
13,6,13,1,1,1,321.86,unfammale23.jpg
13,6,14,2,2,1,434.59,capture005 copy.jpg
13,6,15,2,2,1,475.36,unfamfemale10.jpg
13,6,16,1,1,1,404.16,unfammale18.jpg
13,6,17,1,1,1,564.94,unfammale19.jpg
13,6,18,2,2,1,445.76,unfamfemale01.jpg
13,6,19,1,1,1,486.53,unfammale25.jpg
13,6,20,2,2,1,479.3,capture015 copy.jpg
13,6,21,1,1,1,448.11,unfammale38.jpg
13,6,22,1,1,1,360.87,unfammale05.jpg
13,6,23,1,1,1,665.69,capture010 copy.jpg
13,6,24,2,2,1,698.47,unfamfemale32.jpg
13,7,1,1,1,1,700.21,unfammale25.jpg
13,7,2,2,2,1,516.98,unfamfemale04.jpg
13,7,3,2,2,1,477.76,capture005 copy.jpg
13,7,4,1,1,1,422.57,unfammale08.jpg
13,7,5,1,1,1,351.29,unfammale18.jpg
13,7,6,1,1,1,280.13,unfammale21.jpg
13,7,7,1,1,1,376.88,capture010 copy.jpg
13,7,8,1,1,1,473.64,unfammale02.jpg
13,7,9,2,2,1,546.48,unfamfemale10.jpg
13,7,10,1,2,0,411.2,unfammale14.jpg
13,7,11,1,1,1,468.02,unfammale23.jpg
13,7,12,2,2,1,596.83,unfamfemale21.jpg
13,7,13,1,1,1,525.57,unfammale38.jpg
13,7,14,2,2,1,486.38,capture015 copy.jpg
13,7,15,1,1,1,471.17,unfammale39.jpg
13,7,16,1,1,1,535.9,unfammale05.jpg
13,7,17,2,2,1,544.7,unfamfemale01.jpg
13,7,18,2,2,1,521.49,unfamfemale37.jpg
13,7,19,2,2,1,466.25,capture021 copy.jpg
13,7,20,2,2,1,491.08,unfamfemale32.jpg
13,7,21,1,1,1,475.88,unfammale19.jpg
13,7,22,2,2,1,484.64,unfamfemale17.jpg
13,7,23,2,2,1,613.39,unfamfemale40.jpg
13,7,24,2,2,1,470.19,unfamfemale08.jpg
13,8,1,1,1,1,398.75,unfammale38.jpg
13,8,2,2,2,1,415.51,unfamfemale04.jpg
13,8,3,1,1,1,400.24,unfammale18.jpg
13,8,4,2,2,1,417.05,capture005 copy.jpg
13,8,5,2,2,1,425.86,unfamfemale01.jpg
13,8,6,2,2,1,402.65,unfamfemale21.jpg
13,8,7,2,2,1,363.38,unfamfemale40.jpg
13,8,8,2,2,1,380.21,unfamfemale08.jpg
13,8,9,1,1,1,460.93,unfammale02.jpg
13,8,10,1,1,1,413.76,unfammale08.jpg
13,8,11,1,1,1,406.56,unfammale23.jpg
13,8,12,2,2,1,415.3,capture021 copy.jpg
13,8,13,1,1,1,456.07,unfammale25.jpg
13,8,14,1,1,1,408.89,unfammale14.jpg
13,8,15,2,2,1,409.67,unfamfemale10.jpg
13,8,16,1,1,1,418.42,unfammale39.jpg
13,8,17,2,2,1,419.25,unfamfemale32.jpg
13,8,18,2,1,0,444,unfamfemale37.jpg
13,8,19,2,2,1,460.77,capture015 copy.jpg
13,8,20,1,1,1,533.55,unfammale19.jpg
13,8,21,1,1,1,502.38,capture010 copy.jpg
13,8,22,1,1,1,407.16,unfammale21.jpg
13,8,23,2,2,1,503.95,unfamfemale17.jpg
13,8,24,1,1,1,544.73,unfammale05.jpg
