SID,Familiarity,RepTime,Trial,Resp,Corr,RT,ImgName
14,1,7,8,1,1,666.98,wordex2_6.png
14,1,7,9,1,1,722.92,wordin2_7.png
14,1,7,10,1,1,682.96,wordex2_2.png
14,2,7,11,2,1,778.94,nonwin6.png
14,2,7,12,2,1,642.93,nonwin4.png
14,2,7,13,2,1,658.92,nonwex2_11.png
14,1,7,14,1,1,714.11,wordin2_9.png
14,2,7,15,2,1,690.9,nonwex2_1.png
14,2,7,16,2,1,690.86,nonwin2_9.png
14,1,7,17,2,1,682.86,wordin2_12.png
14,1,7,18,1,1,722.07,wordin6.png
14,1,7,19,1,1,666.1,wordin8.png
14,2,7,20,2,1,666.42,nonwex12.png
14,2,7,21,2,1,674.04,nonwin2_7.png
14,2,7,22,2,1,746.79,nonwex2_5.png
14,1,7,23,1,1,778.77,wordin2_10.png
14,1,7,24,1,1,738.76,wordex12.png
14,2,7,25,2,1,698.79,nonwin8.png
14,2,7,26,2,1,777.95,nonwin9.png
14,1,7,27,1,1,794.72,wordex10.png
14,1,7,28,1,1,770.75,wordin2_2.png
14,2,7,29,2,1,858.72,nonwex9.png
14,1,7,30,1,1,938.76,wordin3.png
14,2,7,31,2,1,778.68,nonwin2_11.png
14,1,7,32,1,1,730.66,wordex1.png
14,1,7,33,1,1,817.88,wordex2_5.png
14,1,7,34,1,1,810.62,wordex2_11.png
14,2,7,35,2,1,809.83,nonwex2_7.png
14,2,7,36,2,1,697.81,nonwex2_8.png
14,1,7,37,1,1,714.6,wordin2_4.png
14,1,7,38,1,1,697.79,wordex9.png
14,1,7,39,1,1,754.56,wordex6.png
14,2,7,40,2,1,978.55,nonwin2.png
14,1,8,1,1,1,711.57,wordin2_4.png
14,1,8,2,1,1,734.76,wordex10.png
14,1,8,3,1,1,735.54,wordex2.png
14,1,8,4,1,1,727.54,wordin2_7.png
14,2,8,5,2,1,702.73,nonwex2_1.png
14,2,8,6,2,1,735.51,nonwin8.png
14,2,8,7,2,1,742.67,nonwex2_11.png
14,1,8,8,1,1,751.35,wordin8.png
14,1,8,9,1,1,927.46,wordin3.png
14,2,8,10,2,1,823.41,nonwin2_5.png
14,1,8,11,1,1,822.65,wordex2_2.png
14,2,8,12,2,1,758.63,nonwex9.png
14,1,8,13,1,1,783.44,wordex2_11.png
14,2,8,14,2,1,662.6,nonwex1.png
14,1,8,15,1,1,735.38,wordex2_6.png
14,1,8,16,1,1,743.35,wordin6.png
14,1,8,17,1,1,799.39,wordin2_9.png
14,2,8,18,2,1,759.37,nonwin9.png
14,1,8,19,1,1,775.33,wordin2_10.png
14,2,8,20,2,1,759.3,nonwin6.png
14,1,8,21,1,1,799.28,wordin2_2.png
14,1,8,22,1,1,783.28,wordex12.png
14,1,8,23,1,1,742.49,wordex9.png
14,2,8,24,2,1,815.25,nonwin2_9.png
14,2,8,25,2,1,863.23,nonwex2_7.png
14,1,8,26,1,1,775.13,wordex1.png
14,2,8,27,2,1,807.19,nonwin2_11.png
14,1,8,28,1,1,767.21,wordex2_5.png
14,2,8,29,2,1,758.36,nonwin2.png
14,2,8,30,2,1,871.17,nonwin4.png
14,2,8,31,2,1,863.17,nonwin2_7.png
14,2,8,32,2,1,839.17,nonwex5.png
14,1,8,33,2,1,910.37,wordin2_12.png
14,2,8,34,2,1,823.12,nonwin2_3.png
14,2,8,35,2,1,798.32,nonwex2_5.png
14,1,8,36,1,1,727.12,wordin2.png
14,2,8,37,2,1,799.09,nonwex3.png
14,2,8,38,2,1,847.08,nonwex2_8.png
14,2,8,39,2,1,791.07,nonwex12.png
14,1,8,40,1,1,703.04,wordex6.png
15,2,1,1,2,1,974.95,nonwin2_7.png
15,2,1,2,2,1,910.24,nonwin3.png
15,1,1,3,1,1,878.08,wordex11.png
15,1,1,4,1,1,678.08,wordex9.png
15,2,1,5,2,1,886.04,nonwex2_8.png
15,1,1,6,1,1,877.34,wordex2_5.png
15,2,1,7,2,1,860.3,nonwin9.png
15,2,1,8,2,1,756.26,nonwin2_5.png
15,2,1,9,2,1,740.25,nonwin12.png
15,1,1,10,1,1,677.3,wordin4.png
15,2,1,11,1,1,1260.23,nonwin7.png
15,1,1,12,1,1,684.19,wordin2_10.png
15,2,1,13,1,1,820.19,nonwin2.png
15,2,1,14,1,1,1052.19,nonwex2_5.png
15,2,1,15,2,1,676.13,nonwex9.png
15,1,1,16,1,1,613.27,wordex6.png
15,2,1,17,2,1,828.16,nonwex2_4.png
15,1,1,18,1,1,604.12,wordex2_3.png
15,2,1,19,1,1,660.14,nonwex3.png
15,2,1,20,1,1,796.12,nonwin8.png
15,1,1,21,1,1,636.09,wordin2_9.png
15,1,1,22,1,1,588.06,wordin2_12.png
15,2,1,23,2,1,868.05,nonwex11.png
15,1,1,24,1,1,868.06,wordex2_9.png
15,1,1,25,1,1,549.1,wordex2_12.png
15,1,1,26,1,1,628.02,wordex8.png
15,2,1,27,1,1,748.01,nonwex12.png
15,1,1,28,1,1,700.07,wordin2_8.png
15,2,1,29,1,1,755.97,nonwin6.png
15,1,1,30,1,1,485.23,wordex3.png
15,1,1,31,1,1,683.95,wordex2_11.png
15,1,1,32,1,1,531.94,wordex2_7.png
15,1,1,33,1,1,483.94,wordin2_3.png
15,1,1,34,1,1,460.97,wordex2_1.png
15,2,1,35,1,1,725,nonwin2_2.png
15,2,1,36,1,1,764.97,nonwin2_6.png
15,1,1,37,1,1,515.9,wordex12.png
15,2,1,38,2,1,507.87,nonwex2_9.png
15,1,1,39,1,1,579.85,wordex2_8.png
15,2,1,40,2,1,795.85,nonwex2_7.png
15,2,2,1,2,1,996.33,nonwin6.png
15,2,2,2,2,1,1084.31,nonwin2_5.png
15,1,2,3,1,1,587.27,wordex2_3.png
15,2,2,4,2,1,939.3,nonwin12.png
15,1,2,5,1,1,564.25,wordin2_3.png
15,1,2,6,1,1,620.27,wordin2_12.png
15,1,2,7,1,1,796.25,wordex2_5.png
15,2,2,8,2,1,1044.23,nonwex2_8.png
15,2,2,9,2,1,724.21,nonwex9.png
15,2,2,10,2,1,812.2,nonwin3.png
15,1,2,11,1,1,571.11,wordex2_9.png
15,1,2,12,1,1,540.17,wordex6.png
15,1,2,13,1,1,404.16,wordin4.png
15,1,2,14,1,1,475.06,wordin2_8.png
15,2,2,15,1,1,956.15,nonwin2.png
15,2,2,16,2,1,940.15,nonwex2_5.png
15,1,2,17,1,1,516.1,wordex12.png
15,1,2,18,1,1,500.11,wordex11.png
15,2,2,19,2,1,572.07,nonwin7.png
15,1,2,20,1,1,492.07,wordex2_1.png
15,1,2,21,1,1,436.07,wordex8.png
15,1,2,22,1,1,468.06,wordex3.png
15,2,2,23,1,1,764.05,nonwin2_2.png
15,2,2,24,1,1,818.96,nonwex12.png
15,1,2,25,1,1,460,wordex2_7.png
15,1,2,26,1,1,458.91,wordin2_9.png
15,2,2,27,1,1,779.98,nonwex11.png
15,1,2,28,1,1,411.96,wordex2_12.png
15,2,2,29,2,1,1027.97,nonwin2_7.png
15,2,2,30,2,1,683.92,nonwex2_9.png
15,2,2,31,2,1,619.92,nonwin9.png
15,2,2,32,2,1,547.93,nonwex2_4.png
15,1,2,33,1,1,498.84,wordex9.png
15,2,2,34,2,1,803.87,nonwin2_6.png
15,2,2,35,1,1,1019.85,nonwin8.png
15,1,2,36,1,1,546.79,wordin2_10.png
15,1,2,37,1,1,643.78,wordex2_11.png
15,2,2,38,1,1,626.75,nonwex3.png
15,1,2,39,1,1,403.81,wordex2_8.png
15,2,2,40,2,1,802.73,nonwex2_7.png
15,1,3,1,1,1,447.41,wordin2_8.png
15,1,3,2,1,1,447.31,wordin2_9.png
15,1,3,3,1,1,343.3,wordex3.png
15,1,3,4,1,1,374.22,wordin2_3.png
15,1,3,5,1,1,342.21,wordex2_9.png
15,1,3,6,1,1,447.33,wordex2_7.png
15,1,3,7,1,1,326.14,wordex2_5.png
15,2,3,8,2,1,550.12,nonwex9.png
15,2,3,9,2,1,862.17,nonwex2_9.png
15,1,3,10,1,1,447.2,wordex2_1.png
15,1,3,11,1,1,591.19,wordex8.png
15,2,3,12,2,1,646.12,nonwin6.png
15,1,3,13,1,1,383.19,wordex12.png
15,2,3,14,1,1,470.12,nonwin12.png
15,2,3,15,2,1,590.08,nonwex2_8.png
15,2,3,16,2,1,942.07,nonwex12.png
15,2,3,17,1,1,918.08,nonwin2_2.png
15,2,3,18,1,1,527.13,nonwex3.png
15,1,3,19,1,1,439.1,wordin4.png
15,1,3,20,1,1,422.02,wordex2_8.png
15,2,3,21,1,1,815.06,nonwin8.png
15,2,3,22,2,1,543.07,nonwin9.png
15,2,3,23,2,1,431.04,nonwex2_4.png
15,1,3,24,2,1,413.98,wordex2_11.png
15,2,3,25,2,1,783.01,nonwin2_5.png
15,1,3,26,1,1,487.05,wordin2_12.png
15,2,3,27,2,1,861.93,nonwin2_7.png
15,2,3,28,2,1,823,nonwin7.png
15,1,3,29,1,1,494.95,wordex9.png
15,2,3,30,2,1,749.86,nonwex11.png
15,1,3,31,1,1,525.89,wordex2_12.png
15,1,3,32,1,1,477.82,wordex11.png
15,1,3,33,1,1,533.85,wordex6.png
15,2,3,34,2,1,422.89,nonwex2_7.png
15,1,3,35,1,1,518.91,wordin2_10.png
15,2,3,36,2,1,838.85,nonwex2_5.png
15,2,3,37,2,1,790.84,nonwin3.png
15,2,3,38,1,1,822.74,nonwin2.png
15,1,3,39,1,1,598.82,wordex2_3.png
15,2,3,40,2,1,782.8,nonwin2_6.png
15,2,4,1,2,1,735.57,nonwex2_8.png
15,1,4,2,1,1,599.55,wordex2_11.png
15,2,4,3,2,1,711.51,nonwex11.png
15,1,4,4,1,1,502.33,wordin2_10.png
15,2,4,5,2,1,519.5,nonwin9.png
15,1,4,6,1,1,502.39,wordin4.png
15,1,4,7,1,1,495.5,wordex12.png
15,2,4,8,2,1,630.39,nonwin2_6.png
15,1,4,9,1,1,487.46,wordex2_12.png
15,2,4,10,2,1,646.38,nonwin3.png
15,2,4,11,1,1,830.34,nonwin12.png
15,1,4,12,1,1,494.33,wordex3.png
15,2,4,13,1,1,838.36,nonwin2.png
15,2,4,14,2,1,615.4,nonwin7.png
15,2,4,15,2,1,494.28,nonwex2_7.png
15,1,4,16,2,1,415.4,wordin2_3.png
15,2,4,17,1,1,826.37,nonwin2_2.png
15,1,4,18,1,1,450.35,wordex8.png
15,1,4,19,1,1,450.36,wordex6.png
15,1,4,20,1,1,403.44,wordin2_8.png
15,1,4,21,1,1,435.41,wordin2_9.png
15,2,4,22,2,1,771.49,nonwin2_5.png
15,1,4,23,1,1,499.36,wordin2_12.png
15,2,4,24,2,1,563.38,nonwex2_5.png
15,1,4,25,1,1,491.36,wordex11.png
15,1,4,26,1,1,515.36,wordex2_9.png
15,1,4,27,1,1,410.27,wordex2_1.png
15,1,4,28,1,1,355.38,wordex9.png
15,1,4,29,1,1,651.3,wordex2_5.png
15,2,4,30,2,1,938.22,nonwex12.png
15,2,4,31,2,1,515.24,nonwex2_4.png
15,2,4,32,2,1,506.18,nonwex2_9.png
15,1,4,33,1,1,506.17,wordex2_7.png
15,1,4,34,1,1,530.17,wordex2_8.png
15,2,4,35,2,1,691.19,nonwin2_7.png
15,2,4,36,2,1,810.14,nonwin6.png
15,2,4,37,1,1,579.18,nonwex3.png
15,2,4,38,1,1,987.16,nonwin8.png
15,1,4,39,1,1,418.18,wordex2_3.png
15,2,4,40,2,1,650.04,nonwex9.png
15,1,5,1,1,1,645.72,wordin2_8.png
15,1,5,2,1,1,397.73,wordex2_7.png
15,2,5,3,2,1,725.72,nonwin2_6.png
15,1,5,4,1,1,532.63,wordin2_12.png
15,1,5,5,1,1,372.61,wordin4.png
15,1,5,6,1,1,373.69,wordex11.png
15,2,5,7,2,1,868.57,nonwex12.png
15,1,5,8,1,1,404.56,wordin2_9.png
15,2,5,9,2,1,524.55,nonwex2_4.png
15,1,5,10,1,1,716.52,wordex2_5.png
15,2,5,11,2,1,1308.54,nonwin2_7.png
15,2,5,12,2,1,532.48,nonwex2_7.png
15,2,5,13,2,1,805.58,nonwin2.png
15,2,5,14,2,1,805.57,nonwin3.png
15,1,5,15,1,1,500.46,wordin2_3.png
15,2,5,16,1,1,924.46,nonwex11.png
15,1,5,17,1,1,556.44,wordex2_8.png
15,2,5,18,2,1,756.38,nonwin2_5.png
15,1,5,19,1,1,468.43,wordex9.png
15,1,5,20,1,1,477.48,wordex2_11.png
15,1,5,21,1,1,484.4,wordex2_9.png
15,1,5,22,1,1,301.42,wordex6.png
15,2,5,23,2,1,492.37,nonwex9.png
15,2,5,24,2,1,1157.44,nonwin12.png
15,1,5,25,1,1,500.3,wordex2_1.png
15,2,5,26,2,1,1076.34,nonwin2_2.png
15,2,5,27,2,1,573.39,nonwin9.png
15,2,5,28,1,1,644.29,nonwin7.png
15,1,5,29,1,1,461.33,wordex2_12.png
15,2,5,30,2,1,1029.33,nonwex2_9.png
15,2,5,31,2,1,589.33,nonwex2_8.png
15,1,5,32,1,1,437.32,wordex12.png
15,2,5,33,1,1,524.22,nonwex3.png
15,1,5,34,1,1,317.15,wordex3.png
15,1,5,35,1,1,516.21,wordex2_3.png
15,1,5,36,1,1,404.2,wordex8.png
15,2,5,37,2,1,604.14,nonwex2_5.png
15,2,5,38,2,1,965.22,nonwin8.png
15,2,5,39,2,1,541.21,nonwin6.png
15,1,5,40,1,1,588.13,wordin2_10.png
15,2,6,1,1,1,513.66,nonwex3.png
15,1,6,2,1,1,520.6,wordex9.png
15,1,6,3,1,1,377.64,wordin2_3.png
15,1,6,4,1,1,328.54,wordex2_7.png
15,2,6,5,2,1,864.53,nonwin12.png
15,1,6,6,1,1,529.59,wordex8.png
15,2,6,7,2,1,689.56,nonwin2_2.png
15,1,6,8,1,1,625.55,wordin2_12.png
15,2,6,9,2,1,609.55,nonwex2_5.png
15,1,6,10,1,1,489.52,wordex2_8.png
15,2,6,11,2,1,568.39,nonwin2_7.png
15,2,6,12,2,1,905.5,nonwin2_6.png
15,2,6,13,2,1,544.39,nonwex2_9.png
15,1,6,14,1,1,473.5,wordin2_10.png
15,1,6,15,1,1,393.5,wordex2_11.png
15,2,6,16,2,1,712.39,nonwin6.png
15,2,6,17,2,1,681.44,nonwin3.png
15,2,6,18,2,1,632.37,nonwex2_4.png
15,1,6,19,1,1,529.41,wordin4.png
15,1,6,20,1,1,472.32,wordin2_9.png
15,1,6,21,1,1,481.38,wordex2_3.png
15,1,6,22,1,1,433.38,wordex2_12.png
15,2,6,23,2,1,817.39,nonwin2.png
15,2,6,24,1,1,1088.3,nonwex11.png
15,2,6,25,2,1,728.27,nonwex2_7.png
15,2,6,26,1,1,888.24,nonwin2_5.png
15,1,6,27,1,1,504.25,wordex3.png
15,1,6,28,1,1,457.3,wordex2_5.png
15,2,6,29,2,1,512.21,nonwin9.png
15,2,6,30,2,1,1160.22,nonwex2_8.png
15,2,6,31,1,1,785.25,nonwin8.png
15,2,6,32,2,1,624.19,nonwex9.png
15,1,6,33,1,1,1144.16,wordex6.png
15,1,6,34,1,1,400.15,wordin2_8.png
15,2,6,35,2,1,985.17,nonwex12.png
15,1,6,36,1,1,841.19,wordex11.png
15,1,6,37,1,1,392.22,wordex2_9.png
15,1,6,38,1,1,321.19,wordex2_1.png
15,2,6,39,2,1,688.04,nonwin7.png
15,1,6,40,1,1,831.97,wordex12.png
15,2,7,1,1,1,878.77,nonwin2.png
15,1,7,2,1,1,550.75,wordex2_3.png
15,1,7,3,1,1,341.52,wordex8.png
15,1,7,4,1,1,301.57,wordex9.png
15,2,7,5,1,1,509.58,nonwin9.png
15,2,7,6,1,1,798.61,nonwin6.png
15,1,7,7,1,1,438.6,wordin2_12.png
15,2,7,8,2,1,582.59,nonwex2_9.png
15,2,7,9,2,1,541.53,nonwex2_8.png
15,1,7,10,1,1,574.56,wordex2_11.png
15,2,7,11,2,1,1133.44,nonwex9.png
15,1,7,12,1,1,542.53,wordin2_8.png
15,1,7,13,1,1,518.55,wordex12.png
15,1,7,14,1,1,373.45,wordin2_10.png
15,1,7,15,1,1,414.49,wordex2_8.png
15,2,7,16,1,1,942.49,nonwex11.png
15,2,7,17,1,1,742.49,nonwin2_5.png
15,1,7,18,1,1,453.37,wordin4.png
15,1,7,19,1,1,366.44,wordin2_3.png
15,2,7,20,2,1,701.31,nonwex2_5.png
15,1,7,21,1,1,830.44,wordex6.png
15,1,7,22,1,1,405.34,wordin2_9.png
15,2,7,23,2,1,605.32,nonwin2_7.png
15,2,7,24,1,1,573.3,nonwin8.png
15,1,7,25,1,1,501.31,wordex2_1.png
15,2,7,26,2,1,621.28,nonwin2_2.png
15,2,7,27,2,1,677.24,nonwex2_4.png
15,1,7,28,1,1,509.24,wordex2_7.png
15,1,7,29,1,1,502.32,wordex2_12.png
15,2,7,30,1,1,693.25,nonwex3.png
15,2,7,31,2,1,590.3,nonwin2_6.png
15,1,7,32,1,1,493.16,wordex2_9.png
15,2,7,33,2,1,1405.18,nonwin12.png
15,1,7,34,2,1,421.19,wordex2_5.png
15,2,7,35,1,1,765.17,nonwin7.png
15,1,7,36,1,1,334.2,wordex11.png
15,2,7,37,2,1,765.16,nonwex2_7.png
15,1,7,38,1,1,469.18,wordex3.png
15,2,7,39,2,1,861.08,nonwex12.png
15,2,7,40,2,1,806.15,nonwin3.png
15,2,8,1,1,1,734.27,nonwex11.png
15,2,8,2,1,1,381.2,nonwex3.png
15,1,8,3,1,1,445.14,wordin2_12.png
15,2,8,4,1,1,446.26,nonwex2_7.png
15,2,8,5,1,1,757.23,nonwin12.png
15,2,8,6,2,1,573.16,nonwex9.png
15,1,8,7,1,1,509.13,wordex2_3.png
15,2,8,8,2,1,589.13,nonwin2_6.png
15,2,8,9,2,1,685.12,nonwin2_7.png
15,1,8,10,1,1,733.11,wordex2_5.png
15,1,8,11,1,1,614.18,wordex6.png
15,1,8,12,1,1,390.13,wordex11.png
15,2,8,13,1,1,853.01,nonwin2_5.png
15,1,8,14,1,1,510.14,wordex3.png
15,1,8,15,1,1,414.09,wordex8.png
15,1,8,16,1,1,420.94,wordex2_1.png
15,1,8,17,1,1,366.1,wordin2_10.png
15,2,8,18,1,1,636.95,nonwin8.png
15,1,8,19,1,1,444.99,wordin2_9.png
15,2,8,20,2,1,534.07,nonwin3.png
15,1,8,21,1,1,540.98,wordex12.png
15,1,8,22,1,1,428.95,wordex2_8.png
15,1,8,23,1,1,413.18,wordex2_9.png
15,2,8,24,2,1,557.99,nonwex2_9.png
15,2,8,25,2,1,604.84,nonwin2_2.png
15,2,8,26,2,1,877.97,nonwin7.png
15,2,8,27,2,1,516.84,nonwex2_8.png
15,2,8,28,2,1,500.87,nonwex2_4.png
15,2,8,29,2,1,484.85,nonwex12.png
15,1,8,30,1,1,484.81,wordin2_8.png
15,2,8,31,1,1,1028.82,nonwin2.png
15,2,8,32,2,1,572.82,nonwex2_5.png
15,1,8,33,1,1,508.79,wordex2_12.png
15,1,8,34,1,1,549.84,wordex2_11.png
15,1,8,35,1,1,381.81,wordin4.png
15,1,8,36,1,1,428.64,wordin2_3.png
15,1,8,37,1,1,412.75,wordex9.png
15,2,8,38,2,1,500.71,nonwin9.png
15,2,8,39,2,1,604.72,nonwin6.png
15,1,8,40,1,1,517.8,wordex2_7.png
16,1,1,1,2,1,945.42,wordin11.png
16,2,1,2,2,1,1568.86,nonwin12.png
16,2,1,3,1,1,887.85,nonwex2_1.png
16,1,1,4,1,1,928.43,wordin2_7.png
16,1,1,5,1,1,888.7,wordin2_6.png
16,1,1,6,2,1,728.7,wordex12.png
16,2,1,7,2,1,976.65,nonwin6.png
16,1,1,8,2,1,936.66,wordin10.png
16,2,1,9,2,1,672.62,nonwin8.png
16,2,1,10,1,1,1592.63,nonwin2_5.png
16,1,1,11,1,1,720.61,wordex2_11.png
16,2,1,12,1,1,728.6,nonwex10.png
16,1,1,13,2,1,1048.57,wordin2_5.png
16,2,1,14,2,1,1040.66,nonwex7.png
16,2,1,15,2,1,816.68,nonwin2_3.png
16,2,1,16,2,1,592.59,nonwex2_6.png
16,1,1,17,1,1,656.52,wordin2_4.png
16,2,1,18,2,1,688.5,nonwin2_7.png
16,2,1,19,2,1,864.49,nonwex2_7.png
16,2,1,20,2,1,944.47,nonwin2_6.png
16,1,1,21,1,1,896.52,wordin12.png
16,2,1,22,2,1,872.48,nonwex2_3.png
16,1,1,23,1,1,776.43,wordex8.png
16,2,1,24,1,1,960.43,nonwex1.png
16,2,1,25,2,1,784.42,nonwex2_9.png
16,1,1,26,1,1,776.4,wordex2_7.png
16,1,1,27,2,1,800.37,wordin5.png
16,2,1,28,2,1,1015.71,nonwex2_8.png
16,1,1,29,1,1,712.34,wordex2_4.png
16,1,1,30,1,1,688.34,wordin2_10.png
16,1,1,31,2,1,720.32,wordin4.png
16,2,1,32,2,1,936.33,nonwin10.png
16,1,1,33,2,1,880.32,wordin2_2.png
16,1,1,34,1,1,744.29,wordin1.png
16,1,1,35,2,1,800.27,wordex4.png
16,2,1,36,2,1,696.25,nonwex2_10.png
16,1,1,37,1,1,760.32,wordex9.png
16,1,1,38,2,1,744.23,wordex5.png
16,2,1,39,2,1,760.22,nonwin2_1.png
16,2,1,40,2,1,607.58,nonwin3.png
16,1,2,1,2,1,690.76,wordex4.png
16,2,2,2,2,1,794.74,nonwin2_5.png
16,1,2,3,2,1,1010.73,wordin2_2.png
16,2,2,4,2,1,658.72,nonwin2_7.png
16,1,2,5,1,1,698.82,wordex2_11.png
16,2,2,6,2,1,714.69,nonwex7.png
16,1,2,7,1,1,658.67,wordin2_10.png
16,1,2,8,1,1,818.73,wordex8.png
16,2,2,9,2,1,762.65,nonwin3.png
16,1,2,10,2,1,970.63,wordin10.png
16,2,2,11,2,1,546.59,nonwex2_6.png
16,2,2,12,2,1,594.62,nonwin8.png
16,2,2,13,2,1,682.59,nonwex1.png
16,2,2,14,2,1,1290.59,nonwex2_3.png
16,2,2,15,2,1,610.64,nonwex10.png
16,1,2,16,1,1,634.54,wordin2_7.png
16,2,2,17,2,1,642.61,nonwin2_1.png
16,2,2,18,2,1,666.52,nonwex2_9.png
16,2,2,19,2,1,578.5,nonwex2_10.png
16,1,2,20,1,1,770.51,wordin4.png
16,2,2,21,2,1,858.59,nonwex2_1.png
16,2,2,22,2,1,994.48,nonwex2_8.png
16,2,2,23,2,1,714.45,nonwin2_3.png
16,1,2,24,1,1,738.45,wordin2_4.png
16,1,2,25,1,1,754.44,wordex2_7.png
16,1,2,26,1,1,754.45,wordex9.png
16,1,2,27,1,1,714.34,wordin1.png
16,1,2,28,1,1,802.4,wordin2_6.png
16,1,2,29,1,1,762.38,wordin12.png
16,2,2,30,2,1,650.41,nonwin12.png
16,2,2,31,2,1,690.35,nonwin6.png
16,1,2,32,2,1,794.33,wordex5.png
16,1,2,33,1,1,866.33,wordex2_4.png
16,1,2,34,2,1,874.3,wordin11.png
16,2,2,35,2,1,938.3,nonwex2_7.png
16,1,2,36,2,1,666.28,wordin2_5.png
16,2,2,37,2,1,722.24,nonwin10.png
16,1,2,38,2,1,562.27,wordex12.png
16,2,2,39,2,1,738.24,nonwin2_6.png
16,1,2,40,2,1,874.24,wordin5.png
16,2,3,1,2,1,740.21,nonwin2_1.png
16,1,3,2,1,1,988.17,wordin2_2.png
16,1,3,3,1,1,628.15,wordex8.png
16,1,3,4,2,1,924.06,wordin4.png
16,2,3,5,2,1,740.13,nonwin8.png
16,1,3,6,2,1,676.21,wordex9.png
16,1,3,7,1,1,980.1,wordin2_6.png
16,1,3,8,1,1,516.09,wordin1.png
16,2,3,9,2,1,700.08,nonwex2_6.png
16,2,3,10,2,1,636.09,nonwin2_6.png
16,1,3,11,2,1,900.06,wordex12.png
16,1,3,12,2,1,1100.07,wordex4.png
16,1,3,13,1,1,844.02,wordex2_7.png
16,2,3,14,2,1,620.01,nonwex2_9.png
16,2,3,15,2,1,699.99,nonwin3.png
16,1,3,16,1,1,924.02,wordin2_4.png
16,1,3,17,2,1,1227.97,wordin5.png
16,1,3,18,2,1,867.94,wordex5.png
16,2,3,19,2,1,763.31,nonwin2_5.png
16,2,3,20,2,1,531.96,nonwex10.png
16,1,3,21,1,1,835.92,wordin12.png
16,1,3,22,1,1,707.89,wordin2_7.png
16,1,3,23,2,1,587.9,wordin2_5.png
16,2,3,24,2,1,779.87,nonwin2_7.png
16,2,3,25,2,1,531.85,nonwex2_10.png
16,2,3,26,2,1,579.83,nonwex2_8.png
16,2,3,27,2,1,1019.83,nonwin10.png
16,1,3,28,1,1,923.85,wordin2_10.png
16,2,3,29,2,1,659.81,nonwin2_3.png
16,1,3,30,1,1,643.82,wordex2_4.png
16,2,3,31,1,1,739.77,nonwex1.png
16,1,3,32,1,1,979.77,wordex2_11.png
16,2,3,33,2,1,779.75,nonwex2_1.png
16,2,3,34,2,1,699.77,nonwin6.png
16,2,3,35,2,1,627.72,nonwex2_7.png
16,2,3,36,2,1,603.75,nonwex7.png
16,1,3,37,2,1,923.72,wordin11.png
16,2,3,38,2,1,627.82,nonwin12.png
16,2,3,39,2,1,683.04,nonwex2_3.png
16,1,3,40,2,1,779.66,wordin10.png
16,1,4,1,2,1,665.83,wordex4.png
16,1,4,2,2,1,689.81,wordin11.png
16,2,4,3,2,1,657.78,nonwin2_7.png
16,2,4,4,2,1,617.81,nonwin2_1.png
16,1,4,5,2,1,681.78,wordin2_5.png
16,2,4,6,2,1,745.74,nonwex2_9.png
16,2,4,7,2,1,545.72,nonwin2_3.png
16,1,4,8,1,1,601.7,wordin2_7.png
16,2,4,9,2,1,737.81,nonwin2_5.png
16,2,4,10,2,1,721.7,nonwin10.png
16,1,4,11,2,1,705.69,wordex5.png
16,1,4,12,2,1,553.68,wordin10.png
16,2,4,13,2,1,593,nonwin8.png
16,1,4,14,1,1,705.61,wordex9.png
16,1,4,15,1,1,960.96,wordin5.png
16,1,4,16,1,1,777.31,wordin12.png
16,1,4,17,1,1,833.72,wordin4.png
16,2,4,18,2,1,897.56,nonwex10.png
16,1,4,19,1,1,960.9,wordin1.png
16,1,4,20,1,1,1177.53,wordin2_4.png
16,2,4,21,2,1,593.52,nonwex2_6.png
16,2,4,22,2,1,729.62,nonwin6.png
16,1,4,23,2,1,505.49,wordex2_11.png
16,2,4,24,2,1,632.86,nonwex2_7.png
16,2,4,25,2,1,608.72,nonwex7.png
16,1,4,26,1,1,744.82,wordin2_6.png
16,2,4,27,2,1,752.81,nonwex2_1.png
16,2,4,28,2,1,617.41,nonwin12.png
16,2,4,29,2,1,553.42,nonwex2_8.png
16,2,4,30,2,1,561.43,nonwex1.png
16,1,4,31,1,1,1097.53,wordex8.png
16,1,4,32,1,1,745.09,wordin2_2.png
16,2,4,33,2,1,616.72,nonwin2_6.png
16,1,4,34,1,1,1025.34,wordin2_10.png
16,1,4,35,1,1,888.7,wordex2_4.png
16,1,4,36,1,1,784.68,wordex12.png
16,1,4,37,1,1,729.3,wordex2_7.png
16,2,4,38,2,1,896.65,nonwex2_3.png
16,2,4,39,2,1,761.35,nonwex2_10.png
16,2,4,40,2,1,592.63,nonwin3.png
16,1,5,1,1,1,1034.65,wordin5.png
16,1,5,2,2,1,625.98,wordex4.png
16,2,5,3,2,1,626.63,nonwin2_6.png
16,2,5,4,2,1,762.58,nonwin8.png
16,1,5,5,1,1,721.94,wordin2_4.png
16,2,5,6,2,1,569.92,nonwin2_3.png
16,1,5,7,1,1,578.54,wordin2_6.png
16,2,5,8,2,1,658.6,nonwin6.png
16,1,5,9,2,1,1065.89,wordin10.png
16,2,5,10,2,1,577.87,nonwex2_3.png
16,2,5,11,2,1,602.52,nonwex2_1.png
16,1,5,12,1,1,666.61,wordex2_4.png
16,1,5,13,1,1,706.46,wordin2_10.png
16,1,5,14,1,1,522.17,wordex8.png
