SID,Familiarity,Trial,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
28,1,33,2,2,4,0,2776.29,4,famous_male23.jpg
28,1,34,2,4,2,0,10292.96,2,famous_male09.jpg
28,1,35,1,4,4,1,1541.99,4,famous_male04.jpg
28,1,36,1,1,1,1,13986.33,2,famous_female10.jpg
28,1,37,1,3,3,1,12711.42,2,famous_male21.jpg
28,1,38,1,3,2,0,11218.23,1,famous_female06.jpg
28,1,39,2,3,3,1,2005.09,4,famous_female04.jpg
28,1,40,2,3,3,1,937.64,4,famous_female02.jpg
28,1,41,2,1,1,1,1302.42,4,famous_female01.jpg
28,1,42,2,1,2,0,2468.85,3,famous_female09.jpg
28,1,43,1,4,4,1,4022.53,4,famous_male13.jpg
28,1,44,2,2,3,0,3205.1,2,famous_male24.jpg
28,1,45,1,4,4,1,3018.42,4,famous_female21.jpg
28,1,46,2,2,2,1,2492.37,2,famous_male19.jpg
28,1,47,1,2,3,0,5608.46,3,famous_female22.jpg
28,1,48,2,1,1,1,2220.31,4,famous_male18.jpg
29,2,1,1,3,4,0,5259.37,2,unknown_female13.jpg
29,2,2,2,2,2,1,4084.9,2,unknown_male11.jpg
29,2,3,1,4,4,1,1102.45,4,unknown_female07.jpg
29,2,4,1,1,4,0,2495.9,2,unknown_male21.jpg
29,2,5,1,3,3,1,1530.29,4,unknown_female09.jpg
29,2,6,1,2,4,0,2724.8,3,unknown_male07.jpg
29,2,7,1,1,1,1,2118.66,4,unknown_female08.jpg
29,2,8,2,2,2,1,1665.79,4,unknown_female02.jpg
29,2,9,2,2,2,1,4704.52,4,unknown_female16.jpg
29,2,10,1,4,3,0,2462.51,1,unknown_female11.jpg
29,2,11,2,2,2,1,1317.7,4,unknown_female19.jpg
29,2,12,2,3,1,0,3574.37,1,unknown_female24.jpg
29,2,13,2,4,2,0,1587.28,2,unknown_male22.jpg
29,2,14,2,3,4,0,1799.36,2,unknown_male05.jpg
29,2,15,2,2,2,1,1570.54,4,unknown_male20.jpg
29,2,16,1,1,2,0,2681.29,4,unknown_male12.jpg
29,2,17,2,4,4,1,2206.84,3,unknown_male16.jpg
29,2,18,1,2,2,1,5130.59,4,unknown_female23.jpg
29,2,19,1,2,3,0,2177.26,2,unknown_female05.jpg
29,2,20,1,1,4,0,2092.07,3,unknown_male03.jpg
29,2,21,1,1,1,1,1779.31,4,unknown_female04.jpg
29,2,22,2,4,4,1,2672.38,1,unknown_female17.jpg
29,2,23,1,4,2,0,1288.67,4,unknown_female21.jpg
29,2,24,1,2,2,1,1719.52,4,unknown_male23.jpg
29,2,25,2,4,4,1,1446.58,4,unknown_female03.jpg
29,2,26,1,2,2,1,2199.02,4,unknown_male19.jpg
29,2,27,2,1,1,1,2224.71,3,unknown_female01.jpg
29,2,28,2,4,4,1,3839.66,2,unknown_male13.jpg
29,2,29,1,4,4,1,3230.63,2,unknown_male09.jpg
29,2,30,2,1,1,1,2472.67,2,unknown_male02.jpg
29,2,31,2,2,1,0,3714.62,1,unknown_male01.jpg
29,2,32,2,4,3,0,2756.1,1,unknown_female20.jpg
29,2,33,2,3,2,0,1379.61,3,unknown_female12.jpg
29,2,34,2,1,1,1,1198.94,4,unknown_female22.jpg
29,2,35,2,3,1,0,2878.44,2,unknown_male24.jpg
29,2,36,1,3,4,0,2232.74,3,unknown_male17.jpg
29,2,37,2,1,3,0,1546.1,1,unknown_male18.jpg
29,2,38,1,3,3,1,2391.76,4,unknown_female15.jpg
29,2,39,2,3,4,0,2620.87,2,unknown_male10.jpg
29,2,40,1,1,1,1,1634.99,4,unknown_female06.jpg
29,2,41,1,4,1,0,2132.47,2,unknown_male06.jpg
29,2,42,2,1,3,0,2082.06,4,unknown_female10.jpg
29,2,43,2,1,4,0,2028.52,1,unknown_male14.jpg
29,2,44,1,3,3,1,1210.52,4,unknown_male08.jpg
29,2,45,1,2,2,1,4811.4,4,unknown_female14.jpg
29,2,46,2,3,3,1,3222.34,1,unknown_female18.jpg
29,2,47,1,3,3,1,1713.18,4,unknown_male15.jpg
29,2,48,1,4,4,1,3301.45,1,unknown_male04.jpg
30,1,1,1,2,2,1,4259.51,4,famous_female06.jpg
30,1,2,1,4,4,1,5935.47,3,famous_male11.jpg
30,1,3,1,3,3,1,1466.36,4,famous_female24.jpg
30,1,4,2,1,1,1,1169.71,4,famous_male23.jpg
30,1,5,1,1,1,1,818.43,4,famous_female20.jpg
30,1,6,2,3,3,1,925.17,4,famous_female17.jpg
30,1,7,2,2,2,1,1037.08,4,famous_male14.jpg
30,1,8,2,1,1,1,1052.81,4,famous_female11.jpg
30,1,9,1,1,1,1,5050.56,2,famous_male15.jpg
30,1,10,2,1,1,1,1096.2,4,famous_female08.jpg
30,1,11,1,3,3,1,2213.6,3,famous_female23.jpg
30,1,12,2,3,3,1,1008.32,4,famous_male19.jpg
30,1,13,2,2,2,1,868.69,4,famous_male05.jpg
30,1,14,1,4,4,1,7658.05,3,famous_female14.jpg
30,1,15,1,4,4,1,868.58,4,famous_male06.jpg
30,1,16,2,4,4,1,2379.73,4,famous_female16.jpg
30,1,17,1,2,2,1,966.21,3,famous_female18.jpg
30,1,18,2,2,2,1,1274.13,4,famous_female05.jpg
30,1,19,1,1,1,1,4247.91,2,famous_male10.jpg
30,1,20,1,1,1,1,18136.42,3,famous_female15.jpg
30,1,21,2,1,1,1,4490.3,4,famous_female22.jpg
30,1,22,1,4,4,1,2529.72,3,famous_female19.jpg
30,1,23,2,4,4,1,2967.25,4,famous_female10.jpg
30,1,24,1,3,3,1,4215.09,1,famous_male09.jpg
30,1,25,1,3,3,1,904.02,3,famous_male24.jpg
30,1,26,1,3,3,1,912.62,4,famous_male21.jpg
30,1,27,1,1,1,1,7277.74,1,famous_female07.jpg
30,1,28,1,2,2,1,1059.21,4,famous_female02.jpg
30,1,29,2,4,2,0,1266.01,4,famous_male18.jpg
30,1,30,2,1,3,0,619.31,3,famous_male08.jpg
30,1,31,2,3,3,1,630.8,4,famous_male20.jpg
30,1,32,2,3,2,0,3216.15,3,famous_female09.jpg
30,1,33,2,4,4,1,910.85,4,famous_female12.jpg
30,1,34,1,2,1,0,1656.89,3,famous_male03.jpg
30,1,35,1,4,2,0,1500.06,3,famous_female01.jpg
30,1,36,2,2,2,1,960.07,4,famous_female13.jpg
30,1,37,1,2,2,1,1116.87,4,famous_male13.jpg
30,1,38,2,3,3,1,1220.76,2,famous_female04.jpg
30,1,39,2,2,2,1,701.29,4,famous_female03.jpg
30,1,40,2,3,3,1,924.17,4,famous_male04.jpg
30,1,41,2,1,1,1,1034.64,4,famous_male17.jpg
30,1,42,1,1,1,1,5646.61,3,famous_male01.jpg
30,1,43,1,3,3,1,630.59,4,famous_female21.jpg
30,1,44,1,4,2,0,2103.98,3,famous_male07.jpg
30,1,45,2,4,4,1,957.87,4,famous_male16.jpg
30,1,46,2,4,4,1,640.6,4,famous_male22.jpg
30,1,47,2,2,2,1,958.53,4,famous_male12.jpg
30,1,48,1,2,2,1,18050.61,2,famous_male02.jpg
31,2,1,2,4,1,0,7312.78,2,unknown_male14.jpg
31,2,2,1,1,1,1,2716.43,4,unknown_female11.jpg
31,2,3,1,3,2,0,5267.46,2,unknown_female06.jpg
31,2,4,1,2,2,1,1612.23,4,unknown_female16.jpg
31,2,5,2,4,3,0,2470.87,1,unknown_male21.jpg
31,2,6,2,4,4,1,922.22,4,unknown_female23.jpg
31,2,7,1,4,4,1,4126.87,4,unknown_male18.jpg
31,2,8,2,1,3,0,7351.94,3,unknown_female09.jpg
31,2,9,2,2,2,1,5039.99,1,unknown_female20.jpg
31,2,10,2,2,1,0,1344.09,2,unknown_male12.jpg
31,2,11,2,3,3,1,6410.26,2,unknown_male07.jpg
31,2,12,2,3,3,1,3981.21,4,unknown_male09.jpg
31,2,13,1,2,2,1,1081.99,4,unknown_male11.jpg
31,2,14,1,1,1,1,3231.4,4,unknown_male01.jpg
31,2,15,1,1,1,1,2105.62,4,unknown_female03.jpg
31,2,16,2,3,3,1,1562.68,4,unknown_female17.jpg
31,2,17,2,3,1,0,7858.43,3,unknown_female13.jpg
31,2,18,1,2,2,1,2960.74,3,unknown_female01.jpg
31,2,19,1,4,4,1,936.93,4,unknown_female14.jpg
31,2,20,2,3,4,0,1548.99,3,unknown_female05.jpg
31,2,21,1,2,2,1,3715.73,4,unknown_male05.jpg
31,2,22,2,1,3,0,2060.45,2,unknown_female08.jpg
31,2,23,1,2,3,0,2678.89,4,unknown_female21.jpg
31,2,24,1,1,1,1,1276.41,4,unknown_male22.jpg
31,2,25,1,3,3,1,835.53,4,unknown_male19.jpg
31,2,26,2,2,4,0,1117.27,4,unknown_female22.jpg
31,2,27,1,4,4,1,1285.19,4,unknown_male24.jpg
31,2,28,1,1,1,1,3261.33,3,unknown_female18.jpg
31,2,29,2,4,2,0,1521.79,2,unknown_female15.jpg
31,2,30,2,1,3,0,4852.33,1,unknown_female02.jpg
31,2,31,2,2,3,0,2348.05,1,unknown_female24.jpg
31,2,32,2,2,2,1,3572.71,2,unknown_male06.jpg
31,2,33,1,4,4,1,5798.14,3,unknown_male17.jpg
31,2,34,1,3,3,1,2061,4,unknown_male08.jpg
31,2,35,2,2,2,1,4034.71,3,unknown_male16.jpg
31,2,36,2,4,4,1,1647.49,4,unknown_male23.jpg
31,2,37,2,3,1,0,2375.62,2,unknown_male04.jpg
31,2,38,1,3,1,0,1243.4,4,unknown_male03.jpg
31,2,39,1,4,4,1,5780.25,3,unknown_female04.jpg
31,2,40,1,3,2,0,3492.81,4,unknown_female12.jpg
31,2,41,1,1,3,0,2372.95,3,unknown_male13.jpg
31,2,42,1,4,2,0,5280.37,2,unknown_female19.jpg
31,2,43,2,1,1,1,1256.83,4,unknown_male15.jpg
31,2,44,2,1,3,0,6629.58,2,unknown_male02.jpg
31,2,45,2,1,4,0,2606.76,1,unknown_male20.jpg
31,2,46,1,3,2,0,1609.83,2,unknown_female10.jpg
31,2,47,1,2,2,1,2283.31,3,unknown_male10.jpg
31,2,48,2,4,4,1,1085.82,4,unknown_female07.jpg
32,1,1,2,4,4,1,5077.64,4,famous_female24.jpg
32,1,2,2,2,2,1,2288.08,4,famous_female08.jpg
32,1,3,1,3,3,1,4834.85,3,famous_female22.jpg
32,1,4,2,1,1,1,2809.63,4,famous_female07.jpg
32,1,5,2,4,4,1,2078.04,4,famous_male14.jpg
32,1,6,2,1,1,1,1539.98,4,famous_female12.jpg
32,1,7,2,1,1,1,1521.71,4,famous_male06.jpg
32,1,8,1,1,1,1,1321.52,4,famous_female14.jpg
32,1,9,2,3,3,1,1520.29,4,famous_female18.jpg
32,1,10,1,3,3,1,1719.47,4,famous_female06.jpg
32,1,11,1,3,3,1,1379.41,4,famous_male17.jpg
32,1,12,1,4,4,1,2240.13,4,famous_male19.jpg
32,1,13,1,4,4,1,2154.54,4,famous_female10.jpg
32,1,14,2,4,4,1,765.69,4,famous_male07.jpg
32,1,15,2,3,3,1,1741.01,4,famous_male10.jpg
32,1,16,2,3,3,1,715.1,4,famous_male16.jpg
32,1,17,2,2,2,1,732.45,4,famous_male11.jpg
32,1,18,2,1,1,1,976.87,4,famous_male08.jpg
32,1,19,2,4,4,1,812.98,4,famous_female03.jpg
32,1,20,1,2,2,1,1910.69,4,famous_male24.jpg
32,1,21,2,2,2,1,1099.61,4,famous_female09.jpg
32,1,22,1,2,2,1,1323.59,4,famous_female17.jpg
32,1,23,2,3,3,1,3722.33,4,famous_female19.jpg
32,1,24,1,1,1,1,820.45,4,famous_male22.jpg
32,1,25,2,4,4,1,1008.97,4,famous_female15.jpg
32,1,26,1,2,2,1,763.65,4,famous_male23.jpg
32,1,27,1,4,4,1,1986.56,4,famous_female05.jpg
32,1,28,1,3,1,0,21077.37,2,famous_male01.jpg
32,1,29,2,2,2,1,1412.48,4,famous_male13.jpg
32,1,30,1,1,1,1,959.02,4,famous_male05.jpg
32,1,31,2,1,1,1,1164.59,4,famous_female21.jpg
32,1,32,2,4,4,1,1758.89,4,famous_male20.jpg
32,1,33,1,1,1,1,1364.88,4,famous_female01.jpg
32,1,34,2,2,2,1,1657.6,4,famous_male12.jpg
32,1,35,2,3,3,1,6938.51,4,famous_male04.jpg
32,1,36,1,2,2,1,742.39,4,famous_female13.jpg
32,1,37,1,1,1,1,869.61,4,famous_male02.jpg
32,1,38,1,4,4,1,2168.07,4,famous_male15.jpg
32,1,39,1,3,3,1,11083.87,2,famous_female04.jpg
32,1,40,2,2,3,0,8208.4,2,famous_female02.jpg
32,1,41,1,4,4,1,2580.98,3,famous_female16.jpg
32,1,42,2,3,3,1,1233.23,4,famous_female23.jpg
32,1,43,1,3,4,0,1386.21,4,famous_male18.jpg
32,1,44,2,1,1,1,1266.64,4,famous_male21.jpg
32,1,45,1,4,4,1,4859.12,2,famous_male09.jpg
32,1,46,1,2,2,1,1471.41,4,famous_male03.jpg
32,1,47,1,2,2,1,704.62,4,famous_female11.jpg
32,1,48,1,1,1,1,977.32,4,famous_female20.jpg
33,2,1,1,4,4,1,8811.41,4,unknown_male04.jpg
33,2,2,1,2,1,0,7157.56,3,unknown_female02.jpg
33,2,3,1,1,1,1,3729.85,4,unknown_female13.jpg
33,2,4,2,4,3,0,8322.22,3,unknown_male19.jpg
33,2,5,2,4,3,0,6342.02,4,unknown_female05.jpg
33,2,6,2,1,3,0,9287.11,3,unknown_male24.jpg
33,2,7,2,1,1,1,6180.78,2,unknown_male08.jpg
33,2,8,2,3,3,1,7000.16,3,unknown_male07.jpg
33,2,9,1,2,2,1,7798.53,4,unknown_male03.jpg
33,2,10,1,1,1,1,9741.68,3,unknown_male21.jpg
33,2,11,2,2,1,0,18619.32,2,unknown_female19.jpg
33,2,12,1,3,4,0,5467.6,2,unknown_male09.jpg
33,2,13,1,2,2,1,21863.62,1,unknown_male18.jpg
33,2,14,2,1,3,0,28875.11,3,unknown_female03.jpg
33,2,15,2,4,3,0,10484.59,2,unknown_male23.jpg
33,2,16,2,2,3,0,50809.52,2,unknown_female20.jpg
33,2,17,1,2,1,0,15919.95,2,unknown_female15.jpg
33,2,18,1,4,3,0,7178.3,3,unknown_female08.jpg
33,2,19,1,3,3,1,3100.5,4,unknown_female06.jpg
33,2,20,2,3,2,0,22505.97,1,unknown_female09.jpg
33,2,21,1,1,1,1,1649.84,3,unknown_female04.jpg
33,2,22,2,2,1,0,37184.86,2,unknown_female18.jpg
33,2,23,2,4,4,1,12664.63,1,unknown_female10.jpg
33,2,24,1,2,4,0,4455.77,3,unknown_female17.jpg
33,2,25,2,4,1,0,8054.51,1,unknown_male02.jpg
33,2,26,2,1,4,0,6469.13,2,unknown_male13.jpg
33,2,27,1,3,2,0,3885.21,2,unknown_male22.jpg
33,2,28,2,3,3,1,2243.29,3,unknown_female22.jpg
33,2,29,1,1,3,0,14695.97,4,unknown_male15.jpg
33,2,30,1,3,1,0,26885.07,3,unknown_male12.jpg
33,2,31,2,3,4,0,14013.62,1,unknown_male05.jpg
33,2,32,1,4,4,1,1773.35,3,unknown_male14.jpg
33,2,33,2,3,1,0,8962.58,2,unknown_female21.jpg
33,2,34,1,4,3,0,20430.2,3,unknown_female07.jpg
33,2,35,1,4,4,1,10672.14,3,unknown_male17.jpg
33,2,36,1,4,4,1,15158.95,2,unknown_female16.jpg
33,2,37,1,1,1,1,6205.89,3,unknown_male06.jpg
33,2,38,1,3,3,1,1500.71,3,unknown_female24.jpg
33,2,39,2,3,3,1,15015.71,2,unknown_male11.jpg
33,2,40,2,2,2,1,2717.02,2,unknown_male20.jpg
33,2,41,1,1,2,0,7166.91,2,unknown_female11.jpg
33,2,42,2,1,1,1,8620.09,2,unknown_female14.jpg
33,2,43,2,4,2,0,41913.96,2,unknown_female12.jpg
33,2,44,1,3,4,0,16723.17,3,unknown_female01.jpg
33,2,45,2,1,3,0,10075.74,2,unknown_female23.jpg
33,2,46,1,2,3,0,16170.71,3,unknown_male01.jpg
33,2,47,2,2,2,1,3292.84,1,unknown_male16.jpg
33,2,48,2,2,1,0,3286.61,1,unknown_male10.jpg
34,1,1,1,1,4,0,2951.08,3,famous_female11.jpg
34,1,2,2,3,3,1,5812.28,4,famous_male04.jpg
34,1,3,1,1,2,0,2518.6,4,famous_male07.jpg
34,1,4,1,3,3,1,2349.25,4,famous_male02.jpg
34,1,5,1,3,3,1,4736.32,3,famous_female21.jpg
34,1,6,1,1,4,0,4142.41,4,famous_male22.jpg
34,1,7,1,2,3,0,7188.34,2,famous_female02.jpg
34,1,8,2,4,2,0,4552.93,3,famous_female20.jpg
34,1,9,2,2,2,1,10715.14,2,famous_female19.jpg
34,1,10,2,3,3,1,957.98,4,famous_male18.jpg
34,1,11,2,1,1,1,1325.83,4,famous_male08.jpg
34,1,12,2,2,1,0,1970.86,3,famous_female22.jpg
34,1,13,1,1,2,0,2389.51,2,famous_female18.jpg
34,1,14,2,4,3,0,4981.77,3,famous_female06.jpg
34,1,15,2,4,3,0,21603.37,2,famous_male10.jpg
34,1,16,2,3,1,0,1497.99,3,famous_female14.jpg
34,1,17,2,4,2,0,1651.19,4,famous_male09.jpg
34,1,18,2,1,4,0,1676,2,famous_male20.jpg
34,1,19,2,3,3,1,2179.79,3,famous_male23.jpg
34,1,20,1,1,1,1,1871.85,4,famous_female09.jpg
34,1,21,2,4,2,0,1793.32,3,famous_female12.jpg
34,1,22,1,4,3,0,5249.43,3,famous_female07.jpg
34,1,23,1,2,2,1,17024.63,3,famous_male13.jpg
34,1,24,2,1,3,0,3665.85,2,famous_male24.jpg
34,1,25,1,2,2,1,1145.89,3,famous_male03.jpg
34,1,26,2,2,2,1,1277.47,4,famous_male19.jpg
34,1,27,1,3,2,0,1741.66,3,famous_male06.jpg
34,1,28,1,2,4,0,1344.92,3,famous_female16.jpg
34,1,29,1,2,1,0,2125.54,3,famous_female24.jpg
34,1,30,1,4,3,0,1717.21,2,famous_female04.jpg
34,1,31,1,4,2,0,5624.71,3,famous_female01.jpg
34,1,32,2,4,3,0,10012.82,2,famous_male12.jpg
34,1,33,1,4,2,0,7420.75,3,famous_male14.jpg
34,1,34,1,3,2,0,6094.74,3,famous_male11.jpg
34,1,35,2,2,3,0,7790.14,1,famous_female17.jpg
34,1,36,1,1,2,0,1641.34,3,famous_male15.jpg
34,1,37,2,2,2,1,1131.56,4,famous_male01.jpg
34,1,38,2,1,2,0,2811.35,3,famous_female10.jpg
34,1,39,2,3,3,1,1058.89,2,famous_female08.jpg
34,1,40,2,2,3,0,4913.7,1,famous_male17.jpg
34,1,41,1,3,3,1,1385.04,3,famous_female13.jpg
34,1,42,2,3,3,1,967.22,4,famous_female23.jpg
34,1,43,1,4,2,0,1227.97,4,famous_male05.jpg
34,1,44,1,3,2,0,2618.14,4,famous_female03.jpg
34,1,45,2,1,1,1,2123.68,3,famous_female15.jpg
34,1,46,1,4,4,1,1119.91,4,famous_male21.jpg
34,1,47,1,2,3,0,2253.32,3,famous_male16.jpg
34,1,48,2,1,2,0,1825.8,2,famous_female05.jpg
35,2,1,2,4,3,0,3012.34,2,unknown_female24.jpg
35,2,2,1,1,1,1,3269.38,4,unknown_female08.jpg
35,2,3,1,2,2,1,1505.24,4,unknown_male10.jpg
35,2,4,1,3,4,0,12267.13,2,unknown_female10.jpg
35,2,5,2,1,1,1,2372.5,4,unknown_female05.jpg
35,2,6,1,4,4,1,1745.51,4,unknown_female12.jpg
35,2,7,2,4,1,0,13103.03,2,unknown_male01.jpg
35,2,8,2,2,3,0,4228.95,3,unknown_female20.jpg
35,2,9,2,2,2,1,5889.02,3,unknown_female15.jpg
35,2,10,2,2,1,0,32062.41,2,unknown_male03.jpg
35,2,11,1,3,3,1,4508.41,3,unknown_female04.jpg
35,2,12,1,2,2,1,19164.85,4,unknown_female07.jpg
35,2,13,1,1,1,1,5827.04,1,unknown_female09.jpg
35,2,14,2,1,3,0,8464.23,3,unknown_female21.jpg
35,2,15,1,4,4,1,1824.51,4,unknown_female19.jpg
35,2,16,2,3,2,0,13865.07,1,unknown_female22.jpg
35,2,17,2,4,1,0,5756.68,1,unknown_male12.jpg
35,2,18,1,4,1,0,4192.95,3,unknown_male02.jpg
35,2,19,2,4,3,0,2886.04,4,unknown_female13.jpg
35,2,20,2,1,2,0,12398.5,1,unknown_male08.jpg
35,2,21,1,2,2,1,3191.64,4,unknown_female17.jpg
35,2,22,1,2,2,1,1190.72,4,unknown_male23.jpg
35,2,23,1,2,2,1,2488.97,4,unknown_male07.jpg
35,2,24,1,3,2,0,3286.47,4,unknown_female03.jpg
35,2,25,1,1,1,1,1163.13,4,unknown_male20.jpg
35,2,26,1,4,4,1,5889.95,1,unknown_male05.jpg
35,2,27,2,2,3,0,11316.51,1,unknown_female14.jpg
35,2,28,1,4,2,0,2167.06,4,unknown_male21.jpg
35,2,29,2,3,1,0,7327.72,1,unknown_male13.jpg
35,2,30,2,1,3,0,5238.68,1,unknown_female18.jpg
35,2,31,2,1,2,0,8512.28,1,unknown_male18.jpg
35,2,32,1,1,1,1,2222.78,4,unknown_male14.jpg
35,2,33,2,3,4,0,16925.96,1,unknown_female06.jpg
35,2,34,2,4,1,0,11045.95,1,unknown_male19.jpg
35,2,35,1,3,3,1,1444.11,4,unknown_male24.jpg
35,2,36,1,1,1,1,19473.05,2,unknown_male16.jpg
35,2,37,1,2,2,1,9190.41,3,unknown_female01.jpg
35,2,38,2,2,3,0,9406.86,1,unknown_male04.jpg
35,2,39,2,3,1,0,27061.85,1,unknown_male11.jpg
35,2,40,2,3,3,1,15883.67,1,unknown_female11.jpg
35,2,41,1,1,2,0,16514.53,1,unknown_female02.jpg
35,2,42,1,3,4,0,30423.78,3,unknown_male06.jpg
35,2,43,2,4,3,0,12049.62,1,unknown_female23.jpg
35,2,44,1,4,4,1,2259.98,4,unknown_female16.jpg
35,2,45,2,1,4,0,18418.63,1,unknown_male22.jpg
35,2,46,2,3,1,0,28041.26,1,unknown_male17.jpg
35,2,47,2,2,2,1,8568.98,1,unknown_male09.jpg
35,2,48,1,3,1,0,4474.09,3,unknown_male15.jpg
36,1,1,2,2,2,1,1813.36,3,famous_male24.jpg
36,1,2,2,1,2,0,2672.39,2,famous_female09.jpg
36,1,3,1,3,2,0,3068.32,1,famous_male13.jpg
36,1,4,2,2,2,1,1171.67,4,famous_female11.jpg
36,1,5,1,1,3,0,5510.29,2,famous_male16.jpg
36,1,6,1,2,2,1,1755.74,4,famous_male01.jpg
36,1,7,2,1,1,1,917.89,4,famous_female03.jpg
36,1,8,1,2,3,0,3083.24,3,famous_female02.jpg
36,1,9,1,4,4,1,1303.17,4,famous_male15.jpg
36,1,10,2,2,3,0,2743,1,famous_female24.jpg
36,1,11,2,3,3,1,2068.09,2,famous_female05.jpg
36,1,12,1,2,2,1,1735.16,4,famous_male02.jpg
36,1,13,2,3,3,1,873.95,4,famous_male05.jpg
36,1,14,1,3,3,1,3187.3,1,famous_female13.jpg
36,1,15,1,4,2,0,3412.81,1,famous_female20.jpg
36,1,16,1,3,2,0,3262.28,3,famous_male09.jpg
36,1,17,2,1,3,0,2413.61,2,famous_male12.jpg
36,1,18,1,1,2,0,3745.74,2,famous_female12.jpg
36,1,19,1,3,3,1,1442.88,1,famous_female23.jpg
36,1,20,1,2,2,1,6164.42,2,famous_female08.jpg
36,1,21,1,4,4,1,2736.02,4,famous_male07.jpg
36,1,22,2,1,1,1,4827.7,4,famous_female06.jpg
36,1,23,1,4,4,1,1511.58,4,famous_male03.jpg
36,1,24,1,3,3,1,2484.21,3,famous_female17.jpg
36,1,25,2,3,2,0,6430.05,2,famous_male22.jpg
36,1,26,2,4,3,0,2485.39,2,famous_female16.jpg
36,1,27,1,1,4,0,5214.26,2,famous_male18.jpg
36,1,28,1,4,2,0,9132.06,2,famous_female19.jpg
36,1,29,2,4,3,0,2577.96,1,famous_female22.jpg
36,1,30,2,1,1,1,1415.71,4,famous_male19.jpg
36,1,31,2,4,4,1,960.58,4,famous_male20.jpg
36,1,32,2,2,2,1,5738.19,2,famous_female04.jpg
36,1,33,1,4,4,1,3348.47,1,famous_female18.jpg
36,1,34,1,2,3,0,4293.91,2,famous_male11.jpg
36,1,35,2,3,2,0,13502.11,2,famous_female07.jpg
36,1,36,1,1,1,1,1565.44,4,famous_female21.jpg
36,1,37,2,3,2,0,1797.12,4,famous_male21.jpg
36,1,38,2,2,2,1,2035.78,4,famous_male23.jpg
36,1,39,1,1,1,1,1372.51,4,famous_male08.jpg
36,1,40,2,4,3,0,3470.73,2,famous_male14.jpg
36,1,41,2,4,4,1,2649.71,1,famous_female01.jpg
36,1,42,2,3,2,0,2950.81,3,famous_female10.jpg
36,1,43,2,1,2,0,3352.83,2,famous_male06.jpg
36,1,44,1,2,3,0,3802.1,2,famous_female14.jpg
36,1,45,2,4,4,1,3106.74,1,famous_male17.jpg
36,1,46,1,1,3,0,2754.83,1,famous_female15.jpg
36,1,47,2,2,2,1,8082.23,1,famous_male10.jpg
36,1,48,1,3,2,0,3347.28,1,famous_male04.jpg
37,2,1,1,1,1,1,2968.09,4,unknown_male21.jpg
37,2,2,1,3,3,1,1829.82,4,unknown_female22.jpg
37,2,3,2,2,2,1,4523.63,4,unknown_female21.jpg
37,2,4,2,1,1,1,4958.85,3,unknown_female09.jpg
37,2,5,2,2,2,1,5504.82,3,unknown_male16.jpg
37,2,6,1,1,1,1,1833.67,4,unknown_male23.jpg
37,2,7,2,2,4,0,3246.48,2,unknown_male03.jpg
37,2,8,2,4,4,1,2220.41,4,unknown_male18.jpg
37,2,9,2,3,3,1,1690.27,4,unknown_female07.jpg
37,2,10,2,4,4,1,2518.15,4,unknown_female20.jpg
37,2,11,1,4,4,1,1359.67,4,unknown_male15.jpg
37,2,12,1,4,2,0,2852.07,3,unknown_male09.jpg
37,2,13,2,4,4,1,12190.59,3,unknown_female11.jpg
37,2,14,2,1,1,1,1631.72,4,unknown_male02.jpg
37,2,15,1,2,2,1,4381.54,3,unknown_male01.jpg
37,2,16,2,4,1,0,5380.21,1,unknown_male13.jpg
37,2,17,1,1,1,1,1399.76,4,unknown_female01.jpg
37,2,18,2,2,4,0,7095.19,2,unknown_male22.jpg
37,2,19,2,1,1,1,1753.13,4,unknown_male08.jpg
37,2,20,2,3,3,1,1782.08,4,unknown_male14.jpg
37,2,21,2,1,1,1,2262.1,3,unknown_male12.jpg
37,2,22,1,2,2,1,1478.63,4,unknown_female24.jpg
37,2,23,1,4,4,1,1249.03,4,unknown_male11.jpg
37,2,24,2,2,2,1,3635.72,3,unknown_female12.jpg
37,2,25,1,3,1,0,3129.24,3,unknown_male07.jpg
37,2,26,1,1,1,1,2510.82,4,unknown_female17.jpg
37,2,27,1,2,2,1,1254.4,4,unknown_female19.jpg
37,2,28,1,4,2,0,7095.65,2,unknown_female02.jpg
37,2,29,1,2,2,1,1288.14,4,unknown_male04.jpg
37,2,30,2,1,3,0,3451.49,3,unknown_female03.jpg
37,2,31,2,1,4,0,3008.34,3,unknown_female13.jpg
37,2,32,2,3,3,1,1964.41,4,unknown_female04.jpg
37,2,33,2,4,4,1,1589.17,4,unknown_female10.jpg
37,2,34,2,3,1,0,3877.24,4,unknown_male05.jpg
37,2,35,2,3,3,1,2888.69,1,unknown_female16.jpg
37,2,36,1,1,1,1,1314.94,4,unknown_male19.jpg
37,2,37,1,2,2,1,2088.4,4,unknown_male10.jpg
37,2,38,2,2,2,1,1450.16,4,unknown_female05.jpg
37,2,39,1,3,3,1,3567.13,3,unknown_male20.jpg
37,2,40,1,2,3,0,10672.23,1,unknown_female08.jpg
37,2,41,1,3,3,1,1353.54,4,unknown_male24.jpg
37,2,42,2,4,4,1,1822.9,4,unknown_male17.jpg
37,2,43,1,1,2,0,27501.32,2,unknown_female23.jpg
