sn,age,sex,cond,reptime,trial,repcond,imcat,imnum,loc,resp,corr,rt,imname
20,24,2,2, 4, 1,1,1,16,3,1,1,604.17,famous_male16.jpg
20,24,2,2, 4, 2,1,1, 4,3,1,1,386.81,famous_male04.jpg
20,24,2,2, 4, 3,1,2, 9,4,2,1,388.08,famous_female09.jpg
20,24,2,2, 4, 4,1,1, 8,1,1,1,372.05,famous_male08.jpg
20,24,2,2, 4, 5,1,2, 4,4,2,1,404.07,famous_female04.jpg
20,24,2,2, 4, 6,1,2,18,1,2,1,412.04,famous_female18.jpg
20,24,2,2, 4, 7,1,2,16,4,2,1,410.77,famous_female16.jpg
20,24,2,2, 4, 8,1,1,10,4,1,1,460.01,famous_male10.jpg
20,24,2,2, 4, 9,1,1, 9,2,1,1,404.01,famous_male09.jpg
20,24,2,2, 4,10,1,2,11,2,2,1,459.98,famous_female11.jpg
20,24,2,2, 4,11,1,1,11,1,1,1,427.97,famous_male11.jpg
20,24,2,2, 4,12,1,2, 1,2,2,1,371.97,famous_female01.jpg
20,24,2,2, 4,13,1,2, 2,3,2,1,379.96,famous_female02.jpg
20,24,2,2, 4,14,1,2,14,3,2,1,563.92,famous_female14.jpg
20,24,2,2, 4,15,1,1,20,4,1,1,395.94,famous_male20.jpg
20,24,2,2, 4,16,1,1, 6,4,1,1,403.91,famous_male06.jpg
20,24,2,2, 4,17,1,2,13,3,2,1,347.89,famous_female13.jpg
20,24,2,2, 4,18,1,1,15,3,1,1,427.89,famous_male15.jpg
20,24,2,2, 4,19,1,1,12,2,1,1,427.85,famous_male12.jpg
20,24,2,2, 4,20,1,2, 7,2,2,1,475.86,famous_female07.jpg
20,24,2,2, 4,21,1,2,24,1,2,1,482.53,famous_female24.jpg
20,24,2,2, 4,22,1,1, 5,2,1,1,474.49,famous_male05.jpg
20,24,2,2, 4,23,1,1, 2,1,1,1,363.83,famous_male02.jpg
20,24,2,2, 4,24,1,2, 3,1,2,1,419.80,famous_female03.jpg
20,24,2,2, 5, 1,1,1, 8,1,1,1,442.60,famous_male08.jpg
20,24,2,2, 5, 2,1,1,12,2,1,1,402.51,famous_male12.jpg
20,24,2,2, 5, 3,1,2, 1,2,2,1,370.51,famous_female01.jpg
20,24,2,2, 5, 4,1,2,13,3,2,1,426.46,famous_female13.jpg
20,24,2,2, 5, 5,1,1, 5,2,1,1,402.47,famous_male05.jpg
20,24,2,2, 5, 6,1,2, 4,4,2,1,394.46,famous_female04.jpg
20,24,2,2, 5, 7,1,1,20,4,1,1,418.42,famous_male20.jpg
20,24,2,2, 5, 8,1,2, 2,3,2,1,330.36,famous_female02.jpg
20,24,2,2, 5, 9,1,2,11,2,2,1,426.42,famous_female11.jpg
20,24,2,2, 5,10,1,1,15,3,1,1,402.41,famous_male15.jpg
20,24,2,2, 5,11,1,1,16,3,1,1,674.39,famous_male16.jpg
20,24,2,2, 5,12,1,2, 9,4,2,1,522.37,famous_female09.jpg
20,24,2,2, 5,13,1,1,10,4,1,1,482.37,famous_male10.jpg
20,24,2,2, 5,14,1,1, 2,1,1,1,577.00,famous_male02.jpg
20,24,2,2, 5,15,1,2,18,1,2,1,378.33,famous_female18.jpg
20,24,2,2, 5,16,1,2,24,1,2,1,434.23,famous_female24.jpg
20,24,2,2, 5,17,1,1, 6,4,1,1,466.31,famous_male06.jpg
20,24,2,2, 5,18,1,2,16,4,2,1,402.30,famous_female16.jpg
20,24,2,2, 5,19,1,2,14,3,2,1,482.19,famous_female14.jpg
20,24,2,2, 5,20,1,2, 3,1,2,1,458.30,famous_female03.jpg
20,24,2,2, 5,21,1,1,11,1,1,1,410.23,famous_male11.jpg
20,24,2,2, 5,22,1,1, 9,2,1,1,498.22,famous_male09.jpg
20,24,2,2, 5,23,1,2, 7,2,2,1,410.24,famous_female07.jpg
20,24,2,2, 5,24,1,1, 4,3,1,1,394.23,famous_male04.jpg
20,24,2,2, 6, 1,1,2,16,4,2,1,540.58,famous_female16.jpg
20,24,2,2, 6, 2,1,1, 9,2,1,1,380.59,famous_male09.jpg
20,24,2,2, 6, 3,1,2, 7,2,2,1,388.55,famous_female07.jpg
20,24,2,2, 6, 4,1,2, 2,3,2,1,436.52,famous_female02.jpg
20,24,2,2, 6, 5,1,1,15,3,1,1,364.53,famous_male15.jpg
20,24,2,2, 6, 6,1,1,10,4,1,1,388.52,famous_male10.jpg
20,24,2,2, 6, 7,1,2,13,3,2,1,380.39,famous_female13.jpg
20,24,2,2, 6, 8,1,2, 9,4,2,1,420.39,famous_female09.jpg
20,24,2,2, 6, 9,1,1, 4,3,1,1,347.16,famous_male04.jpg
20,24,2,2, 6,10,1,1, 8,1,1,1,364.46,famous_male08.jpg
20,24,2,2, 6,11,1,1,16,3,1,1,460.45,famous_male16.jpg
20,24,2,2, 6,12,1,2,24,1,2,1,348.47,famous_female24.jpg
20,24,2,2, 6,13,1,2, 3,1,2,1,404.41,famous_female03.jpg
20,24,2,2, 6,14,1,2, 1,2,2,1,396.39,famous_female01.jpg
20,24,2,2, 6,15,1,1,11,1,1,1,388.40,famous_male11.jpg
20,24,2,2, 6,16,1,2,14,3,2,1,340.38,famous_female14.jpg
20,24,2,2, 6,17,1,2,18,1,2,1,452.36,famous_female18.jpg
20,24,2,2, 6,18,1,1,20,4,1,1,348.37,famous_male20.jpg
20,24,2,2, 6,19,1,2,11,2,2,1,364.34,famous_female11.jpg
20,24,2,2, 6,20,1,1, 6,4,1,1,516.31,famous_male06.jpg
20,24,2,2, 6,21,1,1,12,2,1,1,452.31,famous_male12.jpg
20,24,2,2, 6,22,1,2, 4,4,2,1,444.32,famous_female04.jpg
20,24,2,2, 6,23,1,1, 2,1,1,1,684.30,famous_male02.jpg
20,24,2,2, 6,24,1,1, 5,2,1,1,348.27,famous_male05.jpg
20,24,2,2, 7, 1,1,1, 2,1,1,1,523.22,famous_male02.jpg
20,24,2,2, 7, 2,1,2, 1,2,2,1,451.20,famous_female01.jpg
20,24,2,2, 7, 3,1,1,16,3,1,1,483.20,famous_male16.jpg
20,24,2,2, 7, 4,1,1, 9,2,1,1,435.18,famous_male09.jpg
20,24,2,2, 7, 5,1,2,13,3,2,1,491.15,famous_female13.jpg
20,24,2,2, 7, 6,1,2,16,4,2,1,467.16,famous_female16.jpg
20,24,2,2, 7, 7,1,2,18,1,2,1,467.15,famous_female18.jpg
20,24,2,2, 7, 8,1,1,12,2,1,1,443.16,famous_male12.jpg
20,24,2,2, 7, 9,1,1,20,4,1,1,489.82,famous_male20.jpg
20,24,2,2, 7,10,1,2, 3,1,2,1,515.11,famous_female03.jpg
20,24,2,2, 7,11,1,1,15,3,1,1,475.09,famous_male15.jpg
20,24,2,2, 7,12,1,1, 6,4,1,1,539.07,famous_male06.jpg
20,24,2,2, 7,13,1,1,10,4,1,1,531.13,famous_male10.jpg
20,24,2,2, 7,14,1,1, 8,1,1,1,593.73,famous_male08.jpg
20,24,2,2, 7,15,1,2, 4,4,2,1,467.03,famous_female04.jpg
20,24,2,2, 7,16,1,2,24,1,2,1,651.03,famous_female24.jpg
20,24,2,2, 7,17,1,2,11,2,2,1,578.96,famous_female11.jpg
20,24,2,2, 7,18,1,1, 5,2,1,1,474.99,famous_male05.jpg
20,24,2,2, 7,19,1,2, 2,3,2,1,507.00,famous_female02.jpg
20,24,2,2, 7,20,1,2,14,3,2,1,482.96,famous_female14.jpg
20,24,2,2, 7,21,1,1, 4,3,1,1,594.95,famous_male04.jpg
20,24,2,2, 7,22,1,2, 7,2,2,1,450.84,famous_female07.jpg
20,24,2,2, 7,23,1,2, 9,4,2,1,578.90,famous_female09.jpg
20,24,2,2, 7,24,1,1,11,1,1,1,458.91,famous_male11.jpg
20,24,2,2, 8, 1,1,2, 2,3,2,1,588.35,famous_female02.jpg
20,24,2,2, 8, 2,1,1,11,1,1,1,540.35,famous_male11.jpg
20,24,2,2, 8, 3,1,2, 4,4,2,1,500.33,famous_female04.jpg
20,24,2,2, 8, 4,1,2, 1,2,2,1,604.31,famous_female01.jpg
20,24,2,2, 8, 5,1,1, 5,2,1,1,532.31,famous_male05.jpg
20,24,2,2, 8, 6,1,1,16,3,1,1,588.28,famous_male16.jpg
20,24,2,2, 8, 7,1,1, 8,1,1,1,450.97,famous_male08.jpg
20,24,2,2, 8, 8,1,2, 9,4,2,1,490.95,famous_female09.jpg
20,24,2,2, 8, 9,1,2,18,1,2,1,540.23,famous_female18.jpg
20,24,2,2, 8,10,1,2,24,1,2,1,428.24,famous_female24.jpg
20,24,2,2, 8,11,1,2,16,4,2,1,484.13,famous_female16.jpg
20,24,2,2, 8,12,1,1,10,4,1,1,532.21,famous_male10.jpg
20,24,2,2, 8,13,1,2,13,3,2,1,500.19,famous_female13.jpg
20,24,2,2, 8,14,1,2, 3,1,2,1,514.81,famous_female03.jpg
20,24,2,2, 8,15,1,2,11,2,2,1,500.15,famous_female11.jpg
20,24,2,2, 8,16,1,1, 9,2,1,1,524.14,famous_male09.jpg
20,24,2,2, 8,17,1,1,12,2,1,1,572.14,famous_male12.jpg
20,24,2,2, 8,18,1,1, 6,4,1,1,466.80,famous_male06.jpg
20,24,2,2, 8,19,1,1,15,3,1,1,508.11,famous_male15.jpg
20,24,2,2, 8,20,1,1, 4,3,1,1,428.09,famous_male04.jpg
20,24,2,2, 8,21,1,1,20,4,1,1,388.08,famous_male20.jpg
20,24,2,2, 8,22,1,2,14,3,2,1,540.05,famous_female14.jpg
20,24,2,2, 8,23,1,2, 7,2,2,1,548.09,famous_female07.jpg
20,24,2,2, 8,24,1,1, 2,1,1,1,620.04,famous_male02.jpg
21,22,2,1, 1, 1,1,2,16,3,2,1,1093.33,unknown_female16.jpg
21,22,2,1, 1, 2,1,2,15,1,2,1,709.55,unknown_female15.jpg
21,22,2,1, 1, 3,1,2,18,3,2,1,501.26,unknown_female18.jpg
21,22,2,1, 1, 4,1,1,24,2,1,1,581.33,unknown_male24.jpg
21,22,2,1, 1, 5,1,1,19,4,1,1,885.23,unknown_male19.jpg
21,22,2,1, 1, 6,1,1, 6,3,1,1,757.23,unknown_male06.jpg
21,22,2,1, 1, 7,1,2, 5,4,2,1,821.24,unknown_female05.jpg
21,22,2,1, 1, 8,1,2,23,4,2,1,797.20,unknown_female23.jpg
21,22,2,1, 1, 9,1,1, 8,4,1,1,685.19,unknown_male08.jpg
21,22,2,1, 1,10,1,1, 5,2,1,1,668.10,unknown_male05.jpg
21,22,2,1, 1,11,1,2, 4,2,2,1,628.08,unknown_female04.jpg
21,22,2,1, 1,12,1,1,11,1,1,1,708.04,unknown_male11.jpg
21,22,2,1, 1,13,1,1, 4,3,1,1,717.19,unknown_male04.jpg
21,22,2,1, 1,14,1,2,21,4,2,1,621.10,unknown_female21.jpg
21,22,2,1, 1,15,1,2,14,1,2,1,556.02,unknown_female14.jpg
21,22,2,1, 1,16,1,1,15,1,1,1,613.08,unknown_male15.jpg
21,22,2,1, 1,17,1,1, 1,4,1,1,605.07,unknown_male01.jpg
21,22,2,1, 1,18,1,1,16,1,1,1,685.04,unknown_male16.jpg
21,22,2,1, 1,19,1,2,11,2,2,1,653.05,unknown_female11.jpg
21,22,2,1, 1,20,1,2, 6,2,2,1,660.02,unknown_female06.jpg
21,22,2,1, 1,21,1,1, 2,2,1,1,557.03,unknown_male02.jpg
21,22,2,1, 1,22,1,1,10,3,1,1,500.89,unknown_male10.jpg
21,22,2,1, 1,23,1,2,22,3,2,1,699.82,unknown_female22.jpg
21,22,2,1, 1,24,1,2, 8,1,2,1,652.99,unknown_female08.jpg
21,22,2,1, 2, 1,1,1, 8,4,1,1,1489.85,unknown_male08.jpg
21,22,2,1, 2, 2,1,1, 1,4,1,1,448.76,unknown_male01.jpg
21,22,2,1, 2, 3,1,1,16,1,1,1,425.81,unknown_male16.jpg
21,22,2,1, 2, 4,1,1,11,1,1,1,488.73,unknown_male11.jpg
21,22,2,1, 2, 5,1,2, 6,2,2,1,585.82,unknown_female06.jpg
21,22,2,1, 2, 6,1,1,19,4,1,1,673.30,unknown_male19.jpg
21,22,2,1, 2, 7,1,1, 6,3,1,1,609.76,unknown_male06.jpg
21,22,2,1, 2, 8,1,2,18,3,2,1,753.78,unknown_female18.jpg
21,22,2,1, 2, 9,1,2, 5,4,2,1,721.73,unknown_female05.jpg
21,22,2,1, 2,10,1,1,15,1,1,1,633.72,unknown_male15.jpg
21,22,2,1, 2,11,1,2,21,4,2,1,841.70,unknown_female21.jpg
21,22,2,1, 2,12,1,1,10,3,1,1,577.18,unknown_male10.jpg
21,22,2,1, 2,13,1,2,23,4,2,1,697.68,unknown_female23.jpg
21,22,2,1, 2,14,1,2,16,3,2,1,817.66,unknown_female16.jpg
21,22,2,1, 2,15,1,2,22,3,2,1,921.66,unknown_female22.jpg
21,22,2,1, 2,16,1,2,11,2,2,1,945.16,unknown_female11.jpg
21,22,2,1, 2,17,1,2, 8,1,2,1,1041.64,unknown_female08.jpg
21,22,2,1, 2,18,1,1, 4,3,1,1,521.61,unknown_male04.jpg
21,22,2,1, 2,19,1,2,15,1,2,1,585.59,unknown_female15.jpg
21,22,2,1, 2,20,1,2, 4,2,2,1,545.10,unknown_female04.jpg
21,22,2,1, 2,21,1,1,24,2,1,1,521.56,unknown_male24.jpg
21,22,2,1, 2,22,1,1, 5,2,1,1,505.56,unknown_male05.jpg
21,22,2,1, 2,23,1,2,14,1,2,1,681.54,unknown_female14.jpg
21,22,2,1, 2,24,1,1, 2,2,1,1,753.53,unknown_male02.jpg
21,22,2,1, 3, 1,1,2,15,1,2,1,791.20,unknown_female15.jpg
21,22,2,1, 3, 2,1,1, 2,2,1,1,502.13,unknown_male02.jpg
21,22,2,1, 3, 3,1,1,11,1,1,1,591.19,unknown_male11.jpg
21,22,2,1, 3, 4,1,2,22,3,2,1,463.15,unknown_female22.jpg
21,22,2,1, 3, 5,1,2,18,3,2,1,567.16,unknown_female18.jpg
21,22,2,1, 3, 6,1,2,23,4,2,1,895.14,unknown_female23.jpg
21,22,2,1, 3, 7,1,1,15,1,1,1,678.04,unknown_male15.jpg
21,22,2,1, 3, 8,1,1, 6,3,1,1,639.09,unknown_male06.jpg
21,22,2,1, 3, 9,1,1,16,1,1,1,687.15,unknown_male16.jpg
21,22,2,1, 3,10,1,1, 1,4,1,1,767.09,unknown_male01.jpg
21,22,2,1, 3,11,1,2,11,2,2,1,573.99,unknown_female11.jpg
21,22,2,1, 3,12,1,2, 5,4,2,1,663.05,unknown_female05.jpg
21,22,2,1, 3,13,1,1,24,2,1,1,559.03,unknown_male24.jpg
21,22,2,1, 3,14,1,2, 8,1,2,1,679.03,unknown_female08.jpg
21,22,2,1, 3,15,1,1,10,3,1,1,647.03,unknown_male10.jpg
21,22,2,1, 3,16,1,1, 4,3,1,1,631.02,unknown_male04.jpg
21,22,2,1, 3,17,1,2,16,3,2,1,533.87,unknown_female16.jpg
21,22,2,1, 3,18,1,1,19,4,1,1,677.87,unknown_male19.jpg
21,22,2,1, 3,19,1,1, 5,2,1,1,622.95,unknown_male05.jpg
21,22,2,1, 3,20,1,2,14,1,2,1,710.94,unknown_female14.jpg
21,22,2,1, 3,21,1,2, 6,2,2,1,710.91,unknown_female06.jpg
21,22,2,1, 3,22,1,1, 8,4,1,1,734.94,unknown_male08.jpg
21,22,2,1, 3,23,1,2,21,4,2,1,694.92,unknown_female21.jpg
21,22,2,1, 3,24,1,2, 4,2,2,1,566.88,unknown_female04.jpg
21,22,2,1, 4, 1,1,1,11,1,1,1,452.12,unknown_male11.jpg
21,22,2,1, 4, 2,1,2,16,3,2,1,548.12,unknown_female16.jpg
21,22,2,1, 4, 3,1,1, 2,2,1,1,515.02,unknown_male02.jpg
21,22,2,1, 4, 4,1,2,11,2,2,1,564.07,unknown_female11.jpg
21,22,2,1, 4, 5,1,1, 8,4,1,1,668.02,unknown_male08.jpg
21,22,2,1, 4, 6,1,2, 4,2,2,1,556.05,unknown_female04.jpg
21,22,2,1, 4, 7,1,1,10,3,1,1,562.98,unknown_male10.jpg
21,22,2,1, 4, 8,1,2,23,4,2,1,562.94,unknown_female23.jpg
21,22,2,1, 4, 9,1,1, 5,2,1,1,620.01,unknown_male05.jpg
21,22,2,1, 4,10,1,2,18,3,2,1,618.91,unknown_female18.jpg
21,22,2,1, 4,11,1,2, 6,2,2,1,602.88,unknown_female06.jpg
21,22,2,1, 4,12,1,1,24,2,1,1,515.96,unknown_male24.jpg
21,22,2,1, 4,13,1,2,22,3,2,1,1082.91,unknown_female22.jpg
21,22,2,1, 4,14,1,2,15,1,2,1,650.89,unknown_female15.jpg
21,22,2,1, 4,15,1,1,15,1,1,1,531.93,unknown_male15.jpg
21,22,2,1, 4,16,1,1,19,4,1,1,587.89,unknown_male19.jpg
21,22,2,1, 4,17,1,2,21,4,2,1,722.86,unknown_female21.jpg
21,22,2,1, 4,18,1,2, 5,4,2,1,698.81,unknown_female05.jpg
21,22,2,1, 4,19,1,1, 4,3,2,2,851.86,unknown_male04.jpg
21,22,2,1, 4,20,1,1,16,1,1,1,555.88,unknown_male16.jpg
21,22,2,1, 4,21,1,2, 8,1,2,1,723.86,unknown_female08.jpg
21,22,2,1, 4,22,1,2,14,1,2,1,595.83,unknown_female14.jpg
21,22,2,1, 4,23,1,1, 6,3,1,1,507.84,unknown_male06.jpg
21,22,2,1, 4,24,1,1, 1,4,1,1,723.82,unknown_male01.jpg
21,22,2,1, 5, 1,1,1,11,1,1,1,470.06,unknown_male11.jpg
21,22,2,1, 5, 2,1,1, 4,3,1,1,478.04,unknown_male04.jpg
21,22,2,1, 5, 3,1,2,23,4,2,1,558.02,unknown_female23.jpg
21,22,2,1, 5, 4,1,2, 4,2,2,1,556.97,unknown_female04.jpg
21,22,2,1, 5, 5,1,1,15,1,1,1,925.98,unknown_male15.jpg
21,22,2,1, 5, 6,1,2,22,3,2,1,612.90,unknown_female22.jpg
21,22,2,1, 5, 7,1,2,15,1,2,1,1013.95,unknown_female15.jpg
21,22,2,1, 5, 8,1,2,11,2,2,1,909.96,unknown_female11.jpg
21,22,2,1, 5, 9,1,2,16,3,2,1,1437.95,unknown_female16.jpg
21,22,2,1, 5,10,1,1,10,3,1,1,852.85,unknown_male10.jpg
21,22,2,1, 5,11,1,1, 2,2,1,1,869.91,unknown_male02.jpg
21,22,2,1, 5,12,1,2,18,3,2,1,829.90,unknown_female18.jpg
21,22,2,1, 5,13,1,2, 5,4,2,1,684.82,unknown_female05.jpg
21,22,2,1, 5,14,1,2,14,1,2,1,804.84,unknown_female14.jpg
21,22,2,1, 5,15,1,1,16,1,1,1,733.85,unknown_male16.jpg
21,22,2,1, 5,16,1,1, 8,4,1,1,821.89,unknown_male08.jpg
21,22,2,1, 5,17,1,1, 6,3,1,1,781.83,unknown_male06.jpg
21,22,2,1, 5,18,1,1,24,2,1,1,685.84,unknown_male24.jpg
21,22,2,1, 5,19,1,1, 1,4,1,1,557.82,unknown_male01.jpg
21,22,2,1, 5,20,1,2, 6,2,2,1,677.79,unknown_female06.jpg
21,22,2,1, 5,21,1,1,19,4,1,1,724.76,unknown_male19.jpg
21,22,2,1, 5,22,1,1, 5,2,1,1,845.76,unknown_male05.jpg
21,22,2,1, 5,23,1,2, 8,1,2,1,581.75,unknown_female08.jpg
21,22,2,1, 5,24,1,2,21,4,2,1,805.77,unknown_female21.jpg
21,22,2,1, 6, 1,1,2, 5,4,2,1,477.49,unknown_female05.jpg
21,22,2,1, 6, 2,1,2,22,3,2,1,877.48,unknown_female22.jpg
21,22,2,1, 6, 3,1,2,11,2,2,1,1109.46,unknown_female11.jpg
21,22,2,1, 6, 4,1,2,16,3,2,1,765.49,unknown_female16.jpg
21,22,2,1, 6, 5,1,2,18,3,2,1,845.45,unknown_female18.jpg
21,22,2,1, 6, 6,1,1,15,1,1,1,796.38,unknown_male15.jpg
21,22,2,1, 6, 7,1,2,15,1,2,1,741.39,unknown_female15.jpg
21,22,2,1, 6, 8,1,2, 6,2,2,1,693.41,unknown_female06.jpg
21,22,2,1, 6, 9,1,1,11,1,1,1,652.29,unknown_male11.jpg
21,22,2,1, 6,10,1,1, 1,4,1,1,805.39,unknown_male01.jpg
21,22,2,1, 6,11,1,1,16,1,1,1,725.35,unknown_male16.jpg
21,22,2,1, 6,12,1,1,10,3,1,1,733.33,unknown_male10.jpg
21,22,2,1, 6,13,1,1, 5,2,1,1,692.26,unknown_male05.jpg
21,22,2,1, 6,14,1,1,19,4,1,1,773.31,unknown_male19.jpg
21,22,2,1, 6,15,1,2, 4,2,2,1,973.32,unknown_female04.jpg
21,22,2,1, 6,16,1,2,21,4,2,1,733.33,unknown_female21.jpg
21,22,2,1, 6,17,1,1,24,2,1,1,621.29,unknown_male24.jpg
21,22,2,1, 6,18,1,2,23,4,2,1,765.29,unknown_female23.jpg
21,22,2,1, 6,19,1,1, 8,4,1,1,596.21,unknown_male08.jpg
21,22,2,1, 6,20,1,1, 2,2,1,1,717.22,unknown_male02.jpg
21,22,2,1, 6,21,1,1, 4,3,1,1,525.25,unknown_male04.jpg
21,22,2,1, 6,22,1,2, 8,1,2,1,988.13,unknown_female08.jpg
21,22,2,1, 6,23,1,2,14,1,2,1,661.19,unknown_female14.jpg
21,22,2,1, 6,24,1,1, 6,3,1,1,733.19,unknown_male06.jpg
21,22,2,1, 7, 1,1,1,11,1,1,1,606.78,unknown_male11.jpg
21,22,2,1, 7, 2,1,1,15,1,1,1,406.78,unknown_male15.jpg
21,22,2,1, 7, 3,1,1,16,1,1,1,502.73,unknown_male16.jpg
21,22,2,1, 7, 4,1,2,18,3,2,1,517.64,unknown_female18.jpg
21,22,2,1, 7, 5,1,2,16,3,2,1,885.68,unknown_female16.jpg
21,22,2,1, 7, 6,1,2, 5,4,2,1,765.61,unknown_female05.jpg
21,22,2,1, 7, 7,1,1, 5,2,1,1,638.67,unknown_male05.jpg
21,22,2,1, 7, 8,1,2,22,3,2,1,694.73,unknown_female22.jpg
21,22,2,1, 7, 9,1,1, 4,3,1,1,1006.67,unknown_male04.jpg
21,22,2,1, 7,10,1,1,10,3,1,1,854.65,unknown_male10.jpg
21,22,2,1, 7,11,1,2, 6,2,2,1,582.65,unknown_female06.jpg
21,22,2,1, 7,12,1,1,19,4,1,1,550.63,unknown_male19.jpg
21,22,2,1, 7,13,1,2, 4,2,2,1,550.61,unknown_female04.jpg
21,22,2,1, 7,14,1,2,23,4,2,1,622.69,unknown_female23.jpg
21,22,2,1, 7,15,1,1, 8,4,1,1,518.59,unknown_male08.jpg
21,22,2,1, 7,16,1,1, 6,3,1,1,917.48,unknown_male06.jpg
21,22,2,1, 7,17,1,1, 1,4,1,1,894.55,unknown_male01.jpg
21,22,2,1, 7,18,1,2,11,2,2,1,782.55,unknown_female11.jpg
21,22,2,1, 7,19,1,2,21,4,2,1,790.51,unknown_female21.jpg
21,22,2,1, 7,20,1,1,24,2,1,1,854.51,unknown_male24.jpg
21,22,2,1, 7,21,1,2, 8,1,2,1,702.50,unknown_female08.jpg
21,22,2,1, 7,22,1,1, 2,2,1,1,805.44,unknown_male02.jpg
21,22,2,1, 7,23,1,2,15,1,2,1,750.47,unknown_female15.jpg
21,22,2,1, 7,24,1,2,14,1,2,1,838.45,unknown_female14.jpg
21,22,2,1, 8, 1,1,2,16,3,2,1,681.87,unknown_female16.jpg
21,22,2,1, 8, 2,1,2,22,3,2,1,617.82,unknown_female22.jpg
21,22,2,1, 8, 3,1,2, 4,2,2,1,752.81,unknown_female04.jpg
21,22,2,1, 8, 4,1,2,21,4,2,1,753.83,unknown_female21.jpg
21,22,2,1, 8, 5,1,1, 6,3,1,1,553.84,unknown_male06.jpg
21,22,2,1, 8, 6,1,2, 5,4,2,1,745.80,unknown_female05.jpg
21,22,2,1, 8, 7,1,1,11,1,1,1,777.80,unknown_male11.jpg
21,22,2,1, 8, 8,1,1, 5,2,1,1,785.78,unknown_male05.jpg
21,22,2,1, 8, 9,1,1, 2,2,1,1,641.85,unknown_male02.jpg
21,22,2,1, 8,10,1,2,18,3,2,1,625.76,unknown_female18.jpg
21,22,2,1, 8,11,1,1, 8,4,1,1,561.74,unknown_male08.jpg
21,22,2,1, 8,12,1,2, 8,1,2,1,745.72,unknown_female08.jpg
21,22,2,1, 8,13,1,2,11,2,2,1,633.70,unknown_female11.jpg
21,22,2,1, 8,14,1,1, 4,3,1,1,673.69,unknown_male04.jpg
21,22,2,1, 8,15,1,2,15,1,2,1,665.69,unknown_female15.jpg
21,22,2,1, 8,16,1,1,19,4,1,1,737.67,unknown_male19.jpg
21,22,2,1, 8,17,1,2,23,4,2,1,817.68,unknown_female23.jpg
21,22,2,1, 8,18,1,1,10,3,1,1,689.60,unknown_male10.jpg
21,22,2,1, 8,19,1,1,16,1,2,2,689.62,unknown_male16.jpg
21,22,2,1, 8,20,1,1,24,2,1,1,889.60,unknown_male24.jpg
21,22,2,1, 8,21,1,2,14,1,2,1,737.59,unknown_female14.jpg
21,22,2,1, 8,22,1,2, 6,2,2,1,936.53,unknown_female06.jpg
21,22,2,1, 8,23,1,1,15,1,1,1,721.56,unknown_male15.jpg
21,22,2,1, 8,24,1,1, 1,4,1,1,761.59,unknown_male01.jpg
22,24,1,2, 1, 1,1,2, 2,3,0,0,0.00,famous_female02.jpg
22,24,1,2, 1, 2,1,2,10,3,0,0,0.00,famous_female10.jpg
22,24,1,2, 1, 3,1,1,12,2,0,0,0.00,famous_male12.jpg
22,24,1,2, 1, 4,1,2,17,1,0,0,0.00,famous_female17.jpg
22,24,1,2, 1, 5,1,2,16,2,0,0,0.00,famous_female16.jpg
22,24,1,2, 1, 6,1,2,20,1,0,0,0.00,famous_female20.jpg
22,24,1,2, 1, 7,1,2, 3,3,0,0,0.00,famous_female03.jpg
22,24,1,2, 1, 8,1,1, 8,4,1,1,742.03,famous_male08.jpg
22,24,1,2, 1, 9,1,1,20,3,1,1,446.05,famous_male20.jpg
22,24,1,2, 1,10,1,2,22,2,2,1,534.04,famous_female22.jpg
22,24,1,2, 1,11,1,1,13,1,1,1,517.99,famous_male13.jpg
22,24,1,2, 1,12,1,1, 9,3,1,1,462.00,famous_male09.jpg
22,24,1,2, 1,13,1,2, 8,4,2,1,509.95,famous_female08.jpg
22,24,1,2, 1,14,1,1,23,1,1,1,494.10,famous_male23.jpg
22,24,1,2, 1,15,1,1,18,4,1,1,421.93,famous_male18.jpg
22,24,1,2, 1,16,1,1, 1,1,1,1,573.92,famous_male01.jpg
22,24,1,2, 1,17,1,2, 7,1,2,1,557.91,famous_female07.jpg
22,24,1,2, 1,18,1,2, 6,4,2,1,573.92,famous_female06.jpg
22,24,1,2, 1,19,1,1,22,4,1,1,500.53,famous_male22.jpg
22,24,1,2, 1,20,1,2,12,2,2,1,605.89,famous_female12.jpg
22,24,1,2, 1,21,1,1,19,2,1,1,581.88,famous_male19.jpg
22,24,1,2, 1,22,1,2, 9,4,2,1,533.84,famous_female09.jpg
22,24,1,2, 1,23,1,1,14,2,1,1,492.57,famous_male14.jpg
22,24,1,2, 1,24,1,1, 2,3,1,1,597.82,famous_male02.jpg
22,24,1,2, 2, 1,1,1, 1,1,1,1,776.87,famous_male01.jpg
22,24,1,2, 2, 2,1,2, 2,3,2,1,591.56,famous_female02.jpg
22,24,1,2, 2, 3,1,2,12,2,2,1,840.86,famous_female12.jpg
22,24,1,2, 2, 4,1,1,12,2,1,1,440.83,famous_male12.jpg
22,24,1,2, 2, 5,1,2, 8,4,2,1,384.82,famous_female08.jpg
22,24,1,2, 2, 6,1,1,20,3,1,1,448.81,famous_male20.jpg
22,24,1,2, 2, 7,1,2, 3,3,2,1,488.77,famous_female03.jpg
22,24,1,2, 2, 8,1,1,13,1,1,1,431.49,famous_male13.jpg
22,24,1,2, 2, 9,1,2,17,1,2,1,375.47,famous_female17.jpg
