SID,Familiarity,Trial,Repetition,ImgCat,Loc,Resp,Corr,RT,ImgName
19,2,39,1,2,1,1,1,350.25,unknown_female15.jpg
19,2,40,1,2,3,3,1,634.37,unknown_female16.jpg
19,2,41,2,2,3,3,1,478.35,unknown_female20.jpg
19,2,42,2,2,1,1,1,386.51,unknown_female10.jpg
19,2,43,1,2,1,1,1,358.6,unknown_female17.jpg
19,2,44,2,1,4,4,1,602.68,unknown_male04.jpg
19,2,45,2,2,1,1,1,430.76,unknown_female09.jpg
19,2,46,1,1,2,2,1,450.77,unknown_male11.jpg
19,2,47,1,2,2,2,1,566.95,unknown_female06.jpg
19,2,48,1,2,2,2,1,539.03,unknown_female24.jpg
20,1,1,2,1,2,2,1,573.02,famous_male23.jpg
20,1,2,1,2,1,1,1,497.17,famous_female24.jpg
20,1,3,1,1,2,2,1,429.26,famous_male05.jpg
20,1,4,2,1,1,1,1,681.36,famous_male17.jpg
20,1,5,1,2,4,4,1,965.43,famous_female09.jpg
20,1,6,1,1,2,2,1,777.52,famous_male09.jpg
20,1,7,1,2,2,2,1,717.61,famous_female11.jpg
20,1,8,1,1,3,3,1,785.63,famous_male16.jpg
20,1,9,2,2,2,2,1,669.78,famous_female06.jpg
20,1,10,2,1,3,3,1,649.89,famous_male22.jpg
20,1,11,2,2,3,3,1,917.9,famous_female19.jpg
20,1,12,1,2,1,1,1,658.06,famous_female18.jpg
20,1,13,1,1,4,4,1,814.11,famous_male10.jpg
20,1,14,2,2,1,1,1,738.24,famous_female12.jpg
20,1,15,1,1,3,3,1,822.28,famous_male15.jpg
20,1,16,2,2,2,2,1,762.41,famous_female10.jpg
20,1,17,2,2,4,4,1,774.49,famous_female20.jpg
20,1,18,2,1,4,4,1,674.57,famous_male03.jpg
20,1,19,2,2,3,3,1,902.62,famous_female15.jpg
20,1,20,2,2,4,4,1,722.76,famous_female22.jpg
20,1,21,2,2,2,2,1,950.84,famous_female05.jpg
20,1,22,1,1,1,1,1,730.94,famous_male08.jpg
20,1,23,2,1,4,4,1,687.02,famous_male24.jpg
20,1,24,2,1,1,1,1,771.07,famous_male13.jpg
20,1,25,1,1,4,4,1,759.19,famous_male06.jpg
20,1,26,1,2,1,1,1,699.27,famous_female03.jpg
20,1,27,2,2,3,3,1,767.3,famous_female08.jpg
20,1,28,2,1,3,3,1,587.45,famous_male19.jpg
20,1,29,1,2,4,4,1,639.53,famous_female16.jpg
20,1,30,1,1,1,1,1,523.63,famous_male11.jpg
20,1,31,2,1,3,3,1,727.65,famous_male01.jpg
20,1,32,2,1,1,1,1,499.81,famous_male14.jpg
20,1,33,2,1,2,2,1,927.9,famous_male21.jpg
20,1,34,2,1,2,2,1,667.9,famous_male07.jpg
20,1,35,1,2,2,2,1,1000.06,famous_female01.jpg
20,1,36,1,1,3,3,1,1052.12,famous_male04.jpg
20,1,37,1,2,3,3,1,456.23,famous_female13.jpg
20,1,38,1,1,4,4,1,740.3,famous_male20.jpg
20,1,39,2,2,1,1,1,1232.42,famous_female21.jpg
20,1,40,1,2,4,4,1,628.45,famous_female04.jpg
20,1,41,1,1,2,2,1,632.58,famous_male12.jpg
20,1,42,2,2,1,1,1,716.69,famous_female23.jpg
20,1,43,2,1,4,4,1,496.75,famous_male18.jpg
20,1,44,2,2,4,4,1,476.84,famous_female17.jpg
20,1,45,1,2,3,3,1,928.93,famous_female14.jpg
20,1,46,1,2,3,3,1,1532.95,famous_female02.jpg
20,1,47,1,2,2,2,1,873.12,famous_female07.jpg
20,1,48,1,1,1,1,1,693.19,famous_male02.jpg
21,2,1,1,2,1,1,1,714.13,unknown_female14.jpg
21,2,2,2,1,3,3,1,1126.29,unknown_male17.jpg
21,2,3,2,2,2,2,1,1650.37,unknown_female09.jpg
21,2,4,1,1,1,1,1,1206.42,unknown_male15.jpg
21,2,5,1,2,4,4,1,1170.55,unknown_female05.jpg
21,2,6,2,1,1,1,1,1078.57,unknown_male09.jpg
21,2,7,1,2,2,2,1,1162.72,unknown_female04.jpg
21,2,8,1,1,3,3,1,1446.74,unknown_male06.jpg
21,2,9,1,2,1,1,1,1330.89,unknown_female08.jpg
21,2,10,1,2,2,2,1,1118.85,unknown_female11.jpg
21,2,11,1,1,2,2,1,779.07,unknown_male24.jpg
21,2,12,2,1,3,3,1,1319.13,unknown_male18.jpg
21,2,13,2,2,4,4,1,1707.24,unknown_female19.jpg
21,2,14,2,2,4,4,1,1679.34,unknown_female17.jpg
21,2,15,2,2,3,3,1,1627.43,unknown_female07.jpg
21,2,16,1,2,3,3,1,2015.51,unknown_female18.jpg
21,2,17,1,1,3,3,1,1595.56,unknown_male04.jpg
21,2,18,1,1,2,2,1,1223.69,unknown_male05.jpg
21,2,19,2,2,4,4,1,1507.78,unknown_female03.jpg
21,2,20,1,1,1,1,1,1815.87,unknown_male11.jpg
21,2,21,2,1,2,2,1,1763.95,unknown_male21.jpg
21,2,22,1,2,3,3,1,1968.04,unknown_female16.jpg
21,2,23,1,2,4,4,1,2964.13,unknown_female23.jpg
21,2,24,1,1,2,2,1,976.2,unknown_male02.jpg
21,2,25,1,2,3,3,1,1212.3,unknown_female22.jpg
21,2,26,1,1,1,1,1,1272.39,unknown_male16.jpg
21,2,27,1,2,4,4,1,1812.43,unknown_female21.jpg
21,2,28,1,2,2,2,1,1136.57,unknown_female06.jpg
21,2,29,2,1,1,1,1,1372.65,unknown_male20.jpg
21,2,30,2,2,3,3,1,1328.73,unknown_female24.jpg
21,2,31,1,1,4,4,1,1004.82,unknown_male01.jpg
21,2,32,1,1,4,4,1,800.9,unknown_male08.jpg
21,2,33,2,2,2,2,1,1285,unknown_female13.jpg
21,2,34,1,1,3,3,1,1201.09,unknown_male10.jpg
21,2,35,2,2,1,1,1,1597.17,unknown_female20.jpg
21,2,36,2,2,1,1,1,1209.26,unknown_female10.jpg
21,2,37,2,1,3,3,1,1925.34,unknown_male13.jpg
21,2,38,2,2,3,3,1,1185.44,unknown_female02.jpg
21,2,39,2,1,1,1,1,2101.52,unknown_male03.jpg
21,2,40,2,2,1,1,1,1377.62,unknown_female12.jpg
21,2,41,2,1,4,4,1,1517.65,unknown_male07.jpg
21,2,42,2,2,2,2,1,1113.74,unknown_female01.jpg
21,2,43,2,1,2,2,1,1645.87,unknown_male22.jpg
21,2,44,1,1,4,4,1,1361.97,unknown_male19.jpg
21,2,45,2,1,2,2,1,1470.04,unknown_male12.jpg
21,2,46,2,1,4,4,1,1202.15,unknown_male23.jpg
21,2,47,2,1,4,4,1,1950.22,unknown_male14.jpg
21,2,48,1,2,1,1,1,1042.31,unknown_female15.jpg
22,1,1,2,2,2,0,0,0,famous_female04.jpg
22,1,2,2,1,1,2,0,1209.98,famous_male11.jpg
22,1,3,2,1,1,1,1,678.09,famous_male24.jpg
22,1,4,2,1,4,4,1,962.13,famous_male03.jpg
22,1,5,1,1,2,2,1,638.22,famous_male19.jpg
22,1,6,2,1,2,2,1,626.31,famous_male17.jpg
22,1,7,2,2,2,2,1,630.4,famous_female18.jpg
22,1,8,1,1,4,4,1,826.52,famous_male18.jpg
22,1,9,2,2,2,2,1,662.58,famous_female01.jpg
22,1,10,1,2,1,1,1,682.7,famous_female07.jpg
22,1,11,1,1,3,3,1,846.81,famous_male20.jpg
22,1,12,2,1,1,1,1,714.83,famous_male05.jpg
22,1,13,2,1,2,2,1,518.95,famous_male10.jpg
22,1,14,2,2,3,3,1,811.03,famous_female23.jpg
22,1,15,2,2,4,4,1,983.15,famous_female11.jpg
22,1,16,1,2,3,3,1,691.2,famous_female03.jpg
22,1,17,1,2,3,3,1,703.3,famous_female10.jpg
22,1,18,1,2,4,4,1,891.37,famous_female08.jpg
22,1,19,1,2,3,3,1,919.44,famous_female02.jpg
22,1,20,1,1,4,4,1,819.56,famous_male22.jpg
22,1,21,1,2,1,1,1,687.62,famous_female17.jpg
22,1,22,1,2,2,2,1,515.71,famous_female16.jpg
22,1,23,2,1,3,3,1,695.78,famous_male04.jpg
22,1,24,1,1,1,1,1,971.91,famous_male13.jpg
22,1,25,1,1,4,4,1,1047.99,famous_male08.jpg
22,1,26,1,2,2,2,1,1060.08,famous_female12.jpg
22,1,27,2,1,2,2,1,680.14,famous_male16.jpg
22,1,28,1,1,3,3,1,1068.23,famous_male09.jpg
22,1,29,2,2,1,1,1,944.32,famous_female24.jpg
22,1,30,1,1,1,1,1,956.45,famous_male01.jpg
22,1,31,1,2,2,2,1,776.49,famous_female22.jpg
22,1,32,2,2,3,3,1,1116.57,famous_female05.jpg
22,1,33,1,1,1,1,1,1328.66,famous_male23.jpg
22,1,34,1,2,4,4,1,1100.78,famous_female06.jpg
22,1,35,2,1,3,3,1,1040.87,famous_male07.jpg
22,1,36,1,1,2,2,1,876.92,famous_male12.jpg
22,1,37,1,1,3,3,1,1049.04,famous_male02.jpg
22,1,38,2,2,1,1,1,1285.1,famous_female21.jpg
22,1,39,2,2,1,1,1,1177.09,famous_female13.jpg
22,1,40,1,2,4,4,1,1045.31,famous_female09.jpg
22,1,41,2,1,4,4,1,1417.39,famous_male06.jpg
22,1,42,1,1,2,2,1,1389.45,famous_male14.jpg
22,1,43,2,2,3,3,1,1257.57,famous_female15.jpg
22,1,44,2,2,4,4,1,1181.62,famous_female14.jpg
22,1,45,1,2,1,1,1,1225.75,famous_female20.jpg
22,1,46,2,1,4,4,1,1165.83,famous_male21.jpg
22,1,47,2,2,4,4,1,1305.88,famous_female19.jpg
22,1,48,2,1,3,3,1,1133.98,famous_male15.jpg
23,2,1,2,1,4,4,1,791.39,unknown_male01.jpg
23,2,2,1,2,1,1,1,555.52,unknown_female18.jpg
23,2,3,1,1,1,1,1,671.63,unknown_male17.jpg
23,2,4,1,1,4,4,1,691.71,unknown_male24.jpg
23,2,5,2,1,2,2,1,599.8,unknown_male22.jpg
23,2,6,2,2,2,2,1,763.88,unknown_female19.jpg
23,2,7,2,1,2,2,1,631.97,unknown_male14.jpg
23,2,8,2,2,3,3,1,844.07,unknown_female08.jpg
23,2,9,2,1,4,4,1,736.14,unknown_male23.jpg
23,2,10,2,2,4,4,1,652.23,unknown_female21.jpg
23,2,11,1,2,2,2,1,736.32,unknown_female05.jpg
23,2,12,2,1,4,4,1,876.41,unknown_male05.jpg
23,2,13,2,2,1,1,1,820.96,unknown_female22.jpg
23,2,14,2,2,2,2,1,625.09,unknown_female14.jpg
23,2,15,1,2,4,4,1,773.14,unknown_female04.jpg
23,2,16,2,1,3,3,1,601.17,unknown_male06.jpg
23,2,17,2,2,1,1,1,661.34,unknown_female01.jpg
23,2,18,2,2,4,4,1,505.4,unknown_female23.jpg
23,2,19,1,2,3,3,1,661.52,unknown_female12.jpg
23,2,20,2,1,1,1,1,489.58,unknown_male19.jpg
23,2,21,2,2,2,2,1,693.69,unknown_female16.jpg
23,2,22,1,1,2,2,1,825.78,unknown_male10.jpg
23,2,23,1,2,2,2,1,765.87,unknown_female10.jpg
23,2,24,1,2,4,4,1,937.97,unknown_female07.jpg
23,2,25,1,2,3,3,1,790.05,unknown_female06.jpg
23,2,26,2,2,3,3,1,690.09,unknown_female13.jpg
23,2,27,2,2,4,4,1,710.22,unknown_female17.jpg
23,2,28,1,2,4,4,1,730.31,unknown_female09.jpg
23,2,29,1,1,1,1,1,630.36,unknown_male21.jpg
23,2,30,1,1,1,1,1,754.48,unknown_male03.jpg
23,2,31,1,2,1,1,1,670.59,unknown_female24.jpg
23,2,32,2,1,1,1,1,1034.59,unknown_male09.jpg
23,2,33,1,1,4,4,1,822.74,unknown_male20.jpg
23,2,34,1,2,2,2,1,722.8,unknown_female03.jpg
23,2,35,1,1,4,4,1,1158.92,unknown_male04.jpg
23,2,36,1,1,2,2,1,874.97,unknown_male02.jpg
23,2,37,1,2,3,3,1,807.09,unknown_female02.jpg
23,2,38,2,2,3,3,1,939.18,unknown_female15.jpg
23,2,39,2,1,3,3,1,1239.28,unknown_male13.jpg
23,2,40,2,1,2,2,1,891.35,unknown_male16.jpg
23,2,41,1,1,3,3,1,911.45,unknown_male18.jpg
23,2,42,2,1,1,1,1,1163.5,unknown_male08.jpg
23,2,43,1,1,3,3,1,943.62,unknown_male15.jpg
23,2,44,2,2,1,1,1,1195.71,unknown_female20.jpg
23,2,45,2,1,3,3,1,783.83,unknown_male12.jpg
23,2,46,1,1,2,2,1,1187.88,unknown_male07.jpg
23,2,47,1,2,1,1,1,1223.96,unknown_female11.jpg
23,2,48,1,1,3,3,1,1028.06,unknown_male11.jpg
24,1,1,2,2,4,4,1,687.33,famous_female09.jpg
24,1,2,1,1,4,4,1,683.47,famous_male04.jpg
24,1,3,1,2,3,3,1,663.57,famous_female19.jpg
24,1,4,2,2,4,4,1,499.64,famous_female22.jpg
24,1,5,1,2,2,2,1,815.72,famous_female20.jpg
24,1,6,2,2,3,3,1,739.8,famous_female12.jpg
24,1,7,2,2,2,2,1,2319.91,famous_female14.jpg
24,1,8,1,2,4,4,1,2204.01,famous_female04.jpg
24,1,9,2,1,3,3,1,1296.08,famous_male14.jpg
24,1,10,2,2,4,4,1,1516.17,famous_female06.jpg
24,1,11,2,2,2,2,1,2944.2,famous_female01.jpg
24,1,12,1,2,3,3,1,492.28,famous_female16.jpg
24,1,13,1,1,4,4,1,536.43,famous_male20.jpg
24,1,14,2,2,3,3,1,868.51,famous_female07.jpg
24,1,15,1,2,4,4,1,496.62,famous_female21.jpg
24,1,16,1,1,4,4,1,1228.67,famous_male02.jpg
24,1,17,1,2,1,1,1,1264.78,famous_female13.jpg
24,1,18,2,1,4,4,1,500.87,famous_male22.jpg
24,1,19,1,1,3,3,1,984.95,famous_male24.jpg
24,1,20,2,1,2,2,1,701.04,famous_male11.jpg
24,1,21,2,2,2,2,1,625.15,famous_female02.jpg
24,1,22,1,1,1,1,1,893.22,famous_male15.jpg
24,1,23,1,2,1,1,1,785.22,famous_female15.jpg
24,1,24,1,1,2,2,1,701.31,famous_male18.jpg
24,1,25,1,1,3,3,1,369.48,famous_male10.jpg
24,1,26,2,1,1,1,1,741.57,famous_male09.jpg
24,1,27,2,1,4,4,1,465.67,famous_male23.jpg
24,1,28,1,1,3,3,1,717.77,famous_male06.jpg
24,1,29,1,1,1,1,1,873.82,famous_male08.jpg
24,1,30,2,2,1,1,1,709.92,famous_female10.jpg
24,1,31,1,2,2,2,1,634,famous_female23.jpg
24,1,32,2,1,3,3,1,622.06,famous_male03.jpg
24,1,33,1,2,4,4,1,714.17,famous_female18.jpg
24,1,34,1,2,1,1,1,758.26,famous_female05.jpg
24,1,35,2,1,3,3,1,826.36,famous_male05.jpg
24,1,36,1,2,2,2,1,510.44,famous_female17.jpg
24,1,37,2,1,2,2,1,546.53,famous_male21.jpg
24,1,38,2,2,1,1,1,702.61,famous_female24.jpg
24,1,39,2,1,4,4,1,706.7,famous_male16.jpg
24,1,40,1,1,2,2,1,822.79,famous_male13.jpg
24,1,41,2,1,1,1,1,1162.88,famous_male17.jpg
24,1,42,2,2,3,3,1,1062.95,famous_female08.jpg
24,1,43,2,2,1,1,1,1067.05,famous_female11.jpg
24,1,44,2,1,1,1,1,615.16,famous_male07.jpg
24,1,45,1,2,3,3,1,979.25,famous_female03.jpg
24,1,46,1,1,1,1,1,943.32,famous_male01.jpg
24,1,47,1,1,2,2,1,667.4,famous_male12.jpg
24,1,48,2,1,2,2,1,935.49,famous_male19.jpg
25,2,1,1,1,1,1,1,445.63,unknown_male08.jpg
25,2,2,2,1,2,2,1,577.78,unknown_male09.jpg
25,2,3,2,1,2,2,1,869.86,unknown_male11.jpg
25,2,4,2,2,1,1,1,761.94,unknown_female15.jpg
25,2,5,1,2,4,4,1,678.04,unknown_female10.jpg
25,2,6,2,2,3,3,1,690.08,unknown_female18.jpg
25,2,7,2,1,4,4,1,574.21,unknown_male03.jpg
25,2,8,2,2,4,4,1,586.29,unknown_female22.jpg
25,2,9,1,1,3,3,1,654.4,unknown_male06.jpg
25,2,10,1,1,2,2,1,506.48,unknown_male14.jpg
25,2,11,2,1,4,4,1,606.55,unknown_male18.jpg
25,2,12,2,1,3,3,1,690.65,unknown_male22.jpg
25,2,13,2,1,2,2,1,566.7,unknown_male13.jpg
25,2,14,1,1,1,1,1,570.82,unknown_male19.jpg
25,2,15,2,2,2,2,1,678.87,unknown_female17.jpg
25,2,16,2,1,4,4,1,842.93,unknown_male01.jpg
25,2,17,2,2,1,1,1,487.09,unknown_female24.jpg
25,2,18,2,2,4,4,1,611.18,unknown_female11.jpg
25,2,19,2,2,3,3,1,743.27,unknown_female01.jpg
25,2,20,1,2,2,2,1,403.35,unknown_female12.jpg
25,2,21,2,2,4,4,1,591.43,unknown_female03.jpg
25,2,22,2,1,1,1,1,515.51,unknown_male10.jpg
25,2,23,2,1,3,3,1,559.6,unknown_male15.jpg
25,2,24,1,2,2,2,1,451.7,unknown_female04.jpg
25,2,25,2,2,2,2,1,391.78,unknown_female23.jpg
25,2,26,2,1,1,1,1,491.86,unknown_male07.jpg
25,2,27,2,1,1,1,1,447.95,unknown_male04.jpg
25,2,28,1,2,3,3,1,540.06,unknown_female13.jpg
25,2,29,2,2,3,3,1,456.12,unknown_female02.jpg
25,2,30,2,1,3,3,1,324.22,unknown_male23.jpg
25,2,31,1,1,1,1,1,456.3,unknown_male05.jpg
25,2,32,1,2,1,1,1,516.39,unknown_female06.jpg
25,2,33,1,2,3,3,1,544.43,unknown_female07.jpg
25,2,34,1,1,4,4,1,540.57,unknown_male24.jpg
25,2,35,2,2,2,2,1,496.66,unknown_female09.jpg
25,2,36,1,1,2,2,1,388.74,unknown_male12.jpg
25,2,37,1,1,2,2,1,536.83,unknown_male16.jpg
25,2,38,1,1,3,3,1,636.91,unknown_male02.jpg
25,2,39,1,2,2,2,1,705,unknown_female21.jpg
25,2,40,1,2,4,4,1,485.02,unknown_female20.jpg
25,2,41,1,1,4,4,1,545.17,unknown_male21.jpg
25,2,42,1,1,3,3,1,805.29,unknown_male20.jpg
25,2,43,2,2,1,1,1,489.35,unknown_female05.jpg
25,2,44,1,1,4,4,1,429.43,unknown_male17.jpg
25,2,45,1,2,1,1,1,385.52,unknown_female08.jpg
25,2,46,1,2,1,1,1,461.65,unknown_female19.jpg
25,2,47,1,2,3,3,1,537.71,unknown_female16.jpg
25,2,48,1,2,4,4,1,517.68,unknown_female14.jpg
26,1,1,2,1,3,3,1,718.22,famous_male23.jpg
26,1,2,1,2,4,4,1,698.37,famous_female04.jpg
26,1,3,2,2,1,1,1,782.47,famous_female19.jpg
26,1,4,1,1,2,2,1,778.55,famous_male15.jpg
26,1,5,1,2,2,2,1,990.63,famous_female22.jpg
26,1,6,2,2,3,3,1,850.72,famous_female01.jpg
26,1,7,1,1,2,2,1,702.81,famous_male11.jpg
26,1,8,2,2,3,3,1,1074.9,famous_female18.jpg
26,1,9,1,2,1,1,1,782.98,famous_female20.jpg
26,1,10,2,1,3,3,1,891.1,famous_male22.jpg
26,1,11,2,2,2,2,1,1423.16,famous_female10.jpg
26,1,12,2,1,2,2,1,995.23,famous_male02.jpg
26,1,13,1,1,4,4,1,799.32,famous_male18.jpg
26,1,14,2,2,1,1,1,1427.41,famous_female16.jpg
26,1,15,1,2,1,1,1,695.5,famous_female02.jpg
26,1,16,2,1,1,1,1,1891.59,famous_male10.jpg
26,1,17,1,2,3,3,1,943.7,famous_female24.jpg
26,1,18,2,2,4,4,1,1835.77,famous_female11.jpg
26,1,19,1,1,4,4,1,1703.85,famous_male13.jpg
26,1,20,1,1,3,3,1,1403.89,famous_male14.jpg
26,1,21,1,2,2,2,1,1088.03,famous_female08.jpg
26,1,22,1,2,3,3,1,820.12,famous_female21.jpg
26,1,23,2,1,3,3,1,1048.2,famous_male16.jpg
26,1,24,1,1,4,4,1,1356.25,famous_male12.jpg
26,1,25,1,2,3,3,1,648.39,famous_female23.jpg
26,1,26,2,1,4,4,1,444.41,famous_male03.jpg
26,1,27,2,2,3,3,1,816.56,famous_female06.jpg
26,1,28,1,1,1,1,1,1116.58,famous_male21.jpg
26,1,29,1,1,1,1,1,2368.7,famous_male20.jpg
26,1,30,2,1,1,1,1,1428.81,famous_male19.jpg
26,1,31,1,2,2,2,1,1432.87,famous_female14.jpg
26,1,32,1,2,4,4,1,1412.96,famous_female03.jpg
26,1,33,2,2,2,2,1,1729.1,famous_female07.jpg
26,1,34,1,1,1,1,1,1341.17,famous_male05.jpg
26,1,35,2,2,4,4,1,881.29,famous_female12.jpg
26,1,36,2,1,1,1,1,1149.35,famous_male07.jpg
26,1,37,2,2,2,2,1,1025.43,famous_female17.jpg
26,1,38,2,2,4,0,0,0,famous_female15.jpg
26,1,39,2,1,4,4,1,1657.6,famous_male24.jpg
26,1,40,1,1,3,3,1,2389.69,famous_male06.jpg
26,1,41,1,1,2,2,1,881.78,famous_male09.jpg
26,1,42,2,1,4,4,1,1053.83,famous_male01.jpg
26,1,43,2,1,2,2,1,809.91,famous_male08.jpg
26,1,44,2,1,2,2,1,1614.05,famous_male17.jpg
26,1,45,1,1,3,3,1,1370.13,famous_male04.jpg
26,1,46,1,2,1,1,1,1494.21,famous_female05.jpg
26,1,47,2,2,1,1,1,1658.3,famous_female13.jpg
26,1,48,1,2,4,4,1,1358.41,famous_female09.jpg
27,2,1,2,1,3,3,1,2670.49,unknown_male11.jpg
27,2,2,1,1,4,4,1,802.58,unknown_male19.jpg
27,2,3,2,1,1,1,1,1214.7,unknown_male23.jpg
27,2,4,1,2,2,2,1,914.75,unknown_female09.jpg
27,2,5,2,1,1,1,1,1614.83,unknown_male16.jpg
27,2,6,2,1,3,3,1,1378.95,unknown_male14.jpg
27,2,7,2,1,4,4,1,1759,unknown_male10.jpg
27,2,8,1,2,3,3,1,1667.13,unknown_female12.jpg
27,2,9,1,1,4,4,1,1591.22,unknown_male06.jpg
27,2,10,1,2,4,4,1,1875.31,unknown_female10.jpg
27,2,11,1,1,2,2,1,2231.4,unknown_male18.jpg
27,2,12,2,2,4,4,1,1363.48,unknown_female19.jpg
27,2,13,2,2,2,2,1,1799.56,unknown_female13.jpg
27,2,14,1,1,3,3,1,1507.66,unknown_male22.jpg
27,2,15,2,1,3,3,1,1951.75,unknown_male15.jpg
27,2,16,1,1,2,2,1,1275.84,unknown_male17.jpg
27,2,17,2,2,4,4,1,1471.92,unknown_female07.jpg
27,2,18,2,2,1,1,1,1715.97,unknown_female24.jpg
27,2,19,2,2,3,3,1,1624.09,unknown_female22.jpg
27,2,20,2,2,3,3,1,1748.18,unknown_female15.jpg
27,2,21,2,1,4,4,1,1904.27,unknown_male12.jpg
27,2,22,1,2,2,2,1,1900.37,unknown_female01.jpg
27,2,23,1,1,2,2,1,2792.44,unknown_male20.jpg
27,2,24,1,2,4,4,1,1644.53,unknown_female06.jpg
27,2,25,2,1,2,2,1,1864.62,unknown_male07.jpg
27,2,26,2,1,1,1,1,2780.7,unknown_male05.jpg
27,2,27,2,2,3,3,1,1616.81,unknown_female08.jpg
27,2,28,2,2,2,2,1,972.87,unknown_female17.jpg
27,2,29,1,2,1,1,1,1864.96,unknown_female18.jpg
27,2,30,1,2,3,3,1,1981.05,unknown_female05.jpg
27,2,31,1,2,2,2,1,1465.14,unknown_female02.jpg
27,2,32,1,2,4,4,1,797.22,unknown_female14.jpg
27,2,33,2,1,2,2,1,1385.31,unknown_male21.jpg
27,2,34,2,2,4,4,1,2181.4,unknown_female03.jpg
27,2,35,1,1,3,3,1,2081.49,unknown_male03.jpg
27,2,36,1,1,1,1,1,1485.58,unknown_male09.jpg
27,2,37,1,1,1,1,1,1385.66,unknown_male04.jpg
27,2,38,2,1,4,4,1,1229.75,unknown_male02.jpg
27,2,39,1,2,1,1,1,1777.8,unknown_female04.jpg
27,2,40,1,1,3,3,1,1821.92,unknown_male13.jpg
27,2,41,1,1,1,1,1,2058.02,unknown_male01.jpg
27,2,42,2,1,2,2,1,2790.11,unknown_male24.jpg
27,2,43,1,2,1,1,1,1538.2,unknown_female11.jpg
27,2,44,2,2,1,1,1,2366.28,unknown_female16.jpg
27,2,45,2,2,2,2,1,1274.36,unknown_female20.jpg
27,2,46,2,2,1,1,1,2302.41,unknown_female21.jpg
27,2,47,1,2,3,3,1,2858.54,unknown_female23.jpg
27,2,48,1,1,4,4,1,2262.62,unknown_male08.jpg
28,1,1,1,2,1,1,1,534.25,famous_female24.jpg
28,1,2,2,2,4,4,1,1426.45,famous_female15.jpg
28,1,3,1,1,3,3,1,1110.54,famous_male01.jpg
28,1,4,1,1,4,4,1,802.64,famous_male13.jpg
28,1,5,2,2,1,1,1,702.73,famous_female01.jpg
28,1,6,1,1,1,1,1,554.8,famous_male20.jpg
28,1,7,2,2,3,3,1,750.9,famous_female02.jpg
28,1,8,2,1,3,3,1,674.99,famous_male12.jpg
28,1,9,1,2,3,3,1,711.07,famous_female11.jpg
28,1,10,2,1,4,4,1,715.14,famous_male09.jpg
28,1,11,2,1,1,1,1,959.23,famous_male16.jpg
28,1,12,2,2,3,3,1,827.32,famous_female04.jpg
28,1,13,2,1,4,4,1,807.42,famous_male06.jpg
28,1,14,1,2,1,1,1,883.5,famous_female13.jpg
28,1,15,2,2,2,2,1,943.61,famous_female03.jpg
28,1,16,2,2,3,3,1,939.65,famous_female16.jpg
28,1,17,2,1,2,2,1,975.77,famous_male19.jpg
28,1,18,2,1,3,3,1,691.89,famous_male05.jpg
28,1,19,1,1,2,2,1,687.94,famous_male08.jpg
28,1,20,2,2,4,4,1,852.02,famous_female18.jpg
28,1,21,1,1,1,1,1,952.11,famous_male14.jpg
28,1,22,1,2,2,2,1,876.2,famous_female23.jpg
28,1,23,2,2,2,2,1,808.3,famous_female05.jpg
28,1,24,1,2,4,4,1,740.36,famous_female20.jpg
28,1,25,1,1,3,3,1,736.46,famous_male03.jpg
28,1,26,1,1,3,3,1,764.55,famous_male21.jpg
28,1,27,1,2,4,4,1,792.64,famous_female12.jpg
28,1,28,1,1,2,2,1,820.72,famous_male22.jpg
28,1,29,2,2,1,1,1,920.79,famous_female09.jpg
28,1,30,2,1,1,1,1,636.92,famous_male17.jpg
28,1,31,1,1,4,4,1,905,famous_male04.jpg
28,1,32,1,2,3,3,1,749.08,famous_female08.jpg
28,1,33,2,1,2,2,1,641.15,famous_male24.jpg
28,1,34,1,1,4,4,1,645.25,famous_male07.jpg
28,1,35,2,1,3,3,1,961.28,famous_male02.jpg
28,1,36,1,1,2,2,1,837.42,famous_male11.jpg
28,1,37,1,2,3,3,1,641.45,famous_female06.jpg
28,1,38,2,2,4,4,1,581.59,famous_female17.jpg
28,1,39,1,1,1,1,1,697.68,famous_male10.jpg
28,1,40,2,2,1,1,1,701.79,famous_female19.jpg
28,1,41,2,2,2,2,1,865.86,famous_female07.jpg
28,1,42,2,1,4,4,1,653.96,famous_male15.jpg
28,1,43,1,2,2,2,1,754.03,famous_female22.jpg
28,1,44,1,2,2,2,1,430.12,famous_female14.jpg
28,1,45,1,2,4,4,1,674.22,famous_female21.jpg
28,1,46,2,1,2,2,1,782.31,famous_male23.jpg
28,1,47,2,1,1,1,1,786.38,famous_male18.jpg
28,1,48,1,2,1,1,1,486.48,famous_female10.jpg
29,2,1,2,2,1,1,1,1194.85,unknown_female22.jpg
29,2,2,1,2,3,3,1,966.87,unknown_female13.jpg
29,2,3,2,2,4,4,1,1218.95,unknown_female03.jpg
29,2,4,1,2,1,1,1,1087.06,unknown_female04.jpg
29,2,5,2,1,4,4,1,1051.16,unknown_male22.jpg
29,2,6,1,2,2,2,1,1047.25,unknown_female23.jpg
29,2,7,2,1,4,4,1,1051.31,unknown_male13.jpg
29,2,8,1,2,4,4,1,1135.43,unknown_female21.jpg
29,2,9,2,1,1,1,1,859.49,unknown_male02.jpg
29,2,10,1,2,3,3,1,831.6,unknown_female15.jpg
29,2,11,1,2,2,2,1,723.68,unknown_female14.jpg
