SID,RepTime,Trial,Resp,Corr,RT,ImgName
10,4,22,2,1,683.25,nonwin2_6.png
10,4,23,2,1,563.98,nonwin6.png
10,4,24,2,1,612.7,nonwin2.png
10,5,1,2,1,659.67,nonwin9.png
10,5,2,2,1,860.23,nonwin6.png
10,5,3,2,1,701.06,nonwex2_9.png
10,5,4,2,1,613.82,nonwin2_6.png
10,5,5,2,1,798.57,nonwex3.png
10,5,6,2,1,495.3,nonwex2_5.png
10,5,7,1,1,583.97,nonwin2_12.png
10,5,8,2,1,547.44,nonwex9.png
10,5,9,2,1,540.15,nonwex2_12.png
10,5,10,2,1,476.85,nonwin2.png
10,5,11,2,1,445.56,nonwin2_7.png
10,5,12,2,1,446.33,nonwex2_8.png
10,5,13,2,1,455,nonwex2.png
10,5,14,1,1,559.78,nonwin11.png
10,5,15,2,1,576.47,nonwin1.png
10,5,16,1,1,601.23,nonwex2_3.png
10,5,17,2,1,633.97,nonwex10.png
10,5,18,2,1,482.68,nonwin4.png
10,5,19,2,1,547.38,nonwin2_11.png
10,5,20,2,1,876.15,nonwex2_1.png
10,5,21,2,1,572.85,nonwex8.png
10,5,22,2,1,597.57,nonwex2_11.png
10,5,23,2,1,566.28,nonwex5.png
10,5,24,1,1,647,nonwex7.png
10,6,1,2,1,536.67,nonwex2_12.png
10,6,2,1,1,593.46,nonwex2_1.png
10,6,3,2,1,362.14,nonwex2.png
10,6,4,2,1,482.87,nonwex2_5.png
10,6,5,2,1,299.63,nonwex10.png
10,6,6,2,1,436.36,nonwin4.png
10,6,7,2,1,477.09,nonwin1.png
10,6,8,2,1,309.79,nonwin2_6.png
10,6,9,2,1,278.54,nonwex3.png
10,6,10,2,1,255.27,nonwin11.png
10,6,11,2,1,375.9,nonwex2_9.png
10,6,12,2,1,464.68,nonwex2_8.png
10,6,13,1,1,625.41,nonwin6.png
10,6,14,2,1,386.14,nonwex9.png
10,6,15,2,1,466.88,nonwin2.png
10,6,16,2,1,395.64,nonwex5.png
10,6,17,2,1,556.31,nonwex2_11.png
10,6,18,2,1,837.09,nonwin9.png
10,6,19,1,1,613.79,nonwex7.png
10,6,20,2,1,510.52,nonwex8.png
10,6,21,1,1,623.28,nonwex2_3.png
10,6,22,1,1,799.97,nonwin2_12.png
10,6,23,2,1,592.73,nonwin2_11.png
10,6,24,2,1,513.46,nonwin2_7.png
10,7,1,2,1,730.27,nonwex7.png
10,7,2,2,1,490.95,nonwin2.png
10,7,3,2,1,435.72,nonwex2_12.png
10,7,4,2,1,532.45,nonwex2.png
10,7,5,1,1,765.18,nonwex2_1.png
10,7,6,2,1,493.84,nonwex8.png
10,7,7,2,1,494.58,nonwex2_9.png
10,7,8,2,1,591.33,nonwin2_7.png
10,7,9,2,1,488.05,nonwex9.png
10,7,10,2,1,480.79,nonwin6.png
10,7,11,2,1,553.47,nonwin1.png
10,7,12,2,1,458.27,nonwex10.png
10,7,13,2,1,490.96,nonwex2_8.png
10,7,14,2,1,483.7,nonwin2_11.png
10,7,15,2,1,492.45,nonwin4.png
10,7,16,2,1,453.15,nonwex2_11.png
10,7,17,2,1,437.9,nonwin2_6.png
10,7,18,1,1,590.6,nonwin2_12.png
10,7,19,2,1,423.36,nonwex3.png
10,7,20,2,1,440.07,nonwex5.png
10,7,21,0,0,0,nonwin9.png
10,7,22,2,1,473.53,nonwex2_5.png
10,7,23,1,1,594.27,nonwin11.png
10,7,24,1,1,571,nonwex2_3.png
10,8,1,2,1,564.57,nonwin9.png
10,8,2,1,1,861.38,nonwex3.png
10,8,3,2,1,654.11,nonwex2_11.png
10,8,4,2,1,558.79,nonwex8.png
10,8,5,2,1,527.51,nonwex10.png
10,8,6,2,1,664.27,nonwex5.png
10,8,7,2,1,729.01,nonwin2_6.png
10,8,8,2,1,489.75,nonwin2_7.png
10,8,9,1,1,546.43,nonwex2_3.png
10,8,10,2,1,499.19,nonwex9.png
10,8,11,2,1,571.87,nonwex2.png
10,8,12,2,1,484.61,nonwin2.png
10,8,13,1,1,573.38,nonwin2_12.png
10,8,14,2,1,398.1,nonwex2_5.png
10,8,15,2,1,398.81,nonwex2_9.png
10,8,16,2,1,407.51,nonwex2_8.png
10,8,17,2,1,544.25,nonwex2_12.png
10,8,18,2,1,408.81,nonwin1.png
10,8,19,2,1,489.74,nonwin6.png
10,8,20,2,1,338.47,nonwex2_1.png
10,8,21,2,1,387.17,nonwex7.png
10,8,22,1,1,491.93,nonwin11.png
10,8,23,2,1,484.63,nonwin2_11.png
10,8,24,2,1,397.38,nonwin4.png
11,1,1,1,1,937.69,nonwex1.png
11,1,2,2,1,735.76,nonwin5.png
11,1,3,2,1,776.42,nonwin10.png
11,1,4,1,1,609.2,nonwin2_4.png
11,1,5,2,1,1129.91,nonwin2_9.png
11,1,6,2,1,682.63,nonwex6.png
11,1,7,2,1,659.34,nonwin2_2.png
11,1,8,1,1,788.13,nonwex12.png
11,1,9,2,1,548.86,nonwex2_6.png
11,1,10,2,1,789.56,nonwin2_3.png
11,1,11,2,1,864.96,nonwin8.png
11,1,12,2,1,692.39,nonwin7.png
11,1,13,2,1,559.82,nonwex2_7.png
11,1,14,2,1,579.19,nonwin2_10.png
11,1,15,1,1,742.63,nonwex11.png
11,1,16,1,1,642.04,nonwin12.png
11,1,17,2,1,701.39,nonwin2_5.png
11,1,18,2,1,784.86,nonwex2_2.png
11,1,19,1,1,812.23,nonwex2_10.png
11,1,20,2,1,631.64,nonwex2_4.png
11,1,21,2,1,859.07,nonwin3.png
11,1,22,2,1,750.47,nonwin2_8.png
11,1,23,2,1,681.87,nonwin2_1.png
11,1,24,1,1,909.3,nonwex4.png
11,2,1,1,1,587.28,nonwin2_10.png
11,2,2,1,1,660.02,nonwin7.png
11,2,3,1,1,700.7,nonwex2_2.png
11,2,4,1,1,645.49,nonwin12.png
11,2,5,2,1,704.91,nonwex2_4.png
11,2,6,2,1,628.27,nonwin3.png
11,2,7,2,1,637.01,nonwin8.png
11,2,8,2,1,1021.8,nonwin5.png
11,2,9,1,1,550.51,nonwin2_4.png
11,2,10,2,1,647.19,nonwin2_8.png
11,2,11,1,1,687.97,nonwin2_2.png
11,2,12,2,1,624.71,nonwin2_9.png
11,2,13,2,1,681.45,nonwin10.png
11,2,14,2,1,562.17,nonwin2_3.png
11,2,15,1,1,642.86,nonwex6.png
11,2,16,1,1,579.64,nonwin2_1.png
11,2,17,2,1,556.37,nonwin2_5.png
11,2,18,2,1,749.12,nonwex12.png
11,2,19,1,1,589.83,nonwex2_10.png
11,2,20,1,1,534.53,nonwex1.png
11,2,21,2,1,671.31,nonwex11.png
11,2,22,2,1,503.94,nonwex4.png
11,2,23,1,1,816.76,nonwex2_6.png
11,2,24,2,1,641.5,nonwex2_7.png
11,3,1,1,1,620,nonwex2_6.png
11,3,2,1,1,724.79,nonwin2_1.png
11,3,3,1,1,637.45,nonwin7.png
11,3,4,1,1,622.24,nonwin2_2.png
11,3,5,2,1,598.95,nonwin2_9.png
11,3,6,2,1,783.69,nonwex2_7.png
11,3,7,2,1,712.43,nonwin3.png
11,3,8,2,1,1113.19,nonwex2_2.png
11,3,9,1,1,553.75,nonwin2_4.png
11,3,10,1,1,501.27,nonwex11.png
11,3,11,2,1,598,nonwin5.png
11,3,12,1,1,758.74,nonwin2_3.png
11,3,13,2,1,602.17,nonwin2_10.png
11,3,14,2,1,898.85,nonwin2_8.png
11,3,15,2,1,835.64,nonwin8.png
11,3,16,2,1,988.32,nonwin10.png
11,3,17,2,1,791.77,nonwex1.png
11,3,18,1,1,720.49,nonwex4.png
11,3,19,2,1,641.21,nonwex12.png
11,3,20,2,1,625.89,nonwex2_4.png
11,3,21,1,1,626.61,nonwex6.png
11,3,22,2,1,659.38,nonwin2_5.png
11,3,23,2,1,620.13,nonwin12.png
11,3,24,2,1,612.86,nonwex2_10.png
11,4,1,1,1,567.99,nonwin2_4.png
11,4,2,1,1,480.73,nonwin5.png
11,4,3,2,1,481.44,nonwin2_9.png
11,4,4,1,1,610.2,nonwex12.png
11,4,5,2,1,493.53,nonwex2_7.png
11,4,6,2,1,574.32,nonwin8.png
11,4,7,2,1,687.06,nonwin3.png
11,4,8,1,1,783.79,nonwin2_3.png
11,4,9,1,1,744.48,nonwex11.png
11,4,10,2,1,593.24,nonwin2_8.png
11,4,11,2,1,641.97,nonwex2_10.png
11,4,12,1,1,586.69,nonwex2_6.png
11,4,13,2,1,627.41,nonwex2_2.png
11,4,14,2,1,636.15,nonwin7.png
11,4,15,2,1,612.88,nonwex6.png
11,4,16,2,1,629.6,nonwex2_4.png
11,4,17,2,1,478.28,nonwin2_5.png
11,4,18,2,1,759.04,nonwin2_1.png
11,4,19,2,1,535.75,nonwin2_2.png
11,4,20,2,1,536.5,nonwex1.png
11,4,21,1,1,577.22,nonwin12.png
11,4,22,2,1,593.97,nonwin10.png
11,4,23,2,1,578.69,nonwin2_10.png
11,4,24,1,1,643.39,nonwex4.png
11,5,1,2,1,639.23,nonwex11.png
11,5,2,2,1,744.01,nonwin2_3.png
11,5,3,1,1,656.73,nonwex12.png
11,5,4,2,1,577.45,nonwin2_1.png
11,5,5,2,1,546.18,nonwex2_4.png
11,5,6,1,1,570.87,nonwex2_10.png
11,5,7,2,1,475.63,nonwin3.png
11,5,8,2,1,508.36,nonwin7.png
11,5,9,1,1,629.05,nonwex4.png
11,5,10,2,1,701.83,nonwex2_2.png
11,5,11,1,1,502.5,nonwin2_2.png
11,5,12,1,1,607.27,nonwin8.png
11,5,13,1,1,688.01,nonwex2_6.png
11,5,14,2,1,576.73,nonwin2_5.png
11,5,15,1,1,793.46,nonwex6.png
11,5,16,2,1,562.15,nonwin2_10.png
11,5,17,2,1,570.86,nonwex2_7.png
11,5,18,1,1,670.11,nonwex1.png
11,5,19,1,1,673.72,nonwin12.png
11,5,20,2,1,594.42,nonwin2_9.png
11,5,21,2,1,635.17,nonwin2_8.png
11,5,22,2,1,579.89,nonwin2_4.png
11,5,23,2,1,564.57,nonwin5.png
11,5,24,2,1,501.34,nonwin10.png
11,6,1,1,1,799,nonwin2_10.png
11,6,2,1,1,623.75,nonwin10.png
11,6,3,1,1,832.49,nonwex1.png
11,6,4,2,1,593.21,nonwex6.png
11,6,5,2,1,577.93,nonwex2_4.png
11,6,6,1,1,874.68,nonwin2_2.png
11,6,7,2,1,747.4,nonwin2_3.png
11,6,8,1,1,724.05,nonwin2_4.png
11,6,9,2,1,652.82,nonwin2_5.png
11,6,10,2,1,669.54,nonwin2_9.png
11,6,11,2,1,734.26,nonwin12.png
11,6,12,1,1,615,nonwex4.png
11,6,13,2,1,615.75,nonwex12.png
11,6,14,2,1,744.47,nonwin7.png
11,6,15,2,1,641.22,nonwex2_7.png
11,6,16,2,1,673.94,nonwin5.png
11,6,17,0,0,0,nonwex2_6.png
11,6,18,2,1,771.41,nonwex2_2.png
11,6,19,2,1,692.14,nonwin3.png
11,6,20,2,1,796.86,nonwin8.png
11,6,21,2,1,933.56,nonwex11.png
11,6,22,1,1,766.28,nonwex2_10.png
11,6,23,2,1,649.66,nonwin2_8.png
11,6,24,2,1,810.42,nonwin2_1.png
11,7,1,2,1,737.39,nonwin2_3.png
11,7,2,1,1,634.18,nonwex1.png
11,7,3,2,1,570.9,nonwin2_10.png
11,7,4,1,1,710.31,nonwin2_9.png
11,7,5,2,1,519.03,nonwex2_7.png
11,7,6,1,1,791.76,nonwex6.png
11,7,7,2,1,656.43,nonwin3.png
11,7,8,1,1,681.22,nonwex4.png
11,7,9,1,1,801.91,nonwex2_10.png
11,7,10,2,1,722.66,nonwin10.png
11,7,11,1,1,723.37,nonwin12.png
11,7,12,1,1,732.11,nonwex2_6.png
11,7,13,2,1,756.87,nonwin5.png
11,7,14,2,1,757.6,nonwin2_8.png
11,7,15,2,1,830.29,nonwin8.png
11,7,16,2,1,639.03,nonwex2_2.png
11,7,17,0,0,0,nonwin7.png
11,7,18,1,1,752.52,nonwex11.png
11,7,19,2,1,721.21,nonwin2_5.png
11,7,20,2,1,961.98,nonwex12.png
11,7,21,2,1,898.67,nonwex2_4.png
11,7,22,2,1,667.42,nonwin2_1.png
11,7,23,1,1,780.16,nonwin2_4.png
11,7,24,2,1,564.87,nonwin2_2.png
11,8,1,1,1,770.73,nonwin2_4.png
11,8,2,2,1,539.49,nonwex2_2.png
11,8,3,1,1,524.22,nonwin7.png
11,8,4,1,1,572.92,nonwex11.png
11,8,5,0,0,0,nonwex4.png
11,8,6,2,1,694.41,nonwin2_2.png
11,8,7,2,1,647.08,nonwin2_9.png
11,8,8,2,1,911.88,nonwex6.png
11,8,9,2,1,672.57,nonwex1.png
11,8,10,2,1,673.32,nonwin5.png
11,8,11,2,1,706.05,nonwin3.png
11,8,12,1,1,866.79,nonwex12.png
11,8,13,2,1,595.46,nonwin2_10.png
11,8,14,2,1,718.83,nonwin8.png
11,8,15,2,1,783.64,nonwin2_8.png
11,8,16,2,1,728.36,nonwin2_3.png
11,8,17,2,1,913.07,nonwin2_5.png
11,8,18,0,0,0,nonwin12.png
11,8,19,2,1,674.55,nonwin2_1.png
11,8,20,1,1,619.22,nonwex2_10.png
11,8,21,2,1,539.96,nonwin10.png
11,8,22,1,1,780.75,nonwex2_6.png
11,8,23,2,1,733.44,nonwex2_4.png
11,8,24,2,1,630.13,nonwex2_7.png
12,1,1,1,1,877,nonwex2_10.png
12,1,2,1,1,907.18,nonwex2_12.png
12,1,3,1,1,739.95,nonwex7.png
12,1,4,1,1,1108.74,nonwex1.png
12,1,5,2,1,621.45,nonwex2_4.png
12,1,6,1,1,662.29,nonwin10.png
12,1,7,1,1,639.04,nonwin2_6.png
12,1,8,2,1,735.86,nonwex2_2.png
12,1,9,1,1,720.64,nonwin2_5.png
12,1,10,1,1,969.39,nonwin3.png
12,1,11,2,1,818.16,nonwin9.png
12,1,12,2,1,738.98,nonwin5.png
12,1,13,2,1,819.72,nonwin11.png
12,1,14,2,1,876.55,nonwex2_1.png
12,1,15,2,1,877.33,nonwin4.png
12,1,16,2,1,784.72,nonwex2_3.png
12,1,17,1,1,873.54,nonwin2_12.png
12,1,18,1,1,914.34,nonwin2_3.png
12,1,19,1,1,747.1,nonwex12.png
12,1,20,2,1,862.49,nonwex5.png
12,1,21,1,1,927.36,nonwin2_10.png
12,1,22,2,1,824.09,nonwex9.png
12,1,23,1,1,792.92,nonwin2_9.png
12,1,24,2,1,676.32,nonwex10.png
12,2,1,1,1,858.44,nonwex5.png
12,2,2,1,1,963.17,nonwex9.png
12,2,3,1,1,723.96,nonwin2_6.png
12,2,4,1,1,564.76,nonwex7.png
12,2,5,1,1,661.54,nonwex2_10.png
12,2,6,2,1,630.27,nonwex10.png
12,2,7,1,1,647.1,nonwin4.png
12,2,8,1,1,727.88,nonwin2_5.png
12,2,9,2,1,576.66,nonwex2_2.png
12,2,10,1,1,628.08,nonwin2_12.png
12,2,11,1,1,572.9,nonwin10.png
12,2,12,1,1,949.67,nonwin2_3.png
12,2,13,2,1,782.47,nonwex2_12.png
12,2,14,1,1,671.2,nonwex1.png
12,2,15,1,1,648,nonwex12.png
12,2,16,1,1,848.75,nonwin2_10.png
12,2,17,2,1,713.59,nonwin5.png
12,2,18,2,1,781.04,nonwin3.png
12,2,19,2,1,693.83,nonwin11.png
12,2,20,1,1,790.55,nonwex2_1.png
12,2,21,2,1,807.38,nonwin2_9.png
12,2,22,2,1,736.11,nonwin9.png
12,2,23,2,1,776.89,nonwex2_3.png
12,2,24,2,1,729.71,nonwex2_4.png
12,3,1,2,1,639.51,nonwex10.png
12,3,2,1,1,712.38,nonwin2_10.png
12,3,3,1,1,577.16,nonwin2_5.png
12,3,4,1,1,713.88,nonwex2_1.png
12,3,5,2,1,778.72,nonwin5.png
12,3,6,2,1,571.45,nonwin3.png
12,3,7,1,1,588.25,nonwin2_12.png
12,3,8,2,1,685.02,nonwex2_4.png
12,3,9,1,1,709.81,nonwin11.png
12,3,10,1,1,590.61,nonwex2_10.png
12,3,11,1,1,767.38,nonwin2_3.png
12,3,12,1,1,624.13,nonwex12.png
12,3,13,2,1,608.97,nonwex2_3.png
12,3,14,1,1,577.75,nonwin10.png
12,3,15,1,1,818.51,nonwex1.png
12,3,16,2,1,643.26,nonwex2_2.png
12,3,17,2,1,556.07,nonwin9.png
12,3,18,2,1,740.84,nonwex2_12.png
12,3,19,2,1,677.61,nonwex5.png
12,3,20,1,1,670.44,nonwin2_6.png
12,3,21,1,1,727.19,nonwex9.png
12,3,22,1,1,647.91,nonwex7.png
12,3,23,2,1,696.75,nonwin2_9.png
12,3,24,1,1,737.51,nonwin4.png
12,4,1,2,1,868.58,nonwin5.png
12,4,2,1,1,749.38,nonwin2_5.png
12,4,3,1,1,726.12,nonwex2_10.png
12,4,4,1,1,542.91,nonwex7.png
12,4,5,1,1,623.72,nonwex9.png
12,4,6,1,1,744.45,nonwin9.png
12,4,7,1,1,769.24,nonwex1.png
12,4,8,2,1,714.06,nonwex5.png
12,4,9,1,1,754.81,nonwin2_12.png
12,4,10,1,1,587.61,nonwin10.png
12,4,11,2,1,876.42,nonwex2_1.png
12,4,12,2,1,613.15,nonwex2_12.png
12,4,13,1,1,581.97,nonwin2_6.png
12,4,14,2,1,614.7,nonwin11.png
12,4,15,1,1,607.54,nonwin4.png
12,4,16,2,1,544.27,nonwex2_3.png
12,4,17,2,1,465.04,nonwin3.png
12,4,18,1,1,761.88,nonwin2_3.png
12,4,19,2,1,722.66,nonwin2_9.png
12,4,20,2,1,571.44,nonwex2_4.png
12,4,21,2,1,508.19,nonwex2_2.png
12,4,22,2,1,468.98,nonwex10.png
12,4,23,1,1,637.79,nonwin2_10.png
12,4,24,1,1,566.57,nonwex12.png
12,5,1,2,1,792.68,nonwin11.png
12,5,2,2,1,529.51,nonwin3.png
12,5,3,2,1,474.29,nonwex10.png
12,5,4,2,1,643.02,nonwin2_9.png
12,5,5,2,1,531.85,nonwin2_3.png
12,5,6,2,1,732.64,nonwex5.png
12,5,7,2,1,565.42,nonwex2_3.png
12,5,8,1,1,630.2,nonwex2_10.png
12,5,9,1,1,526.99,nonwex7.png
12,5,10,2,1,591.72,nonwin5.png
12,5,11,1,1,584.52,nonwin2_6.png
12,5,12,1,1,561.28,nonwin10.png
12,5,13,2,1,530.07,nonwin9.png
12,5,14,2,1,506.89,nonwex2_4.png
12,5,15,1,1,507.67,nonwin2_5.png
12,5,16,1,1,548.45,nonwex12.png
12,5,17,1,1,741.19,nonwex9.png
12,5,18,1,1,589.97,nonwin2_12.png
12,5,19,2,1,566.74,nonwex2_12.png
12,5,20,1,1,794.25,nonwex1.png
12,5,21,2,1,555.03,nonwex2_2.png
12,5,22,1,1,659.8,nonwin2_10.png
12,5,23,1,1,500.6,nonwin4.png
12,5,24,1,1,629.35,nonwex2_1.png
12,6,1,0,0,0,nonwex10.png
12,6,2,2,1,603.05,nonwex2_4.png
12,6,3,1,1,627.85,nonwex2_1.png
12,6,4,2,1,524.62,nonwex2_2.png
12,6,5,2,1,517.41,nonwin5.png
12,6,6,1,1,542.19,nonwex2_10.png
12,6,7,1,1,598.95,nonwin2_10.png
12,6,8,2,1,743.72,nonwex5.png
12,6,9,1,1,592.51,nonwin10.png
12,6,10,1,1,553.32,nonwin4.png
12,6,11,1,1,514.07,nonwex7.png
12,6,12,1,1,426.87,nonwin2_6.png
12,6,13,2,1,523.66,nonwex2_3.png
12,6,14,2,1,532.39,nonwin3.png
12,6,15,2,1,557.22,nonwex9.png
12,6,16,1,1,741.97,nonwin2_5.png
12,6,17,2,1,582.72,nonwin9.png
12,6,18,2,1,431.53,nonwin2_3.png
12,6,19,2,1,592.32,nonwex2_12.png
12,6,20,1,1,665.13,nonwin2_12.png
12,6,21,1,1,753.88,nonwin2_9.png
12,6,22,1,1,538.68,nonwex12.png
12,6,23,2,1,619.47,nonwin11.png
12,6,24,1,1,764.23,nonwex1.png
12,7,1,2,1,822.38,nonwex2_12.png
12,7,2,2,1,823.12,nonwex5.png
12,7,3,2,1,559.93,nonwex2_3.png
12,7,4,1,1,544.72,nonwex12.png
12,7,5,2,1,585.49,nonwex2_2.png
12,7,6,2,1,578.29,nonwex9.png
12,7,7,1,1,491.07,nonwin10.png
12,7,8,2,1,539.79,nonwin3.png
12,7,9,1,1,508.63,nonwin2_12.png
12,7,10,2,1,573.37,nonwex2_4.png
12,7,11,1,1,670.2,nonwin2_3.png
12,7,12,1,1,606.94,nonwin2_10.png
12,7,13,1,1,567.7,nonwin4.png
12,7,14,2,1,488.54,nonwin11.png
12,7,15,2,1,929.29,nonwin2_5.png
12,7,16,1,1,682.1,nonwex2_1.png
12,7,17,1,1,738.87,nonwex2_10.png
12,7,18,2,1,563.61,nonwin9.png
12,7,19,2,1,564.45,nonwex10.png
12,7,20,1,1,645.22,nonwin2_6.png
12,7,21,1,1,685.99,nonwex1.png
12,7,22,2,1,606.79,nonwin5.png
12,7,23,1,1,647.57,nonwex7.png
12,7,24,2,1,648.36,nonwin2_9.png
12,8,1,2,1,619.17,nonwex2_2.png
12,8,2,1,1,555.9,nonwin2_12.png
12,8,3,1,1,524.71,nonwin10.png
12,8,4,1,1,589.5,nonwin2_10.png
12,8,5,1,1,678.28,nonwin4.png
12,8,6,2,1,631,nonwex2_4.png
12,8,7,2,1,415.82,nonwex10.png
12,8,8,1,1,632.62,nonwin2_9.png
12,8,9,2,1,769.41,nonwin5.png
12,8,10,1,1,562.19,nonwex12.png
12,8,11,1,1,642.97,nonwex1.png
12,8,12,1,1,555.75,nonwin2_6.png
12,8,13,1,1,772.53,nonwex2_12.png
12,8,14,1,1,709.31,nonwex2_1.png
12,8,15,1,1,534.04,nonwex7.png
12,8,16,1,1,758.88,nonwin2_3.png
12,8,17,1,1,615.65,nonwin2_5.png
12,8,18,2,1,568.42,nonwin9.png
12,8,19,1,1,545.18,nonwex2_10.png
12,8,20,1,1,825.96,nonwex5.png
12,8,21,2,1,554.78,nonwex2_3.png
12,8,22,2,1,491.56,nonwin11.png
12,8,23,2,1,484.28,nonwin3.png
12,8,24,1,1,757.13,nonwex9.png
13,1,1,1,1,1194.55,nonwin2_11.png
13,1,2,2,1,960.58,nonwin2_4.png
13,1,3,2,1,505.31,nonwin6.png
13,1,4,2,1,402.04,nonwex8.png
13,1,5,2,1,610.73,nonwex2.png
13,1,6,2,1,475.46,nonwin2_7.png
13,1,7,2,1,356.24,nonwex2_11.png
13,1,8,2,1,364.98,nonwex11.png
13,1,9,2,1,277.68,nonwex2_6.png
13,1,10,2,1,374.43,nonwex2_9.png
13,1,11,2,1,321.84,nonwex2_7.png
13,1,12,2,1,381.26,nonwin7.png
13,1,13,2,1,424.69,nonwex4.png
13,1,14,2,1,484.03,nonwin12.png
13,1,15,2,1,423.48,nonwex3.png
13,1,16,2,1,450.89,nonwin2.png
13,1,17,1,1,430.25,nonwex2_8.png
13,1,18,2,1,353.65,nonwex2_5.png
13,1,19,2,1,293.1,nonwin8.png
13,1,20,2,1,288.47,nonwin1.png
13,1,21,2,1,291.92,nonwin2_8.png
13,1,22,2,1,279.33,nonwin2_1.png
13,1,23,2,1,362.68,nonwin2_2.png
13,1,24,2,1,582.19,nonwex6.png
13,2,1,1,1,891.2,nonwin2_11.png
13,2,2,1,1,563.96,nonwex2_8.png
13,2,3,2,1,556.67,nonwin2.png
13,2,4,2,1,365.42,nonwin2_4.png
13,2,5,2,1,310.1,nonwin2_8.png
13,2,6,2,1,270.89,nonwin1.png
13,2,7,2,1,215.6,nonwex2_9.png
13,2,8,0,0,0,nonwin7.png
13,2,9,2,1,1065.15,nonwex2.png
13,2,10,2,1,1369.87,nonwex2_5.png
13,2,11,2,1,938.57,nonwin2_2.png
13,2,12,2,1,539.24,nonwin8.png
13,2,13,2,1,308.04,nonwin2_7.png
13,2,14,2,1,276.73,nonwex2_7.png
13,2,15,2,1,309.5,nonwex2_6.png
13,2,16,2,1,270.18,nonwin2_1.png
13,2,17,2,1,246.98,nonwex4.png
13,2,18,2,1,255.66,nonwex2_11.png
13,2,19,2,1,296.43,nonwex8.png
13,2,20,2,1,345.19,nonwex3.png
13,2,21,2,1,281.92,nonwex6.png
13,2,22,2,1,290.61,nonwin6.png
13,2,23,2,1,371.39,nonwin12.png
13,2,24,2,1,628.1,nonwex11.png
13,3,1,2,1,1012.13,nonwex6.png
13,3,2,2,1,876.85,nonwin12.png
13,3,3,2,1,677.57,nonwex8.png
13,3,4,2,1,558.3,nonwex11.png
13,3,5,2,1,518.98,nonwin2_1.png
13,3,6,2,1,551.74,nonwin2_2.png
13,3,7,2,1,368.45,nonwin2_8.png
13,3,8,2,1,489.19,nonwex2_5.png
13,3,9,2,1,529.97,nonwin7.png
13,3,10,2,1,626.72,nonwin2_11.png
13,3,11,2,1,523.45,nonwin8.png
13,3,12,2,1,508.13,nonwex2_11.png
13,3,13,2,1,644.88,nonwex2.png
13,3,14,2,1,637.66,nonwex4.png
13,3,15,2,1,358.38,nonwex3.png
13,3,16,2,1,743.14,nonwin1.png
13,3,17,2,1,447.85,nonwin2_7.png
13,3,18,2,1,656.57,nonwex2_9.png
13,3,19,2,1,713.35,nonwex2_7.png
13,3,20,2,1,690.04,nonwin2_4.png
13,3,21,2,1,602.76,nonwin2.png
13,3,22,1,1,699.55,nonwex2_8.png
13,3,23,2,1,500.28,nonwin6.png
13,3,24,2,1,317,nonwex2_6.png
13,4,1,2,1,591.02,nonwex2_11.png
13,4,2,2,1,527.74,nonwex11.png
13,4,3,2,1,344.51,nonwex2_9.png
13,4,4,2,1,329.24,nonwin1.png
13,4,5,2,1,602.02,nonwin2_7.png
13,4,6,2,1,314.72,nonwin2_4.png
13,4,7,2,1,331.42,nonwin8.png
13,4,8,2,1,476.18,nonwin6.png
13,4,9,2,1,588.95,nonwin2_8.png
13,4,10,2,1,525.67,nonwex2_5.png
13,4,11,2,1,582.41,nonwin2_11.png
13,4,12,2,1,535.13,nonwin2.png
13,4,13,2,1,463.84,nonwin12.png
13,4,14,1,1,544.58,nonwex2_8.png
13,4,15,2,1,457.36,nonwin2_1.png
13,4,16,2,1,418.06,nonwin2_2.png
13,4,17,2,1,210.82,nonwex2.png
13,4,18,2,1,291.56,nonwex4.png
13,4,19,2,1,260.28,nonwex3.png
13,4,20,2,1,301,nonwex2_6.png
13,4,21,2,1,309.72,nonwin7.png
13,4,22,2,1,398.49,nonwex8.png
13,4,23,2,1,391.2,nonwex2_7.png
13,4,24,2,1,383.96,nonwex6.png
13,5,1,2,1,553.98,nonwin2_8.png
13,5,2,2,1,514.77,nonwex2_7.png
13,5,3,2,1,587.52,nonwex2.png
13,5,4,2,1,460.21,nonwex6.png
13,5,5,2,1,516.98,nonwex2_9.png
13,5,6,2,1,533.72,nonwin2_7.png
13,5,7,2,1,470.45,nonwin2_1.png
13,5,8,2,1,575.14,nonwex2_11.png
13,5,9,2,1,535.89,nonwex2_5.png
13,5,10,2,1,480.61,nonwin8.png
13,5,11,2,1,497.39,nonwex3.png
13,5,12,2,1,586.12,nonwin7.png
13,5,13,1,1,666.88,nonwin2_11.png
13,5,14,2,1,491.54,nonwin2.png
13,5,15,1,1,684.35,nonwin1.png
13,5,16,2,1,773.06,nonwex2_6.png
13,5,17,2,1,493.81,nonwin2_2.png
13,5,18,1,1,606.56,nonwex2_8.png
13,5,19,2,1,551.28,nonwin12.png
13,5,20,2,1,567.98,nonwin6.png
13,5,21,0,0,0,nonwex11.png
13,5,22,2,1,529.43,nonwex8.png
13,5,23,2,1,522.18,nonwex4.png
13,5,24,2,1,514.96,nonwin2_4.png
13,6,1,2,1,888.31,nonwin2_1.png
13,6,2,2,1,697.05,nonwex2_6.png
13,6,3,2,1,689.79,nonwin2.png
13,6,4,1,1,810.49,nonwex2_8.png
13,6,5,2,1,683.22,nonwin6.png
