SID,Familiarity,Trial,Repetition,AscLoc,ScrResp,Corr,RT,Confident,ImgName
1,1,1,1,3,3,1,2463.98,4,wordin2_8.png
1,1,2,2,4,2,0,2449.93,4,wordex7.png
1,1,3,1,3,2,0,2174.49,4,wordex8.png
1,1,4,2,1,1,1,1781.44,4,wordin2_2.png
1,1,5,1,1,1,1,1815.03,4,wordin10.png
1,1,6,2,2,2,1,1248.06,4,wordex2_10.png
1,1,7,1,4,4,1,2217.42,4,wordex2_1.png
1,1,8,2,1,1,1,1472.29,4,wordex11.png
1,1,9,2,1,1,1,1412.26,4,wordin2_7.png
1,1,10,1,2,2,1,1581.37,1,wordin2_12.png
1,1,11,2,2,2,1,1142.93,4,wordex2.png
1,1,12,1,2,1,0,1888.08,2,wordin11.png
1,1,13,1,1,1,1,1278.97,2,wordex2_9.png
1,1,14,1,2,2,1,2037.44,3,wordex2_3.png
1,1,15,2,2,2,1,1142.58,4,wordin4.png
1,1,16,1,3,3,1,2839.86,2,wordin2_1.png
1,1,17,2,1,1,1,1686.85,4,wordex2_6.png
1,1,18,2,3,2,0,1331,2,wordex1.png
1,1,19,2,4,4,1,1798.92,4,wordex2_12.png
1,1,20,2,3,3,1,1176.51,4,wordin2_6.png
1,1,21,2,3,3,1,1161.66,4,wordin5.png
1,1,22,2,2,2,1,805.23,4,wordex2_2.png
1,1,23,1,1,3,0,1240.83,2,wordex10.png
1,1,24,2,4,4,1,1209.81,3,wordex4.png
1,1,25,1,4,2,0,1885.7,4,wordin7.png
1,1,26,2,3,2,0,2596.41,1,wordin8.png
1,1,27,2,3,3,1,1153.4,2,wordin6.png
1,1,28,1,3,3,1,1079.83,2,wordin2.png
1,1,29,1,3,2,0,1384.87,2,wordin2_4.png
1,1,30,1,4,2,0,1196.68,1,wordex6.png
1,1,31,2,3,3,1,976.44,4,wordin2_3.png
1,1,32,1,4,3,0,1028.09,3,wordin2_9.png
1,1,33,1,1,4,0,2135.76,1,wordex3.png
1,1,34,1,3,2,0,873.16,2,wordin2_10.png
1,1,35,1,4,2,0,988.74,2,wordex5.png
1,1,36,2,1,3,0,1757.71,1,wordex9.png
1,1,37,2,4,4,1,977.47,2,wordex12.png
1,1,38,1,1,2,0,1333.25,3,wordex2_5.png
1,1,39,2,2,2,1,921.11,4,wordex2_11.png
1,1,40,1,2,2,1,1633.9,2,wordin2_11.png
1,1,41,1,4,2,0,1275.29,2,wordin2_5.png
1,1,42,2,2,2,1,1185.79,2,wordex2_7.png
1,1,43,2,4,2,0,1101.8,1,wordin3.png
1,1,44,2,1,3,0,1246.88,1,wordin12.png
1,1,45,1,2,2,1,2095.82,3,wordex2_8.png
1,1,46,1,2,2,1,673.44,3,wordin9.png
1,1,47,2,4,4,1,879.62,4,wordin1.png
1,1,48,1,1,3,0,2074.98,2,wordex2_4.png
2,1,1,1,3,2,0,7463.57,1,wordin2_2.png
2,1,2,2,3,3,1,1958.62,4,wordex3.png
2,1,3,1,2,3,0,2432.2,3,wordex2_11.png
2,1,4,1,4,3,0,3196.5,4,wordex2_7.png
2,1,5,1,4,4,1,1390.31,4,wordex9.png
2,1,6,2,4,3,0,1271.43,1,wordin2_4.png
2,1,7,1,4,2,0,1569.95,1,wordex2_6.png
2,1,8,1,1,1,1,1637.97,4,wordex2_2.png
2,1,9,1,4,4,1,1425.71,3,wordex4.png
2,1,10,2,3,3,1,2542.13,3,wordex2_5.png
2,1,11,1,1,4,0,1986.59,3,wordex2_12.png
2,1,12,1,2,4,0,3076.06,2,wordin5.png
2,1,13,1,1,2,0,1531.14,3,wordin2_6.png
2,1,14,2,3,3,1,2673.91,4,wordex8.png
2,1,15,1,3,3,1,1640.78,2,wordex11.png
2,1,16,2,2,2,1,2378.09,2,wordex2_3.png
2,1,17,1,1,1,1,1886.25,3,wordex7.png
2,1,18,2,3,3,1,1660.93,4,wordex2_4.png
2,1,19,1,4,4,1,5120.92,3,wordin6.png
2,1,20,2,1,1,1,1734.23,1,wordin2_10.png
2,1,21,2,2,3,0,1900.77,1,wordin2_8.png
2,1,22,2,1,1,1,4672.76,3,wordin2_9.png
2,1,23,1,2,1,0,1232.57,3,wordin1.png
2,1,24,1,3,3,1,1252.3,2,wordex2.png
2,1,25,1,3,3,1,933.52,2,wordex12.png
2,1,26,2,4,3,0,1771.93,1,wordin7.png
2,1,27,1,1,2,0,1290.41,1,wordin2_3.png
2,1,28,2,4,4,1,776.67,1,wordin11.png
2,1,29,2,1,3,0,990.79,2,wordin2_1.png
2,1,30,2,4,2,0,1085.46,1,wordin10.png
2,1,31,2,3,4,0,998.43,2,wordin2_11.png
2,1,32,2,2,4,0,815.42,4,wordin9.png
2,1,33,1,2,4,0,1680.09,4,wordin3.png
2,1,34,2,2,3,0,1652.12,2,wordex5.png
2,1,35,2,1,4,0,40180.34,1,wordin2.png
2,1,36,2,2,4,0,910.97,2,wordex10.png
2,1,37,1,4,4,1,3791.96,3,wordex1.png
2,1,38,2,3,2,0,9397.39,2,wordin2_5.png
2,1,39,2,1,3,0,772.43,2,wordin2_12.png
2,1,40,1,1,2,0,818.67,3,wordin2_7.png
2,1,41,2,4,4,1,915.58,2,wordex2_9.png
2,1,42,2,4,4,1,1495.08,2,wordex2_8.png
2,1,43,1,2,2,1,26726.64,2,wordin4.png
2,1,44,1,3,3,1,1430.78,2,wordin12.png
2,1,45,2,1,2,0,829.07,2,wordex2_1.png
2,1,46,1,2,3,0,784.59,2,wordin8.png
2,1,47,1,3,2,0,614.63,3,wordex2_10.png
2,1,48,2,2,4,0,740.76,2,wordex6.png
3,1,1,2,3,4,0,7449.56,1,wordin6.png
3,1,2,1,3,3,1,18453.29,3,wordin2_4.png
3,1,3,2,4,4,1,2883.19,4,wordex2.png
3,1,4,2,2,2,1,2125.45,4,wordex11.png
3,1,5,1,3,3,1,1735.11,4,wordin9.png
3,1,6,2,3,3,1,2008.58,4,wordex2_12.png
3,1,7,1,2,2,1,5565.36,2,wordex3.png
3,1,8,1,4,3,0,1880.1,2,wordin2_9.png
3,1,9,2,1,2,0,1617.93,4,wordex2_6.png
3,1,10,2,3,3,1,1606.13,4,wordin2_7.png
3,1,11,2,3,3,1,1196.78,4,wordex2_11.png
3,1,12,1,4,1,0,2877.94,1,wordex2_3.png
3,1,13,1,3,3,1,4495.76,1,wordex8.png
3,1,14,1,2,2,1,3434.36,2,wordin2.png
3,1,15,2,2,2,1,1380.75,4,wordex2_7.png
3,1,16,1,4,4,1,1533.86,3,wordex2_1.png
3,1,17,2,4,4,1,1458.17,4,wordin1.png
3,1,18,2,4,4,1,824.68,4,wordex2_2.png
3,1,19,1,3,3,1,4647,2,wordin2_1.png
3,1,20,2,2,2,1,3436.34,3,wordex9.png
3,1,21,1,1,1,1,4798.62,2,wordin2_5.png
3,1,22,1,2,1,0,1865.68,1,wordin7.png
3,1,23,1,4,4,1,1685.58,4,wordex2_4.png
3,1,24,2,4,4,1,710.75,4,wordex1.png
3,1,25,2,1,3,0,2186.3,4,wordin2_3.png
3,1,26,2,4,4,1,1507.69,4,wordin5.png
3,1,27,1,1,1,1,1239.5,3,wordin2_12.png
3,1,28,2,4,4,1,1598.06,4,wordin4.png
3,1,29,2,3,4,0,1717.17,4,wordin2_6.png
3,1,30,1,3,3,1,1795.82,3,wordex5.png
3,1,31,1,4,2,0,5279.94,2,wordin11.png
3,1,32,1,2,2,1,3232.04,2,wordex2_9.png
3,1,33,2,1,1,1,1225.64,4,wordex4.png
3,1,34,1,3,3,1,1352.5,4,wordex10.png
3,1,35,2,2,2,1,1215.04,4,wordex12.png
3,1,36,1,2,1,0,3736.11,1,wordin2_11.png
3,1,37,1,1,2,0,8167.8,2,wordex6.png
3,1,38,1,1,1,1,6857.08,2,wordex2_8.png
3,1,39,1,2,4,0,2284.58,2,wordin10.png
3,1,40,2,2,2,1,1856.98,3,wordin8.png
3,1,41,1,1,3,0,1754.54,2,wordex2_5.png
3,1,42,2,3,3,1,1503.66,4,wordex2_10.png
3,1,43,1,1,1,1,2592.8,1,wordin2_8.png
3,1,44,2,1,1,1,1922.34,4,wordin3.png
3,1,45,1,4,3,0,1886.49,1,wordin2_10.png
3,1,46,2,1,1,1,1317.97,4,wordex7.png
3,1,47,2,1,1,1,3951.3,3,wordin12.png
3,1,48,2,2,2,1,4638.84,3,wordin2_2.png
4,1,1,1,2,3,0,4280.38,2,wordin2_2.png
4,1,2,2,1,1,1,3004.4,4,wordin11.png
4,1,3,1,4,4,1,4625.32,3,wordex12.png
4,1,4,2,3,3,1,12033.92,2,wordex10.png
4,1,5,2,4,2,0,9218.44,3,wordin2_1.png
4,1,6,1,2,3,0,2809.96,4,wordin2_3.png
4,1,7,2,1,1,1,4289.3,4,wordin10.png
4,1,8,2,2,2,1,4294.3,3,wordin2_11.png
4,1,9,2,2,2,1,2227.57,4,wordex6.png
4,1,10,1,1,3,0,6808.01,2,wordex2_2.png
4,1,11,1,3,3,1,6702.6,2,wordin2_7.png
4,1,12,1,1,4,0,4455.44,1,wordex7.png
4,1,13,2,1,1,1,1820.78,4,wordin2_8.png
4,1,14,1,1,4,0,6425.1,1,wordin2_6.png
4,1,15,1,2,4,0,5898.11,1,wordin3.png
4,1,16,1,3,3,1,3160.05,2,wordex2.png
4,1,17,1,1,2,0,2716.76,2,wordin1.png
4,1,18,2,1,1,1,1598.93,4,wordex2_8.png
4,1,19,2,3,3,1,4437.75,2,wordin9.png
4,1,20,1,2,2,1,2408.24,2,wordex11.png
4,1,21,1,1,2,0,5175.48,3,wordex1.png
4,1,22,2,1,3,0,13360.19,2,wordin7.png
4,1,23,2,2,2,1,2520.84,4,wordin2_5.png
4,1,24,1,2,3,0,2687.81,3,wordex9.png
4,1,25,1,4,4,1,5874.11,1,wordin8.png
4,1,26,2,4,3,0,4727.91,2,wordex2_9.png
4,1,27,1,1,2,0,8093.54,2,wordex2_6.png
4,1,28,1,3,3,1,3889.3,2,wordin12.png
4,1,29,2,4,2,0,4126.67,3,wordex3.png
4,1,30,1,4,3,0,2729.12,4,wordex4.png
4,1,31,2,4,4,1,2994.91,4,wordex2_5.png
4,1,32,1,4,3,0,4589.46,3,wordin5.png
4,1,33,2,3,3,1,1397.08,4,wordin2.png
4,1,34,2,4,4,1,1516.08,2,wordin2_12.png
4,1,35,1,4,1,0,3482.76,1,wordin6.png
4,1,36,1,3,4,0,5941.73,3,wordex2_12.png
4,1,37,2,2,2,1,1448.72,4,wordin2_9.png
4,1,38,2,1,1,1,1908.82,4,wordex2_1.png
4,1,39,1,2,3,0,3438.43,3,wordin4.png
4,1,40,2,4,1,0,4985.04,3,wordex2_3.png
4,1,41,2,3,3,1,2347.81,4,wordex5.png
4,1,42,1,4,4,1,5069.54,2,wordex2_7.png
4,1,43,1,3,2,0,2685.67,1,wordex2_11.png
4,1,44,2,2,2,1,2791.37,4,wordin2_10.png
4,1,45,2,2,2,1,1420.14,4,wordex2_4.png
4,1,46,1,3,3,1,1445.16,3,wordex2_10.png
4,1,47,2,3,1,0,3233.44,3,wordin2_4.png
4,1,48,2,3,3,1,2614.03,4,wordex8.png
5,1,1,1,4,4,1,1837.8,3,wordex2_8.png
5,1,2,1,4,2,0,1821.88,2,wordin2_10.png
5,1,3,1,3,1,0,4029.23,4,wordin2_4.png
5,1,4,1,1,3,0,5144.15,3,wordex3.png
5,1,5,1,2,4,0,1472.25,4,wordex2_1.png
5,1,6,2,3,1,0,2487.11,2,wordex1.png
5,1,7,2,1,1,1,2267.52,4,wordex2.png
5,1,8,1,1,1,1,1098.24,4,wordex2_3.png
5,1,9,2,1,1,1,1478.04,4,wordex2_7.png
5,1,10,1,1,3,0,2988.88,3,wordex5.png
5,1,11,2,2,2,1,2670.83,2,wordex11.png
5,1,12,2,2,2,1,3270.2,2,wordex7.png
5,1,13,1,2,2,1,2453.79,4,wordin2_11.png
5,1,14,2,3,4,0,5906.46,1,wordin3.png
5,1,15,1,2,2,1,1755.07,4,wordin2_9.png
5,1,16,1,2,2,1,935.13,4,wordin2_12.png
5,1,17,1,2,1,0,2042.7,2,wordin2_1.png
5,1,18,2,1,3,0,1510.91,1,wordin2_7.png
5,1,19,2,4,4,1,1552.5,4,wordin8.png
5,1,20,2,1,1,1,1364.35,4,wordex2_10.png
5,1,21,1,4,3,0,2005.63,2,wordin2_5.png
5,1,22,2,2,2,1,748.58,4,wordex2_11.png
5,1,23,2,1,4,0,2584.22,3,wordex2_6.png
5,1,24,1,3,3,1,1756.66,2,wordin9.png
5,1,25,2,4,4,1,915.55,4,wordin12.png
5,1,26,2,3,3,1,3319.34,4,wordex4.png
5,1,27,1,3,3,1,1291.86,4,wordin7.png
5,1,28,1,1,1,1,2092.98,3,wordin2.png
5,1,29,2,4,4,1,1324.09,1,wordex2_12.png
5,1,30,1,4,2,0,1018.75,2,wordex2_4.png
5,1,31,1,4,1,0,3307.65,3,wordex6.png
5,1,32,1,1,1,1,3205.96,4,wordin11.png
5,1,33,1,4,2,0,2152.36,3,wordin2_8.png
5,1,34,1,1,1,1,1553.85,4,wordex2_5.png
5,1,35,2,1,3,0,1189.95,4,wordin2_6.png
5,1,36,2,3,3,1,1724.23,4,wordex2_2.png
5,1,37,2,2,2,1,800.3,4,wordin2_2.png
5,1,38,1,3,4,0,1070.62,4,wordex2_9.png
5,1,39,2,4,4,1,1268.76,4,wordex12.png
5,1,40,2,2,2,1,3958.18,4,wordin1.png
5,1,41,1,3,3,1,1344.36,1,wordex10.png
5,1,42,2,2,2,1,1420.19,2,wordin5.png
5,1,43,2,4,3,0,1615.84,1,wordin4.png
5,1,44,2,3,3,1,2172.02,1,wordin2_3.png
5,1,45,2,3,3,1,944.15,4,wordex9.png
5,1,46,1,3,4,0,1094.39,1,wordin10.png
5,1,47,1,2,4,0,1706.21,2,wordex8.png
5,1,48,2,4,4,1,819.55,4,wordin6.png
6,1,1,1,3,1,0,2761.02,3,wordex8.png
6,1,2,2,4,4,1,3824.64,1,wordin12.png
6,1,3,2,4,2,0,4077.99,2,wordex1.png
6,1,4,2,1,2,0,2408.62,3,wordin2_7.png
6,1,5,1,4,1,0,1933.82,2,wordex2_6.png
6,1,6,2,2,2,1,4786.09,3,wordex11.png
6,1,7,2,4,4,1,6320.6,2,wordin2_8.png
6,1,8,1,1,1,1,3247.05,2,wordex2_3.png
6,1,9,1,1,1,1,1078.69,4,wordex2.png
6,1,10,2,4,2,0,5146.52,2,wordex4.png
6,1,11,1,4,4,1,6184.6,1,wordex2_8.png
6,1,12,2,3,1,0,6780.37,2,wordex2_11.png
6,1,13,1,2,1,0,1680.43,2,wordin2.png
6,1,14,2,2,2,1,1063.2,4,wordex3.png
6,1,15,2,2,2,1,2168.69,4,wordex2_1.png
6,1,16,2,4,2,0,3938.26,2,wordex10.png
6,1,17,2,3,3,1,1655.59,4,wordin4.png
6,1,18,1,3,1,0,4289.26,2,wordex2_4.png
6,1,19,1,4,4,1,1193.04,4,wordin2_1.png
6,1,20,2,3,3,1,1170.67,4,wordex12.png
6,1,21,2,1,1,1,3614.78,1,wordin2_11.png
6,1,22,1,2,2,1,3217.26,3,wordin5.png
6,1,23,1,1,1,1,2512.75,3,wordex9.png
6,1,24,2,2,2,1,752.32,4,wordin2_4.png
6,1,25,1,3,3,1,3097.25,1,wordin2_2.png
6,1,26,1,2,1,0,5485.73,1,wordin2_9.png
6,1,27,1,1,1,1,2619.5,3,wordex2_5.png
6,1,28,1,1,1,1,1128.43,2,wordin10.png
6,1,29,2,3,1,0,2865.37,1,wordex2_9.png
6,1,30,2,3,1,0,1774.03,3,wordin2_12.png
6,1,31,2,2,2,1,3264,3,wordin2_6.png
6,1,32,2,3,3,1,1042.19,4,wordin2_10.png
6,1,33,2,1,1,1,984.55,3,wordin2_5.png
6,1,34,1,3,4,0,5436.34,1,wordex7.png
6,1,35,1,4,3,0,2153.98,1,wordex6.png
6,1,36,2,1,1,1,848.95,4,wordex5.png
6,1,37,1,2,2,1,2946.27,2,wordin9.png
6,1,38,1,2,1,0,2471.24,1,wordex2_2.png
6,1,39,2,2,2,1,1232.96,4,wordex2_7.png
6,1,40,2,1,2,0,713.88,4,wordin1.png
6,1,41,1,3,3,1,4547.08,1,wordex2_12.png
6,1,42,1,4,4,1,2669.74,1,wordin3.png
6,1,43,1,2,2,1,2567.4,4,wordex2_10.png
6,1,44,2,4,2,0,1555.84,4,wordin11.png
6,1,45,1,4,2,0,2743.82,1,wordin6.png
6,1,46,1,1,1,1,1143.1,3,wordin8.png
6,1,47,1,3,3,1,1235,4,wordin7.png
6,1,48,2,1,1,1,884.03,4,wordin2_3.png
7,1,1,2,3,3,1,3312.33,3,wordex2_6.png
7,1,2,1,2,1,0,1930.66,2,wordex4.png
7,1,3,2,3,3,1,1486.91,4,wordex2_12.png
7,1,4,2,1,1,1,2058.99,2,wordin2_2.png
7,1,5,2,1,1,1,1356.86,4,wordin10.png
7,1,6,2,4,4,1,1686.03,4,wordex6.png
7,1,7,1,4,4,1,2233.9,4,wordex12.png
7,1,8,2,4,2,0,2656.6,2,wordin3.png
7,1,9,1,2,2,1,1343.93,4,wordin2_12.png
7,1,10,2,2,3,0,2273,3,wordex2.png
7,1,11,1,4,3,0,3279.98,3,wordin2_10.png
7,1,12,1,3,2,0,1972.92,2,wordin2_11.png
7,1,13,2,2,1,0,1587.73,4,wordex7.png
