SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
4,1,78,1,3,3,1,763.07,wordin5.png
4,1,79,2,4,4,1,1048.62,wordex9.png
4,2,80,2,1,1,1,1630.17,nonwex4.png
5,1,1,1,4,4,1,548.97,wordin2_2.png
5,2,2,2,1,1,1,946.66,nonwin2_8.png
5,1,3,2,1,1,1,672.22,wordin2_9.png
5,2,4,1,4,4,1,637.75,nonwin12.png
5,1,5,2,2,2,1,755.31,wordex6.png
5,1,6,2,1,1,1,1000.8,wordex3.png
5,1,7,2,2,2,1,718.41,wordin2_7.png
5,2,8,1,4,4,1,875.97,nonwex6.png
5,2,9,2,2,2,1,1105.52,nonwex2_8.png
5,2,10,2,1,1,1,831.08,nonwex2.png
5,1,11,1,4,4,1,1036.63,wordex9.png
5,2,12,2,3,3,1,922.21,nonwin5.png
5,2,13,2,2,2,1,1703.74,nonwex12.png
5,2,14,1,2,2,1,989.31,nonwin2_1.png
5,2,15,2,4,4,1,1098.87,nonwin2_3.png
5,1,16,1,1,1,1,584.33,wordin2_12.png
5,1,17,1,2,2,1,749.94,wordex5.png
5,1,18,2,4,4,1,835.51,wordin12.png
5,2,19,1,3,3,1,929.05,nonwin8.png
5,2,20,2,4,4,1,862.6,nonwex2_11.png
5,2,21,2,3,3,1,1348.15,nonwex2_5.png
5,1,22,1,4,4,1,881.72,wordex2_9.png
5,1,23,1,2,2,1,679.26,wordex2_8.png
5,2,24,2,1,1,1,788.8,nonwex10.png
5,1,25,2,4,4,1,658.37,wordin5.png
5,2,26,1,4,4,1,912.04,nonwex4.png
5,2,27,1,1,1,1,957.47,nonwin7.png
5,1,28,1,1,1,1,739.03,wordex1.png
5,2,29,2,3,3,1,944.56,nonwin6.png
5,1,30,2,3,3,1,838.02,wordex8.png
5,2,31,1,3,3,1,899.68,nonwin11.png
5,2,32,1,4,4,1,809.24,nonwin2_5.png
5,1,33,1,2,2,1,750.79,wordex4.png
5,2,34,2,4,4,1,1052.35,nonwex2_6.png
5,2,35,2,1,1,1,793.9,nonwex2_1.png
5,1,36,2,3,3,1,1031.43,wordex2_2.png
5,2,37,1,3,3,1,893,nonwex2_7.png
5,1,38,1,3,3,1,834.55,wordin2_6.png
5,1,39,1,1,1,1,744.11,wordin2_10.png
5,1,40,1,4,4,1,773.66,wordin11.png
5,1,41,1,3,3,1,1027.22,wordin2.png
5,2,42,1,2,2,1,752.76,nonwin1.png
